Date,Exercise,Category,Weight (lbs),Reps,Distance,Distance Unit,Time,Comment
2018-04-10,Flat Barbell Bench Press,Chest,190.0,3,,,,""
2018-04-10,Pec Dec,Chest,130.0,3,,,,""
2018-04-10,Cooldown And Stretch,Cooldown,1.0,1,,,,""
2018-04-16,Pull Up,Back,1.0,10,,,,""
2018-04-16,Pull Up,Back,15.0,5,,,,""
2018-04-16,Pull Up,Back,30.0,5,,,,""
2018-04-16,Pull Up,Back,35.0,5,,,,"123 lifting. Starting to hit a plateau"
2018-04-16,Dumbbell Row,Back,65.0,8,,,,"123 lifting style"
2018-04-16,Dumbbell Row,Back,65.0,8,,,,""
2018-04-16,Dumbbell Row,Back,65.0,5,,,,""
2018-04-16,Dumbbell Row,Back,65.0,8,,,,"No 123 lift"
2018-04-16,Pull Up,Back,35.0,4,,,,""
2018-04-16,Pull Up,Back,35.0,3,,,,""
2018-04-16,Pull Up,Back,30.0,4,,,,""
2018-04-16,Pull Up,Back,30.0,3,,,,""
2018-04-16,Pull Up,Back,1.0,7,,,,""
2018-04-18,Flat Barbell Bench Press,Chest,135.0,8,,,,""
2018-04-18,Flat Barbell Bench Press,Chest,155.0,5,,,,""
2018-04-18,Flat Barbell Bench Press,Chest,185.0,3,,,,""
2018-04-18,Flat Barbell Bench Press,Chest,205.0,5,,,,""
2018-04-18,Incline Dumbbell Bench Press,Chest,45.0,12,,,,""
2018-04-18,Incline Dumbbell Bench Press,Chest,45.0,12,,,,""
2018-04-18,Incline Dumbbell Bench Press,Chest,45.0,12,,,,""
2018-04-18,Incline Dumbbell Bench Press,Chest,45.0,12,,,,""
2018-04-18,Incline Hammer Strength Chest Press,Chest,90.0,15,,,,""
2018-04-18,Incline Hammer Strength Chest Press,Chest,0.0,15,,,,""
2018-04-18,Incline Hammer Strength Chest Press,Chest,0.0,15,,,,""
2018-04-18,Pec Dec,Chest,135.0,12,,,,""
2018-04-18,Pec Dec,Chest,130.0,12,,,,""
2018-04-18,Pec Dec,Chest,130.0,12,,,,""
2018-04-18,Dumbbell Shoulder Press,Shoulders,30.0,15,,,,""
2018-04-18,Dumbbell Shoulder Press,Shoulders,25.0,15,,,,""
2018-04-18,Dumbbell Shoulder Press,Shoulders,20.0,15,,,,""
2018-04-18,Lateral Dumbbell Raise,Shoulders,10.0,15,,,,""
2018-04-18,Lateral Dumbbell Raise,Shoulders,10.0,15,,,,""
2018-04-18,Lateral Dumbbell Raise,Shoulders,10.0,15,,,,""
2018-04-18,Front Dumbbell Raise,Shoulders,10.0,15,,,,""
2018-04-18,Front Dumbbell Raise,Shoulders,10.0,15,,,,""
2018-04-18,Front Dumbbell Raise,Shoulders,10.0,15,,,,""
2018-04-18,Flat Barbell Bench Press,Chest,205.0,3,,,,""
2018-04-18,Flat Barbell Bench Press,Chest,200.0,4,,,,""
2018-04-18,Flat Barbell Bench Press,Chest,200.0,2,,,,""
2018-04-18,Flat Barbell Bench Press,Chest,200.0,3,,,,""
2018-04-19,Barbell Squat,Legs,135.0,8,,,,""
2018-04-19,Barbell Squat,Legs,155.0,8,,,,""
2018-04-19,Barbell Squat,Legs,175.0,8,,,,""
2018-04-19,Cooldown And Stretch,Cooldown,0.0,1,,,,""
2018-04-20,Undefined Ab Workout,Abs,1.0,1,,,,""
2018-04-20,Cooldown And Stretch,Cooldown,0.0,1,,,,""
2018-04-24,Pull Up,Back,1.0,10,,,,""
2018-04-24,Pull Up,Back,1.0,12,,,,""
2018-04-24,Pull Up,Back,1.0,7,,,,""
2018-04-24,Pull Up,Back,1.0,7,,,,""
2018-04-24,Dumbbell Row,Back,70.0,7,,,,"123 lifting style"
2018-04-24,Dumbbell Row,Back,70.0,7,,,,""
2018-04-24,Dumbbell Row,Back,70.0,5,,,,""
2018-04-24,Dumbbell Row,Back,70.0,4,,,,""
2018-04-24,Lat Pulldown,Back,130.0,8,,,,"123 lifting style"
2018-04-24,Lat Pulldown,Back,140.0,8,,,,""
2018-04-24,Lat Pulldown,Back,140.0,5,,,,""
2018-04-24,Pull Up,Back,1.0,6,,,,""
2018-04-24,Pull Up,Back,1.0,6,,,,""
2018-04-24,Pull Up,Back,1.0,5,,,,""
2018-04-24,Pull Up,Back,1.0,5,,,,""
2018-04-24,Pull Up,Back,1.0,5,,,,""
2018-04-24,Pull Up,Back,1.0,5,,,,""
2018-04-24,Cooldown And Stretch,Cooldown,1.0,1,,,,""
2018-04-25,Flat Barbell Bench Press,Chest,135.0,8,,,,""
2018-04-25,Flat Barbell Bench Press,Chest,155.0,6,,,,""
2018-04-25,Flat Barbell Bench Press,Chest,185.0,3,,,,""
2018-04-25,Flat Barbell Bench Press,Chest,205.0,5,,,,"123 lifting style. Cut the bench short to jump to pec dec, arguably more important than brench for shape even if bench is better for strength"
2018-04-25,Pec Dec,Chest,140.0,8,,,,"123 lifting style"
2018-04-25,Pec Dec,Chest,140.0,8,,,,""
2018-04-25,Flat Barbell Bench Press,Chest,205.0,5,,,,""
2018-04-25,Flat Barbell Bench Press,Chest,205.0,4,,,,""
2018-04-25,Cooldown And Stretch,Cooldown,1.0,1,,,,""
2018-05-01,Pull Up,Back,1.0,20,,,,""
2018-05-01,Pull Up,Back,1.0,6,,,,""
2018-05-01,Pull Up,Back,1.0,6,,,,""
2018-05-01,Pull Up,Back,1.0,5,,,,""
2018-05-01,Dumbbell Row,Back,70.0,8,,,,"123 lifting style"
2018-05-01,Dumbbell Row,Back,70.0,6,,,,""
2018-05-01,Dumbbell Row,Back,70.0,6,,,,""
2018-05-01,Dumbbell Row,Back,70.0,6,,,,""
2018-05-01,Pull Up,Back,1.0,7,,,,""
2018-05-01,Pull Up,Back,1.0,5,,,,""
2018-05-01,Pull Up,Back,1.0,3,,,,""
2018-05-01,Pull Up,Back,1.0,4,,,,""
2018-05-01,Cooldown And Stretch,Cooldown,1.0,1,,,,""
2018-05-02,Flat Barbell Bench Press,Chest,135.0,8,,,,""
2018-05-02,Flat Barbell Bench Press,Chest,155.0,5,,,,""
2018-05-02,Flat Barbell Bench Press,Chest,185.0,3,,,,""
2018-05-02,Flat Barbell Bench Press,Chest,210.0,3,,,,""
2018-05-02,Pec Dec,Chest,145.0,8,,,,""
2018-05-02,Pec Dec,Chest,145.0,8,,,,""
2018-05-02,Pec Dec,Chest,145.0,6,,,,""
2018-05-02,Flat Barbell Bench Press,Chest,205.0,3,,,,""
2018-05-02,Flat Barbell Bench Press,Chest,205.0,4,,,,""
2018-05-02,Pec Dec,Chest,145.0,4,,,,""
2018-05-02,Pec Dec,Chest,145.0,4,,,,""
2018-05-02,Cooldown And Stretch,Cooldown,0.0,1,,,,""
2018-05-04,Undefined Ab Workout,Abs,1.0,1,,,,""
2018-05-04,Cooldown And Stretch,Cooldown,1.0,1,,,,""
2018-05-07,Pull Up,Back,1.0,5,,,,""
2018-05-07,Pull Up,Back,1.0,21,,,,""
2018-05-07,Pull Up,Back,1.0,6,,,,""
2018-05-07,Pull Up,Back,1.0,6,,,,""
2018-05-07,Dumbbell Row,Back,70.0,8,,,,"123 lifting style"
2018-05-07,Dumbbell Row,Back,70.0,7,,,,""
2018-05-07,Dumbbell Row,Back,70.0,5,,,,""
2018-05-07,Dumbbell Row,Back,70.0,5,,,,""
2018-05-07,Pull Up,Back,1.0,6,,,,""
2018-05-07,Pull Up,Back,1.0,6,,,,""
2018-05-07,Pull Up,Back,1.0,5,,,,""
2018-05-07,Pull Up,Back,1.0,4,,,,""
2018-05-07,Pull Up,Back,1.0,5,,,,""
2018-05-07,Pull Up,Back,1.0,5,,,,""
2018-05-07,Pull Up,Back,1.0,5,,,,""
2018-05-07,Cooldown And Stretch,Cooldown,0.0,1,,,,""
2018-05-09,Undefined Ab Workout,Abs,1.0,1,,,,""
2018-05-09,Cooldown And Stretch,Cooldown,0.0,1,,,,""
2018-05-14,Pull Up,Back,1.0,5,,,,""
2018-05-14,Pull Up,Back,1.0,17,,,,""
2018-05-14,Pull Up,Back,1.0,8,,,,""
2018-05-14,Pull Up,Back,1.0,7,,,,""
2018-05-14,Pull Up,Back,1.0,6,,,,""
2018-05-14,Pull Up,Back,1.0,6,,,,""
2018-05-14,Pull Up,Back,1.0,6,,,,""
2018-05-14,Pull Up,Back,1.0,6,,,,""
2018-05-14,Pull Up,Back,1.0,6,,,,""
2018-05-14,Pull Up,Back,1.0,7,,,,""
2018-05-14,Pull Up,Back,1.0,6,,,,""
2018-05-14,Lat Pulldown,Back,140.0,10,,,,""
2018-05-14,Lat Pulldown,Back,140.0,10,,,,""
2018-05-14,Lat Pulldown,Back,140.0,10,,,,""
2018-05-18,Decline Dumbbell Bench Press,Chest,40.0,10,,,,""
2018-05-18,Decline Dumbbell Bench Press,Chest,50.0,10,,,,""
2018-05-18,Decline Dumbbell Bench Press,Chest,55.0,10,,,,""
2018-05-18,Decline Dumbbell Bench Press,Chest,60.0,10,,,,""
2018-05-18,Decline Dumbbell Fly,Chest,10.0,10,,,,""
2018-05-18,Decline Dumbbell Fly,Chest,15.0,10,,,,""
2018-05-18,Decline Dumbbell Fly,Chest,17.5,10,,,,""
2018-05-18,Decline Dumbbell Fly,Chest,25.0,10,,,,""
2018-05-18,Lower Chest Bracket Pushup,Chest,1.0,8,,,,""
2018-05-18,Lower Chest Bracket Pushup,Chest,1.0,10,,,,""
2018-05-18,Lower Chest Bracket Pushup,Chest,1.0,10,,,,""
2018-05-18,Lower Chest Bracket Pushup,Chest,1.0,7,,,,""
2018-05-18,Flat Barbell Bench Press,Chest,95.0,8,,,,""
2018-05-18,Flat Barbell Bench Press,Chest,95.0,8,,,,""
2018-05-18,Flat Barbell Bench Press,Chest,95.0,8,,,,""
2018-05-18,Incline Pushup,Chest,1.0,3,,,,""
2018-05-18,Incline Pushup,Chest,1.0,2,,,,""
2018-05-18,Incline Pushup,Chest,1.0,1,,,,""
2018-05-18,Single Arm Hammer Strength Press,Chest,25.0,8,,,,""
2018-05-18,Single Arm Hammer Strength Press,Chest,25.0,5,,,,""
2018-05-18,Decline Cable Fly,Chest,80.0,8,,,,""
2018-05-18,Single Arm Hammer Strength Press,Chest,0.0,5,,,,""
2018-05-18,Decline Cable Fly,Chest,0.0,8,,,,""
2018-05-18,Decline Cable Fly,Chest,0.0,8,,,,""
2018-05-18,Close Grip Dip,Triceps,0.0,10,,,,""
2018-05-18,Cooldown And Stretch,Cooldown,0.0,1,,,,""
2018-05-21,Pull Up,Back,1.0,5,,,,""
2018-05-21,Pull Up,Back,1.0,18,,,,""
2018-05-21,Pull Up,Back,1.0,8,,,,""
2018-05-21,Pull Up,Back,1.0,6,,,,""
2018-05-21,Pull Up,Back,1.0,6,,,,""
2018-05-21,Pull Up,Back,1.0,6,,,,""
2018-05-21,Pull Up,Back,1.0,6,,,,""
2018-05-21,Pull Up,Back,1.0,6,,,,""
2018-05-21,Pull Up,Back,1.0,6,,,,""
2018-05-21,Pull Up,Back,1.0,6,,,,""
2018-05-21,Pull Up,Back,1.0,5,,,,""
2018-05-21,Pull Up,Back,1.0,6,,,,""
2018-05-21,Lat Pulldown,Back,100.0,10,,,,"123 lifting style"
2018-05-21,Lat Pulldown,Back,100.0,10,,,,""
2018-05-21,Lat Pulldown,Back,100.0,10,,,,""
2018-05-21,Dumbbell Row,Back,60.0,8,,,,"123 lifting style"
2018-05-21,Dumbbell Row,Back,60.0,6,,,,""
2018-05-21,Dumbbell Row,Back,60.0,5,,,,""
2018-05-21,Dumbbell Row,Back,60.0,4,,,,""
2018-05-21,Cable Curl,Biceps,50.0,8,,,,"123 lifting style"
2018-05-21,Cable Curl,Biceps,60.0,8,,,,""
2018-05-21,Cable Curl,Biceps,70.0,8,,,,""
2018-05-21,Cooldown And Stretch,Cooldown,1.0,1,,,,""
2018-05-23,Decline Dumbbell Bench Press,Chest,40.0,10,,,,""
2018-05-23,Decline Dumbbell Bench Press,Chest,50.0,10,,,,""
2018-05-23,Decline Dumbbell Bench Press,Chest,60.0,10,,,,""
2018-05-23,Decline Dumbbell Bench Press,Chest,60.0,10,,,,""
2018-05-23,Decline Dumbbell Fly,Chest,10.0,10,,,,""
2018-05-23,Decline Dumbbell Fly,Chest,15.0,10,,,,""
2018-05-23,Decline Dumbbell Fly,Chest,20.0,10,,,,""
2018-05-23,Decline Dumbbell Fly,Chest,25.0,10,,,,""
2018-05-23,Lower Chest Bracket Pushup,Chest,1.0,8,,,,""
2018-05-23,Lower Chest Bracket Pushup,Chest,1.0,10,,,,""
2018-05-23,Lower Chest Bracket Pushup,Chest,1.0,10,,,,""
2018-05-23,Lower Chest Bracket Pushup,Chest,1.0,10,,,,""
2018-05-23,Flat Barbell Bench Press,Chest,95.0,10,,,,""
2018-05-23,Flat Barbell Bench Press,Chest,95.0,9,,,,""
2018-05-23,Flat Barbell Bench Press,Chest,95.0,6,,,,""
2018-05-23,Incline Pushup,Chest,1.0,2,,,,""
2018-05-23,Incline Pushup,Chest,1.0,3,,,,""
2018-05-23,Incline Pushup,Chest,1.0,1,,,,""
2018-05-23,Single Arm Hammer Strength Press,Chest,25.0,8,,,,""
2018-05-23,Single Arm Hammer Strength Press,Chest,25.0,5,,,,""
2018-05-23,Decline Cable Fly,Chest,95.0,7,,,,""
2018-05-23,Decline Cable Fly,Chest,95.0,6,,,,""
2018-05-23,Single Arm Hammer Strength Press,Chest,0.0,5,,,,""
2018-05-23,Decline Cable Fly,Chest,0.0,6,,,,""
2018-05-23,Close Grip Dip,Triceps,0.0,10,,,,""
2018-05-23,Cooldown And Stretch,Cooldown,0.0,1,,,,""
2018-05-29,Pull Up,Back,1.0,5,,,,""
2018-05-29,Pull Up,Back,1.0,7,,,,"123 lifting style"
2018-05-29,Pull Up,Back,1.0,4,,,,"Keeping tight on the rest"
2018-05-29,Dumbbell Row,Back,60.0,8,,,,"123 lifting style"
2018-05-29,Dumbbell Row,Back,60.0,7,,,,""
2018-05-29,Dumbbell Row,Back,60.0,4,,,,""
2018-05-29,Dumbbell Row,Back,60.0,5,,,,""
2018-05-29,Lat Pulldown,Back,120.0,8,,,,"123 lifting style"
2018-05-29,Lat Pulldown,Back,120.0,8,,,,""
2018-05-29,Lat Pulldown,Back,120.0,4,,,,""
2018-05-29,Dumbbell Hammer Curl,Biceps,25.0,8,,,,"123 lifting style"
2018-05-29,Dumbbell Hammer Curl,Biceps,30.0,6,,,,""
2018-05-29,Dumbbell Hammer Curl,Biceps,30.0,6,,,,""
2018-05-29,Pull Up,Back,1.0,3,,,,""
2018-05-29,Pull Up,Back,1.0,2,,,,""
2018-05-29,Pull Up,Back,1.0,2,,,,""
2018-05-29,Pull Up,Back,1.0,3,,,,""
2018-05-29,Pull Up,Back,1.0,2,,,,""
2018-05-29,Lat Pulldown,Back,120.0,4,,,,""
2018-05-30,Undefined Ab Workout,Abs,1.0,1,,,,""
2018-05-30,Cooldown And Stretch,Cooldown,0.0,1,,,,""
2018-05-31,Decline Dumbbell Bench Press,Chest,40.0,10,,,,""
2018-05-31,Decline Dumbbell Bench Press,Chest,50.0,10,,,,""
2018-05-31,Decline Dumbbell Bench Press,Chest,60.0,10,,,,""
2018-05-31,Decline Dumbbell Bench Press,Chest,60.0,10,,,,""
2018-05-31,Decline Dumbbell Fly,Chest,15.0,10,,,,""
2018-05-31,Decline Dumbbell Fly,Chest,25.0,10,,,,""
2018-05-31,Decline Dumbbell Fly,Chest,25.0,10,,,,""
2018-05-31,Decline Dumbbell Fly,Chest,25.0,10,,,,""
2018-05-31,Lower Chest Bracket Pushup,Chest,1.0,10,,,,""
2018-05-31,Lower Chest Bracket Pushup,Chest,1.0,10,,,,""
2018-05-31,Lower Chest Bracket Pushup,Chest,1.0,10,,,,""
2018-05-31,Lower Chest Bracket Pushup,Chest,1.0,5,,,,""
2018-05-31,Flat Barbell Bench Press,Chest,95.0,10,,,,""
2018-05-31,Incline Pushup,Chest,1.0,3,,,,""
2018-05-31,Incline Pushup,Chest,1.0,2,,,,""
2018-05-31,Single Arm Hammer Strength Press,Chest,25.0,5,,,,""
2018-05-31,Decline Cable Fly,Chest,95.0,5,,,,""
2018-05-31,Flat Barbell Bench Press,Chest,0.0,10,,,,""
2018-05-31,Flat Barbell Bench Press,Chest,0.0,10,,,,""
2018-05-31,Incline Pushup,Chest,0.0,2,,,,""
2018-05-31,Single Arm Hammer Strength Press,Chest,0.0,5,,,,""
2018-05-31,Single Arm Hammer Strength Press,Chest,0.0,5,,,,""
2018-05-31,Decline Cable Fly,Chest,0.0,5,,,,""
2018-05-31,Decline Cable Fly,Chest,0.0,5,,,,""
2018-05-31,Close Grip Dip,Triceps,0.0,10,,,,""
2018-05-31,Cooldown And Stretch,Cooldown,0.0,1,,,,""
2018-06-01,Barbell Squat,Legs,135.0,10,,,,""
2018-06-01,Barbell Squat,Legs,135.0,10,,,,""
2018-06-01,Barbell Squat,Legs,155.0,10,,,,""
2018-06-01,Barbell Squat,Legs,175.0,10,,,,""
2018-06-01,Barbell Squat,Legs,175.0,10,,,,""
2018-06-01,Barbell Squat,Legs,175.0,10,,,,""
2018-06-01,Cooldown And Stretch,Cooldown,0.0,1,,,,""
2018-06-04,Pull Up,Back,1.0,5,,,,""
2018-06-04,Pull Up,Back,1.0,10,,,,"123 lifting style"
2018-06-04,Pull Up,Back,1.0,5,,,,""
2018-06-04,Pull Up,Back,1.0,4,,,,""
2018-06-04,Lat Pulldown,Back,120.0,8,,,,"123 lifting style"
2018-06-04,Lat Pulldown,Back,130.0,8,,,,""
2018-06-04,Lat Pulldown,Back,140.0,8,,,,""
2018-06-04,Dumbbell Hammer Curl,Biceps,30.0,8,,,,"123 lifting style"
2018-06-04,Dumbbell Hammer Curl,Biceps,30.0,7,,,,""
2018-06-04,Dumbbell Hammer Curl,Biceps,30.0,5,,,,""
2018-06-04,Pull Up,Back,1.0,3,,,,""
2018-06-04,Pull Up,Back,1.0,3,,,,""
2018-06-04,Pull Up,Back,1.0,4,,,,""
2018-06-04,Pull Up,Back,1.0,3,,,,""
2018-06-04,Lat Pulldown,Back,140.0,4,,,,""
2018-06-04,Lat Pulldown,Back,140.0,4,,,,""
2018-06-08,Decline Dumbbell Bench Press,Chest,40.0,10,,,,""
2018-06-08,Decline Dumbbell Bench Press,Chest,50.0,10,,,,""
2018-06-08,Decline Dumbbell Bench Press,Chest,60.0,10,,,,""
2018-06-08,Decline Dumbbell Bench Press,Chest,60.0,10,,,,""
2018-06-08,Decline Dumbbell Fly,Chest,15.0,10,,,,""
2018-06-08,Decline Dumbbell Fly,Chest,25.0,10,,,,""
2018-06-08,Decline Dumbbell Fly,Chest,25.0,10,,,,""
2018-06-08,Decline Dumbbell Fly,Chest,25.0,10,,,,""
2018-06-08,Lower Chest Bracket Pushup,Chest,1.0,10,,,,""
2018-06-08,Lower Chest Bracket Pushup,Chest,1.0,10,,,,""
2018-06-08,Lower Chest Bracket Pushup,Chest,1.0,10,,,,""
2018-06-08,Lower Chest Bracket Pushup,Chest,1.0,7,,,,""
2018-06-08,Decline Cable Fly,Chest,95.0,8,,,,""
2018-06-08,Decline Cable Fly,Chest,95.0,5,,,,""
2018-06-08,Decline Cable Fly,Chest,95.0,5,,,,""
2018-06-08,Flat Barbell Bench Press,Chest,0.0,10,,,,""
2018-06-08,Flat Barbell Bench Press,Chest,0.0,10,,,,""
2018-06-08,Flat Barbell Bench Press,Chest,0.0,10,,,,""
2018-06-08,Incline Pushup,Chest,0.0,10,,,,""
2018-06-08,Incline Pushup,Chest,0.0,10,,,,""
2018-06-08,Incline Pushup,Chest,0.0,10,,,,""
2018-06-08,Single Arm Hammer Strength Press,Chest,0.0,10,,,,""
2018-06-08,Single Arm Hammer Strength Press,Chest,0.0,10,,,,""
2018-06-08,Single Arm Hammer Strength Press,Chest,0.0,10,,,,""
2018-06-08,Close Grip Dip,Triceps,0.0,10,,,,""
2018-06-08,Cooldown And Stretch,Cooldown,0.0,1,,,,""
2018-06-12,Pull Up,Back,1.0,5,,,,""
2018-06-12,Pull Up,Back,1.0,10,,,,"123 lifting style"
2018-06-12,Pull Up,Back,1.0,3,,,,""
2018-06-12,Pull Up,Back,1.0,3,,,,""
2018-06-12,Lat Pulldown,Back,150.0,8,,,,"123 lifting style"
2018-06-12,Pull Up,Back,1.0,3,,,,""
2018-06-12,Pull Up,Back,1.0,3,,,,""
2018-06-12,Pull Up,Back,1.0,3,,,,""
2018-06-12,Cooldown And Stretch,Cooldown,0.0,1,,,,""
2018-06-13,Undefined Ab Workout,Abs,1.0,1,,,,""
2018-06-13,Cooldown And Stretch,Cooldown,1.0,1,,,,""
2018-06-14,Decline Dumbbell Bench Press,Chest,40.0,10,,,,""
2018-06-14,Decline Dumbbell Bench Press,Chest,50.0,10,,,,""
2018-06-14,Decline Dumbbell Bench Press,Chest,60.0,10,,,,""
2018-06-14,Decline Dumbbell Bench Press,Chest,60.0,10,,,,""
2018-06-14,Decline Dumbbell Fly,Chest,15.0,10,,,,""
2018-06-14,Decline Dumbbell Fly,Chest,25.0,10,,,,""
2018-06-14,Decline Dumbbell Fly,Chest,25.0,10,,,,""
2018-06-14,Decline Dumbbell Fly,Chest,25.0,10,,,,""
2018-06-14,Lower Chest Bracket Pushup,Chest,1.0,10,,,,""
2018-06-14,Lower Chest Bracket Pushup,Chest,1.0,10,,,,""
2018-06-14,Lower Chest Bracket Pushup,Chest,1.0,6,,,,""
2018-06-14,Lower Chest Bracket Pushup,Chest,1.0,10,,,,""
2018-06-14,Flat Barbell Bench Press,Chest,95.0,10,,,,""
2018-06-14,Flat Barbell Bench Press,Chest,95.0,9,,,,""
2018-06-14,Flat Barbell Bench Press,Chest,95.0,10,,,,""
2018-06-14,Incline Pushup,Chest,1.0,4,,,,""
2018-06-14,Incline Pushup,Chest,1.0,2,,,,""
2018-06-14,Incline Pushup,Chest,1.0,2,,,,""
2018-06-14,Single Arm Hammer Strength Press,Chest,25.0,7,,,,""
2018-06-14,Single Arm Hammer Strength Press,Chest,25.0,7,,,,""
2018-06-14,Single Arm Hammer Strength Press,Chest,25.0,5,,,,""
2018-06-14,Decline Cable Fly,Chest,95.0,7,,,,""
2018-06-14,Decline Cable Fly,Chest,95.0,6,,,,""
2018-06-14,Decline Cable Fly,Chest,95.0,6,,,,""
2018-06-14,Close Grip Dip,Triceps,0.0,10,,,,""
2018-06-14,Cooldown And Stretch,Cooldown,0.0,1,,,,""
2018-06-15,Barbell Squat,Legs,115.0,8,,,,""
2018-06-15,Barbell Squat,Legs,135.0,8,,,,""
2018-06-15,Barbell Squat,Legs,185.0,10,,,,"123 lifting style"
2018-06-15,Barbell Squat,Legs,185.0,10,,,,""
2018-06-15,Cooldown And Stretch,Cooldown,0.0,1,,,,""
2018-06-18,Pull Up,Back,1.0,5,,,,""
2018-06-18,Pull Up,Back,1.0,11,,,,"123 lifting style"
2018-06-18,Pull Up,Back,1.0,4,,,,""
2018-06-18,Pull Up,Back,1.0,3,,,,""
2018-06-18,Pull Up,Back,1.0,4,,,,""
2018-06-18,Pull Up,Back,1.0,4,,,,""
2018-06-18,Pull Up,Back,1.0,3,,,,""
2018-06-18,Lat Pulldown,Back,150.0,8,,,,"123 lifting style"
2018-06-18,Lat Pulldown,Back,150.0,8,,,,""
2018-06-18,Lat Pulldown,Back,150.0,8,,,,""
2018-06-18,Dumbbell Hammer Curl,Biceps,30.0,10,,,,"123 lifting style"
2018-06-18,Dumbbell Hammer Curl,Biceps,30.0,8,,,,""
2018-06-18,Dumbbell Hammer Curl,Biceps,30.0,6,,,,""
2018-06-18,Cable Curl,Biceps,70.0,10,,,,"123 lifting style"
2018-06-18,Cable Curl,Biceps,80.0,10,,,,""
2018-06-18,Cable Curl,Biceps,90.0,10,,,,""
2018-06-18,Cooldown And Stretch,Cooldown,1.0,1,,,,""
2018-06-20,Decline Dumbbell Bench Press,Chest,40.0,10,,,,""
2018-06-20,Decline Dumbbell Bench Press,Chest,50.0,10,,,,""
2018-06-20,Decline Dumbbell Fly,Chest,15.0,10,,,,""
2018-06-20,Lower Chest Bracket Pushup,Chest,1.0,10,,,,""
2018-06-20,Decline Dumbbell Bench Press,Chest,0.0,10,,,,""
2018-06-20,Decline Dumbbell Fly,Chest,0.0,10,,,,""
2018-06-20,Decline Dumbbell Fly,Chest,0.0,10,,,,""
2018-06-20,Lower Chest Bracket Pushup,Chest,0.0,10,,,,""
2018-06-20,Lower Chest Bracket Pushup,Chest,0.0,10,,,,""
2018-06-20,Flat Barbell Bench Press,Chest,0.0,10,,,,""
2018-06-20,Flat Barbell Bench Press,Chest,0.0,10,,,,""
2018-06-20,Flat Barbell Bench Press,Chest,0.0,10,,,,""
2018-06-20,Incline Pushup,Chest,0.0,10,,,,""
2018-06-20,Incline Pushup,Chest,0.0,10,,,,""
2018-06-20,Incline Pushup,Chest,0.0,10,,,,""
2018-06-20,Single Arm Hammer Strength Press,Chest,0.0,10,,,,""
2018-06-20,Single Arm Hammer Strength Press,Chest,0.0,10,,,,""
2018-06-20,Single Arm Hammer Strength Press,Chest,0.0,10,,,,""
2018-06-20,Decline Cable Fly,Chest,0.0,10,,,,""
2018-06-20,Decline Cable Fly,Chest,0.0,10,,,,""
2018-06-20,Decline Cable Fly,Chest,0.0,10,,,,""
2018-06-20,Close Grip Dip,Triceps,0.0,10,,,,""
2018-06-20,Cooldown And Stretch,Cooldown,0.0,1,,,,""
2018-06-22,Decline Dumbbell Bench Press,Chest,40.0,10,,,,""
2018-06-22,Decline Dumbbell Bench Press,Chest,50.0,10,,,,""
2018-06-22,Decline Dumbbell Bench Press,Chest,60.0,10,,,,""
2018-06-22,Decline Dumbbell Bench Press,Chest,60.0,10,,,,""
2018-06-22,Decline Dumbbell Fly,Chest,15.0,10,,,,""
2018-06-22,Decline Dumbbell Fly,Chest,25.0,10,,,,""
2018-06-22,Decline Dumbbell Fly,Chest,25.0,10,,,,""
2018-06-22,Decline Dumbbell Fly,Chest,25.0,10,,,,""
2018-06-22,Lower Chest Bracket Pushup,Chest,1.0,10,,,,""
2018-06-22,Lower Chest Bracket Pushup,Chest,1.0,10,,,,""
2018-06-22,Lower Chest Bracket Pushup,Chest,1.0,10,,,,""
2018-06-22,Lower Chest Bracket Pushup,Chest,1.0,10,,,,""
2018-06-22,Flat Barbell Bench Press,Chest,95.0,10,,,,""
2018-06-22,Flat Barbell Bench Press,Chest,95.0,10,,,,""
2018-06-22,Flat Barbell Bench Press,Chest,95.0,10,,,,""
2018-06-22,Incline Pushup,Chest,1.0,3,,,,""
2018-06-22,Incline Pushup,Chest,1.0,2,,,,""
2018-06-22,Incline Pushup,Chest,1.0,1,,,,""
2018-06-22,Single Arm Hammer Strength Press,Chest,25.0,8,,,,""
2018-06-22,Single Arm Hammer Strength Press,Chest,25.0,7,,,,""
2018-06-22,Single Arm Hammer Strength Press,Chest,25.0,8,,,,""
2018-06-22,Decline Cable Fly,Chest,0.0,10,,,,""
2018-06-22,Decline Cable Fly,Chest,0.0,10,,,,""
2018-06-22,Decline Cable Fly,Chest,0.0,10,,,,""
2018-06-22,Close Grip Dip,Triceps,0.0,10,,,,""
2018-06-22,Cooldown And Stretch,Cooldown,0.0,1,,,,""
2018-06-26,Pull Up,Back,1.0,5,,,,""
2018-06-26,Pull Up,Back,1.0,11,,,,"123 lifting style"
2018-06-26,Pull Up,Back,1.0,5,,,,""
2018-06-26,Pull Up,Back,1.0,4,,,,""
2018-06-26,Pull Up,Back,1.0,4,,,,""
2018-06-26,Pull Up,Back,1.0,4,,,,""
2018-06-26,Pull Up,Back,1.0,3,,,,""
2018-06-26,Lat Pulldown,Back,150.0,8,,,,"123 lifting style"
2018-06-26,Lat Pulldown,Back,150.0,8,,,,""
2018-06-26,Lat Pulldown,Back,150.0,8,,,,"Had to regular lift the last three reps"
2018-06-26,Cooldown And Stretch,Cooldown,0.0,1,,,,""
