dateTime,value
06/02/17 00:00:00,717
06/03/17 00:00:00,933
06/04/17 00:00:00,1211
06/05/17 00:00:00,966
06/06/17 00:00:00,1179
06/07/17 00:00:00,819
06/08/17 00:00:00,836
06/09/17 00:00:00,863
06/10/17 00:00:00,882
06/11/17 00:00:00,1440
06/12/17 00:00:00,1342
06/13/17 00:00:00,1440
06/14/17 00:00:00,1440
06/15/17 00:00:00,1440
06/16/17 00:00:00,1440
06/17/17 00:00:00,1440
06/18/17 00:00:00,1440
06/19/17 00:00:00,1440
06/20/17 00:00:00,1440
06/21/17 00:00:00,1440
06/22/17 00:00:00,1440
06/23/17 00:00:00,1440
06/24/17 00:00:00,1440
06/25/17 00:00:00,1440
06/26/17 00:00:00,1440
06/27/17 00:00:00,1440
06/28/17 00:00:00,1440
06/29/17 00:00:00,1440
06/30/17 00:00:00,1440
07/01/17 00:00:00,1440
07/02/17 00:00:00,1440
07/03/17 00:00:00,1440
07/04/17 00:00:00,1440
07/05/17 00:00:00,1440
07/06/17 00:00:00,1440
07/07/17 00:00:00,1440
07/08/17 00:00:00,1440
07/09/17 00:00:00,1440
07/10/17 00:00:00,1343
07/11/17 00:00:00,966
07/12/17 00:00:00,813
07/13/17 00:00:00,679
07/14/17 00:00:00,797
07/15/17 00:00:00,667
07/16/17 00:00:00,858
07/17/17 00:00:00,575
07/18/17 00:00:00,1176
07/19/17 00:00:00,600
07/20/17 00:00:00,591
07/21/17 00:00:00,816
07/22/17 00:00:00,799
07/23/17 00:00:00,851
07/24/17 00:00:00,895
07/25/17 00:00:00,760
07/26/17 00:00:00,810
07/27/17 00:00:00,626
07/28/17 00:00:00,926
07/29/17 00:00:00,957
07/30/17 00:00:00,812
07/31/17 00:00:00,575
08/01/17 00:00:00,755
08/02/17 00:00:00,904
08/03/17 00:00:00,602
08/04/17 00:00:00,776
08/05/17 00:00:00,681
08/06/17 00:00:00,819
08/07/17 00:00:00,807
08/08/17 00:00:00,861
08/09/17 00:00:00,1000
08/10/17 00:00:00,637
08/11/17 00:00:00,712
08/12/17 00:00:00,943
08/13/17 00:00:00,1207
08/14/17 00:00:00,776
08/15/17 00:00:00,1330
08/16/17 00:00:00,724
08/17/17 00:00:00,873
08/18/17 00:00:00,831
08/19/17 00:00:00,847
08/20/17 00:00:00,843
08/21/17 00:00:00,920
08/22/17 00:00:00,755
08/23/17 00:00:00,988
08/24/17 00:00:00,750
08/25/17 00:00:00,832
08/26/17 00:00:00,1245
08/27/17 00:00:00,724
08/28/17 00:00:00,787
08/29/17 00:00:00,680
08/30/17 00:00:00,572
08/31/17 00:00:00,1099
09/01/17 00:00:00,564
09/02/17 00:00:00,795
09/03/17 00:00:00,650
09/04/17 00:00:00,644
09/05/17 00:00:00,810
09/06/17 00:00:00,776
09/07/17 00:00:00,738
09/08/17 00:00:00,778
09/09/17 00:00:00,726
09/10/17 00:00:00,1161
09/11/17 00:00:00,637
09/12/17 00:00:00,760
09/13/17 00:00:00,645
09/14/17 00:00:00,851
09/15/17 00:00:00,664
09/16/17 00:00:00,605
09/17/17 00:00:00,585
09/18/17 00:00:00,609
09/19/17 00:00:00,931
09/20/17 00:00:00,651
09/21/17 00:00:00,781
09/22/17 00:00:00,684
09/23/17 00:00:00,899
09/24/17 00:00:00,548
09/25/17 00:00:00,743
09/26/17 00:00:00,740
09/27/17 00:00:00,710
09/28/17 00:00:00,727
09/29/17 00:00:00,633
09/30/17 00:00:00,803
10/01/17 00:00:00,770
10/02/17 00:00:00,1138
10/03/17 00:00:00,695
10/04/17 00:00:00,617
10/05/17 00:00:00,714
10/06/17 00:00:00,1137
10/07/17 00:00:00,758
10/08/17 00:00:00,720
10/09/17 00:00:00,698
10/10/17 00:00:00,810
10/11/17 00:00:00,694
10/12/17 00:00:00,727
10/13/17 00:00:00,705
10/14/17 00:00:00,1279
10/15/17 00:00:00,677
10/16/17 00:00:00,749
10/17/17 00:00:00,735
10/18/17 00:00:00,1119
10/19/17 00:00:00,624
10/20/17 00:00:00,600
10/21/17 00:00:00,764
10/22/17 00:00:00,778
10/23/17 00:00:00,776
10/24/17 00:00:00,779
10/25/17 00:00:00,713
10/26/17 00:00:00,779
10/27/17 00:00:00,734
10/28/17 00:00:00,608
10/29/17 00:00:00,600
10/30/17 00:00:00,726
10/31/17 00:00:00,661
11/01/17 00:00:00,660
11/02/17 00:00:00,1160
11/03/17 00:00:00,673
11/04/17 00:00:00,729
11/05/17 00:00:00,677
11/06/17 00:00:00,1035
11/07/17 00:00:00,613
11/08/17 00:00:00,699
11/09/17 00:00:00,727
11/10/17 00:00:00,765
11/11/17 00:00:00,1339
11/12/17 00:00:00,603
11/13/17 00:00:00,672
11/14/17 00:00:00,597
11/15/17 00:00:00,598
11/16/17 00:00:00,1156
11/17/17 00:00:00,702
11/18/17 00:00:00,894
11/19/17 00:00:00,629
11/20/17 00:00:00,1087
11/21/17 00:00:00,831
11/22/17 00:00:00,626
11/23/17 00:00:00,557
11/24/17 00:00:00,792
11/25/17 00:00:00,645
11/26/17 00:00:00,735
11/27/17 00:00:00,781
11/28/17 00:00:00,626
11/29/17 00:00:00,794
11/30/17 00:00:00,669
12/01/17 00:00:00,757
12/02/17 00:00:00,1440
12/03/17 00:00:00,473
12/04/17 00:00:00,811
12/05/17 00:00:00,687
12/06/17 00:00:00,721
12/07/17 00:00:00,1130
12/08/17 00:00:00,570
12/09/17 00:00:00,664
12/10/17 00:00:00,495
12/11/17 00:00:00,1184
12/12/17 00:00:00,756
12/13/17 00:00:00,545
12/14/17 00:00:00,635
12/15/17 00:00:00,1257
12/16/17 00:00:00,401
12/17/17 00:00:00,619
12/18/17 00:00:00,881
12/19/17 00:00:00,655
12/20/17 00:00:00,607
12/21/17 00:00:00,561
12/22/17 00:00:00,735
12/23/17 00:00:00,797
12/24/17 00:00:00,1301
12/25/17 00:00:00,596
12/26/17 00:00:00,899
12/27/17 00:00:00,574
12/28/17 00:00:00,667
12/29/17 00:00:00,1232
12/30/17 00:00:00,543
12/31/17 00:00:00,607
01/01/18 00:00:00,772
01/02/18 00:00:00,656
01/03/18 00:00:00,1077
01/04/18 00:00:00,656
01/05/18 00:00:00,1028
01/06/18 00:00:00,626
01/07/18 00:00:00,566
01/08/18 00:00:00,862
01/09/18 00:00:00,394
01/10/18 00:00:00,670
01/11/18 00:00:00,796
01/12/18 00:00:00,1440
01/13/18 00:00:00,1284
01/14/18 00:00:00,596
01/15/18 00:00:00,912
01/16/18 00:00:00,712
01/17/18 00:00:00,869
01/18/18 00:00:00,762
01/19/18 00:00:00,1002
01/20/18 00:00:00,714
01/21/18 00:00:00,600
01/22/18 00:00:00,875
01/23/18 00:00:00,682
01/24/18 00:00:00,652
01/25/18 00:00:00,978
01/26/18 00:00:00,725
01/27/18 00:00:00,616
01/28/18 00:00:00,767
01/29/18 00:00:00,759
01/30/18 00:00:00,630
01/31/18 00:00:00,1192
02/01/18 00:00:00,738
02/02/18 00:00:00,552
02/03/18 00:00:00,749
02/04/18 00:00:00,1026
02/05/18 00:00:00,873
02/06/18 00:00:00,822
02/07/18 00:00:00,830
02/08/18 00:00:00,705
02/09/18 00:00:00,1361
02/10/18 00:00:00,1268
02/11/18 00:00:00,476
02/12/18 00:00:00,1110
02/13/18 00:00:00,937
02/14/18 00:00:00,1440
02/15/18 00:00:00,782
02/16/18 00:00:00,1173
02/17/18 00:00:00,757
02/18/18 00:00:00,1278
02/19/18 00:00:00,868
02/20/18 00:00:00,817
02/21/18 00:00:00,1090
02/22/18 00:00:00,763
02/23/18 00:00:00,1112
02/24/18 00:00:00,605
02/25/18 00:00:00,674
02/26/18 00:00:00,831
02/27/18 00:00:00,1111
02/28/18 00:00:00,744
03/01/18 00:00:00,800
03/02/18 00:00:00,1440
03/03/18 00:00:00,500
03/04/18 00:00:00,599
03/05/18 00:00:00,1246
03/06/18 00:00:00,1206
03/07/18 00:00:00,807
03/08/18 00:00:00,790
03/09/18 00:00:00,758
03/10/18 00:00:00,1066
03/11/18 00:00:00,591
03/12/18 00:00:00,797
03/13/18 00:00:00,1440
03/14/18 00:00:00,1305
03/15/18 00:00:00,636
03/16/18 00:00:00,900
03/17/18 00:00:00,1440
03/18/18 00:00:00,1440
03/19/18 00:00:00,778
03/20/18 00:00:00,696
03/21/18 00:00:00,752
03/22/18 00:00:00,1266
03/23/18 00:00:00,760
03/24/18 00:00:00,546
03/25/18 00:00:00,526
03/26/18 00:00:00,1090
03/27/18 00:00:00,792
03/28/18 00:00:00,695
03/29/18 00:00:00,1440
03/30/18 00:00:00,1440
03/31/18 00:00:00,1440
04/01/18 00:00:00,1440
04/02/18 00:00:00,1440
04/03/18 00:00:00,1440
04/04/18 00:00:00,1404
04/05/18 00:00:00,824
04/06/18 00:00:00,764
04/07/18 00:00:00,1427
04/08/18 00:00:00,1201
04/09/18 00:00:00,1355
04/10/18 00:00:00,1091
04/11/18 00:00:00,879
04/12/18 00:00:00,1278
04/13/18 00:00:00,1367
04/14/18 00:00:00,1159
04/15/18 00:00:00,1423
04/16/18 00:00:00,1025
04/17/18 00:00:00,721
04/18/18 00:00:00,1132
04/19/18 00:00:00,1437
04/20/18 00:00:00,726
04/21/18 00:00:00,763
04/22/18 00:00:00,617
04/23/18 00:00:00,1101
04/24/18 00:00:00,673
04/25/18 00:00:00,722
04/26/18 00:00:00,612
04/27/18 00:00:00,898
04/28/18 00:00:00,616
04/29/18 00:00:00,636
04/30/18 00:00:00,798
05/01/18 00:00:00,726
05/02/18 00:00:00,984
05/03/18 00:00:00,904
05/04/18 00:00:00,798
05/05/18 00:00:00,857
05/06/18 00:00:00,416
05/07/18 00:00:00,761
05/08/18 00:00:00,734
05/09/18 00:00:00,767
05/10/18 00:00:00,1135
05/11/18 00:00:00,730
05/12/18 00:00:00,665
05/13/18 00:00:00,638
05/14/18 00:00:00,1226
05/15/18 00:00:00,1440
05/16/18 00:00:00,1371
05/17/18 00:00:00,1303
05/18/18 00:00:00,719
05/19/18 00:00:00,621
05/20/18 00:00:00,1204
05/21/18 00:00:00,668
05/22/18 00:00:00,706
05/23/18 00:00:00,1215
05/24/18 00:00:00,663
05/25/18 00:00:00,1103
05/26/18 00:00:00,801
05/27/18 00:00:00,1027
05/28/18 00:00:00,772
05/29/18 00:00:00,914
05/30/18 00:00:00,1049
05/31/18 00:00:00,1017
06/01/18 00:00:00,1365
06/02/18 00:00:00,428
06/03/18 00:00:00,1139
06/04/18 00:00:00,1112
06/05/18 00:00:00,1256
06/06/18 00:00:00,1261
06/07/18 00:00:00,483
06/08/18 00:00:00,775
06/09/18 00:00:00,512
06/10/18 00:00:00,1427
06/11/18 00:00:00,1183
06/12/18 00:00:00,693
06/13/18 00:00:00,721
06/14/18 00:00:00,710
06/15/18 00:00:00,602
06/16/18 00:00:00,646
06/17/18 00:00:00,711
06/18/18 00:00:00,484
06/19/18 00:00:00,564
06/20/18 00:00:00,704
06/21/18 00:00:00,1107
06/22/18 00:00:00,701
06/23/18 00:00:00,879
06/24/18 00:00:00,485
06/25/18 00:00:00,1086
06/26/18 00:00:00,789
06/27/18 00:00:00,656
06/28/18 00:00:00,797
06/29/18 00:00:00,881
06/30/18 00:00:00,838
07/01/18 00:00:00,1435
07/02/18 00:00:00,794
07/03/18 00:00:00,1038
07/04/18 00:00:00,400
07/05/18 00:00:00,877
07/06/18 00:00:00,656
07/07/18 00:00:00,1395
07/08/18 00:00:00,1159
07/09/18 00:00:00,720
07/10/18 00:00:00,753
07/11/18 00:00:00,788
07/12/18 00:00:00,1412
07/13/18 00:00:00,825
07/14/18 00:00:00,584
07/15/18 00:00:00,1290
07/16/18 00:00:00,1437
07/17/18 00:00:00,558
07/18/18 00:00:00,931
07/19/18 00:00:00,988
07/20/18 00:00:00,824
07/21/18 00:00:00,727
07/22/18 00:00:00,750
07/23/18 00:00:00,1274
