dateTime,value
12/05/16 00:00:00,"{'demographicVO2Max': 45.55433, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 44.87866, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
12/06/16 00:00:00,"{'demographicVO2Max': 45.39685, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 44.941370000000006, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
12/07/16 00:00:00,"{'demographicVO2Max': 45.260600000000004, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 44.980000000000004, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
12/08/16 00:00:00,"{'demographicVO2Max': 45.32705000000001, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 45.022000000000006, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
12/09/16 00:00:00,"{'demographicVO2Max': 45.166160000000005, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 45.039440000000006, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
12/10/16 00:00:00,"{'demographicVO2Max': 45.26129, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 45.06629, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
12/11/16 00:00:00,"{'demographicVO2Max': 45.493930000000006, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 45.11804, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
12/12/16 00:00:00,"{'demographicVO2Max': 45.275980000000004, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 45.137150000000005, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
12/13/16 00:00:00,"{'demographicVO2Max': 45.209030000000006, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 45.14585, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
12/14/16 00:00:00,"{'demographicVO2Max': 45.04711, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 45.133900000000004, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
12/15/16 00:00:00,"{'demographicVO2Max': 45.13355000000001, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 45.13385, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
12/16/16 00:00:00,"{'demographicVO2Max': 45.37062, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 45.1625, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
12/17/16 00:00:00,"{'demographicVO2Max': 45.33565, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 45.18345, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
