dateOfSleep,duration,efficiency,endTime,infoCode,levels,logId,minutesAfterWakeup,minutesAsleep,minutesAwake,minutesToFallAsleep,startTime,timeInBed,type
2017-04-15,5640000,98,2017-04-15T19:38:00.000,0,"{'summary': {'restless': {'count': 3, 'minutes': 3}, 'awake': {'count': 0, 'minutes': 0}, 'asleep': {'count': 0, 'minutes': 91}}, 'data': [{'dateTime': '2017-04-15T18:03:30.000', 'level': 'asleep', 'seconds': 60}, {'dateTime': '2017-04-15T18:04:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2017-04-15T18:05:30.000', 'level': 'asleep', 'seconds': 4260}, {'dateTime': '2017-04-15T19:16:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2017-04-15T19:17:30.000', 'level': 'asleep', 'seconds': 1140}, {'dateTime': '2017-04-15T19:36:30.000', 'level': 'restless', 'seconds': 60}]}",14375716466,1,91,2,0,2017-04-15T18:03:30.000,94,classic
2017-04-15,30840000,95,2017-04-15T09:08:30.000,0,"{'summary': {'restless': {'count': 12, 'minutes': 24}, 'awake': {'count': 2, 'minutes': 3}, 'asleep': {'count': 0, 'minutes': 487}}, 'data': [{'dateTime': '2017-04-15T00:34:30.000', 'level': 'asleep', 'seconds': 7320}, {'dateTime': '2017-04-15T02:36:30.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2017-04-15T02:38:30.000', 'level': 'asleep', 'seconds': 1020}, {'dateTime': '2017-04-15T02:55:30.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2017-04-15T02:57:30.000', 'level': 'asleep', 'seconds': 120}, {'dateTime': '2017-04-15T02:59:30.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2017-04-15T03:01:30.000', 'level': 'asleep', 'seconds': 5760}, {'dateTime': '2017-04-15T04:37:30.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2017-04-15T04:39:30.000', 'level': 'asleep', 'seconds': 4260}, {'dateTime': '2017-04-15T05:50:30.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2017-04-15T05:52:30.000', 'level': 'asleep', 'seconds': 3600}, {'dateTime': '2017-04-15T06:52:30.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2017-04-15T06:54:30.000', 'level': 'asleep', 'seconds': 300}, {'dateTime': '2017-04-15T06:59:30.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2017-04-15T07:01:30.000', 'level': 'asleep', 'seconds': 3000}, {'dateTime': '2017-04-15T07:51:30.000', 'level': 'restless', 'seconds': 240}, {'dateTime': '2017-04-15T07:55:30.000', 'level': 'asleep', 'seconds': 420}, {'dateTime': '2017-04-15T08:02:30.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2017-04-15T08:04:30.000', 'level': 'asleep', 'seconds': 660}, {'dateTime': '2017-04-15T08:15:30.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2017-04-15T08:17:30.000', 'level': 'awake', 'seconds': 60}, {'dateTime': '2017-04-15T08:18:30.000', 'level': 'asleep', 'seconds': 660}, {'dateTime': '2017-04-15T08:29:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2017-04-15T08:30:30.000', 'level': 'asleep', 'seconds': 1860}, {'dateTime': '2017-04-15T09:01:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2017-04-15T09:02:30.000', 'level': 'awake', 'seconds': 120}, {'dateTime': '2017-04-15T09:04:30.000', 'level': 'asleep', 'seconds': 240}]}",14371692467,0,487,27,0,2017-04-15T00:34:30.000,514,classic
2017-04-14,5280000,95,2017-04-14T18:14:30.000,0,"{'summary': {'restless': {'count': 1, 'minutes': 4}, 'awake': {'count': 0, 'minutes': 0}, 'asleep': {'count': 0, 'minutes': 84}}, 'data': [{'dateTime': '2017-04-14T16:46:00.000', 'level': 'restless', 'seconds': 240}, {'dateTime': '2017-04-14T16:50:00.000', 'level': 'asleep', 'seconds': 5040}]}",14366313520,0,84,4,0,2017-04-14T16:46:00.000,88,classic
2017-04-14,27180000,95,2017-04-14T08:39:00.000,0,"{'summary': {'restless': {'count': 9, 'minutes': 18}, 'awake': {'count': 2, 'minutes': 3}, 'asleep': {'count': 0, 'minutes': 432}}, 'data': [{'dateTime': '2017-04-14T01:06:00.000', 'level': 'asleep', 'seconds': 2040}, {'dateTime': '2017-04-14T01:40:00.000', 'level': 'awake', 'seconds': 120}, {'dateTime': '2017-04-14T01:42:00.000', 'level': 'asleep', 'seconds': 1260}, {'dateTime': '2017-04-14T02:03:00.000', 'level': 'restless', 'seconds': 180}, {'dateTime': '2017-04-14T02:06:00.000', 'level': 'asleep', 'seconds': 4860}, {'dateTime': '2017-04-14T03:27:00.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2017-04-14T03:29:00.000', 'level': 'asleep', 'seconds': 360}, {'dateTime': '2017-04-14T03:35:00.000', 'level': 'awake', 'seconds': 60}, {'dateTime': '2017-04-14T03:36:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2017-04-14T03:37:00.000', 'level': 'asleep', 'seconds': 3240}, {'dateTime': '2017-04-14T04:31:00.000', 'level': 'restless', 'seconds': 240}, {'dateTime': '2017-04-14T04:35:00.000', 'level': 'asleep', 'seconds': 60}, {'dateTime': '2017-04-14T04:36:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2017-04-14T04:37:00.000', 'level': 'asleep', 'seconds': 720}, {'dateTime': '2017-04-14T04:49:00.000', 'level': 'restless', 'seconds': 180}, {'dateTime': '2017-04-14T04:52:00.000', 'level': 'asleep', 'seconds': 8100}, {'dateTime': '2017-04-14T07:07:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2017-04-14T07:08:00.000', 'level': 'asleep', 'seconds': 4020}, {'dateTime': '2017-04-14T08:15:00.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2017-04-14T08:17:00.000', 'level': 'asleep', 'seconds': 900}, {'dateTime': '2017-04-14T08:32:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2017-04-14T08:33:00.000', 'level': 'asleep', 'seconds': 360}]}",14363038839,0,432,21,0,2017-04-14T01:06:00.000,453,classic
2017-04-13,29280000,96,2017-04-13T09:30:30.000,0,"{'summary': {'restless': {'count': 10, 'minutes': 17}, 'awake': {'count': 2, 'minutes': 2}, 'asleep': {'count': 0, 'minutes': 469}}, 'data': [{'dateTime': '2017-04-13T01:22:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2017-04-13T01:23:30.000', 'level': 'asleep', 'seconds': 4920}, {'dateTime': '2017-04-13T02:45:30.000', 'level': 'restless', 'seconds': 180}, {'dateTime': '2017-04-13T02:48:30.000', 'level': 'asleep', 'seconds': 2580}, {'dateTime': '2017-04-13T03:31:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2017-04-13T03:32:30.000', 'level': 'asleep', 'seconds': 3180}, {'dateTime': '2017-04-13T04:25:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2017-04-13T04:26:30.000', 'level': 'asleep', 'seconds': 1080}, {'dateTime': '2017-04-13T04:44:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2017-04-13T04:45:30.000', 'level': 'asleep', 'seconds': 180}, {'dateTime': '2017-04-13T04:48:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2017-04-13T04:49:30.000', 'level': 'asleep', 'seconds': 3360}, {'dateTime': '2017-04-13T05:45:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2017-04-13T05:46:30.000', 'level': 'asleep', 'seconds': 5040}, {'dateTime': '2017-04-13T07:10:30.000', 'level': 'restless', 'seconds': 240}, {'dateTime': '2017-04-13T07:14:30.000', 'level': 'asleep', 'seconds': 4680}, {'dateTime': '2017-04-13T08:32:30.000', 'level': 'awake', 'seconds': 60}, {'dateTime': '2017-04-13T08:33:30.000', 'level': 'asleep', 'seconds': 60}, {'dateTime': '2017-04-13T08:34:30.000', 'level': 'awake', 'seconds': 60}, {'dateTime': '2017-04-13T08:35:30.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2017-04-13T08:37:30.000', 'level': 'asleep', 'seconds': 2700}, {'dateTime': '2017-04-13T09:22:30.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2017-04-13T09:24:30.000', 'level': 'asleep', 'seconds': 360}]}",14354565839,0,469,19,0,2017-04-13T01:22:30.000,488,classic
2017-04-12,13140000,95,2017-04-12T05:43:30.000,0,"{'summary': {'restless': {'count': 4, 'minutes': 12}, 'awake': {'count': 0, 'minutes': 0}, 'asleep': {'count': 0, 'minutes': 207}}, 'data': [{'dateTime': '2017-04-12T02:04:30.000', 'level': 'asleep', 'seconds': 3660}, {'dateTime': '2017-04-12T03:05:30.000', 'level': 'restless', 'seconds': 180}, {'dateTime': '2017-04-12T03:08:30.000', 'level': 'asleep', 'seconds': 240}, {'dateTime': '2017-04-12T03:12:30.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2017-04-12T03:14:30.000', 'level': 'asleep', 'seconds': 900}, {'dateTime': '2017-04-12T03:29:30.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2017-04-12T03:31:30.000', 'level': 'asleep', 'seconds': 2700}, {'dateTime': '2017-04-12T04:16:30.000', 'level': 'restless', 'seconds': 300}, {'dateTime': '2017-04-12T04:21:30.000', 'level': 'asleep', 'seconds': 4920}]}",14342340664,0,207,12,0,2017-04-12T02:04:30.000,219,classic
2017-04-11,30840000,95,2017-04-11T10:48:00.000,0,"{'summary': {'restless': {'count': 9, 'minutes': 22}, 'awake': {'count': 1, 'minutes': 2}, 'asleep': {'count': 0, 'minutes': 490}}, 'data': [{'dateTime': '2017-04-11T02:13:30.000', 'level': 'asleep', 'seconds': 5520}, {'dateTime': '2017-04-11T03:45:30.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2017-04-11T03:47:30.000', 'level': 'asleep', 'seconds': 1800}, {'dateTime': '2017-04-11T04:17:30.000', 'level': 'restless', 'seconds': 240}, {'dateTime': '2017-04-11T04:21:30.000', 'level': 'asleep', 'seconds': 1800}, {'dateTime': '2017-04-11T04:51:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2017-04-11T04:52:30.000', 'level': 'asleep', 'seconds': 2220}, {'dateTime': '2017-04-11T05:29:30.000', 'level': 'restless', 'seconds': 180}, {'dateTime': '2017-04-11T05:32:30.000', 'level': 'asleep', 'seconds': 60}, {'dateTime': '2017-04-11T05:33:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2017-04-11T05:34:30.000', 'level': 'asleep', 'seconds': 660}, {'dateTime': '2017-04-11T05:45:30.000', 'level': 'restless', 'seconds': 300}, {'dateTime': '2017-04-11T05:50:30.000', 'level': 'asleep', 'seconds': 3300}, {'dateTime': '2017-04-11T06:45:30.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2017-04-11T06:47:30.000', 'level': 'asleep', 'seconds': 7080}, {'dateTime': '2017-04-11T08:45:30.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2017-04-11T08:47:30.000', 'level': 'awake', 'seconds': 120}, {'dateTime': '2017-04-11T08:49:30.000', 'level': 'asleep', 'seconds': 2880}, {'dateTime': '2017-04-11T09:37:30.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2017-04-11T09:39:30.000', 'level': 'asleep', 'seconds': 4080}]}",14335687532,0,490,24,0,2017-04-11T02:13:30.000,514,classic
2017-04-10,25260000,97,2017-04-10T08:46:30.000,0,"{'summary': {'restless': {'count': 7, 'minutes': 9}, 'awake': {'count': 2, 'minutes': 2}, 'asleep': {'count': 0, 'minutes': 410}}, 'data': [{'dateTime': '2017-04-10T01:45:00.000', 'level': 'asleep', 'seconds': 5940}, {'dateTime': '2017-04-10T03:24:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2017-04-10T03:25:00.000', 'level': 'asleep', 'seconds': 180}, {'dateTime': '2017-04-10T03:28:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2017-04-10T03:29:00.000', 'level': 'asleep', 'seconds': 1080}, {'dateTime': '2017-04-10T03:47:00.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2017-04-10T03:49:00.000', 'level': 'asleep', 'seconds': 180}, {'dateTime': '2017-04-10T03:52:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2017-04-10T03:53:00.000', 'level': 'asleep', 'seconds': 480}, {'dateTime': '2017-04-10T04:01:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2017-04-10T04:02:00.000', 'level': 'asleep', 'seconds': 60}, {'dateTime': '2017-04-10T04:03:00.000', 'level': 'awake', 'seconds': 60}, {'dateTime': '2017-04-10T04:04:00.000', 'level': 'asleep', 'seconds': 4560}, {'dateTime': '2017-04-10T05:20:00.000', 'level': 'awake', 'seconds': 60}, {'dateTime': '2017-04-10T05:21:00.000', 'level': 'asleep', 'seconds': 600}, {'dateTime': '2017-04-10T05:31:00.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2017-04-10T05:33:00.000', 'level': 'asleep', 'seconds': 11280}, {'dateTime': '2017-04-10T08:41:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2017-04-10T08:42:00.000', 'level': 'asleep', 'seconds': 240}]}",14320954867,0,410,11,0,2017-04-10T01:45:00.000,421,classic
2017-04-09,31740000,96,2017-04-09T10:22:30.000,0,"{'summary': {'restless': {'count': 8, 'minutes': 17}, 'awake': {'count': 3, 'minutes': 3}, 'asleep': {'count': 0, 'minutes': 509}}, 'data': [{'dateTime': '2017-04-09T01:33:30.000', 'level': 'asleep', 'seconds': 60}, {'dateTime': '2017-04-09T01:34:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2017-04-09T01:35:30.000', 'level': 'asleep', 'seconds': 4140}, {'dateTime': '2017-04-09T02:44:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2017-04-09T02:45:30.000', 'level': 'asleep', 'seconds': 1380}, {'dateTime': '2017-04-09T03:08:30.000', 'level': 'awake', 'seconds': 60}, {'dateTime': '2017-04-09T03:09:30.000', 'level': 'asleep', 'seconds': 3180}, {'dateTime': '2017-04-09T04:02:30.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2017-04-09T04:04:30.000', 'level': 'asleep', 'seconds': 780}, {'dateTime': '2017-04-09T04:17:30.000', 'level': 'restless', 'seconds': 180}, {'dateTime': '2017-04-09T04:20:30.000', 'level': 'asleep', 'seconds': 5280}, {'dateTime': '2017-04-09T05:48:30.000', 'level': 'awake', 'seconds': 60}, {'dateTime': '2017-04-09T05:49:30.000', 'level': 'asleep', 'seconds': 6600}, {'dateTime': '2017-04-09T07:39:30.000', 'level': 'restless', 'seconds': 180}, {'dateTime': '2017-04-09T07:42:30.000', 'level': 'asleep', 'seconds': 4920}, {'dateTime': '2017-04-09T09:04:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2017-04-09T09:05:30.000', 'level': 'asleep', 'seconds': 1980}, {'dateTime': '2017-04-09T09:38:30.000', 'level': 'awake', 'seconds': 60}, {'dateTime': '2017-04-09T09:39:30.000', 'level': 'asleep', 'seconds': 1980}, {'dateTime': '2017-04-09T10:12:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2017-04-09T10:13:30.000', 'level': 'asleep', 'seconds': 180}, {'dateTime': '2017-04-09T10:16:30.000', 'level': 'restless', 'seconds': 300}, {'dateTime': '2017-04-09T10:21:30.000', 'level': 'asleep', 'seconds': 60}]}",14316075988,0,509,20,0,2017-04-09T01:33:30.000,529,classic
2017-04-08,28200000,97,2017-04-08T11:06:30.000,0,"{'summary': {'restless': {'count': 6, 'minutes': 11}, 'awake': {'count': 1, 'minutes': 1}, 'asleep': {'count': 0, 'minutes': 458}}, 'data': [{'dateTime': '2017-04-08T03:16:00.000', 'level': 'asleep', 'seconds': 4980}, {'dateTime': '2017-04-08T04:39:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2017-04-08T04:40:00.000', 'level': 'asleep', 'seconds': 2220}, {'dateTime': '2017-04-08T05:17:00.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2017-04-08T05:19:00.000', 'level': 'asleep', 'seconds': 600}, {'dateTime': '2017-04-08T05:29:00.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2017-04-08T05:31:00.000', 'level': 'asleep', 'seconds': 1560}, {'dateTime': '2017-04-08T05:57:00.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2017-04-08T05:59:00.000', 'level': 'asleep', 'seconds': 11100}, {'dateTime': '2017-04-08T09:04:00.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2017-04-08T09:06:00.000', 'level': 'asleep', 'seconds': 1500}, {'dateTime': '2017-04-08T09:31:00.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2017-04-08T09:33:00.000', 'level': 'asleep', 'seconds': 4800}, {'dateTime': '2017-04-08T10:53:00.000', 'level': 'awake', 'seconds': 60}, {'dateTime': '2017-04-08T10:54:00.000', 'level': 'asleep', 'seconds': 720}]}",14306636115,0,458,12,0,2017-04-08T03:16:00.000,470,classic
2017-04-07,24180000,91,2017-04-07T08:01:00.000,0,"{'summary': {'restless': {'count': 15, 'minutes': 37}, 'awake': {'count': 1, 'minutes': 1}, 'asleep': {'count': 0, 'minutes': 365}}, 'data': [{'dateTime': '2017-04-07T01:17:30.000', 'level': 'asleep', 'seconds': 2820}, {'dateTime': '2017-04-07T02:04:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2017-04-07T02:05:30.000', 'level': 'asleep', 'seconds': 1200}, {'dateTime': '2017-04-07T02:25:30.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2017-04-07T02:27:30.000', 'level': 'asleep', 'seconds': 240}, {'dateTime': '2017-04-07T02:31:30.000', 'level': 'restless', 'seconds': 300}, {'dateTime': '2017-04-07T02:36:30.000', 'level': 'asleep', 'seconds': 3420}, {'dateTime': '2017-04-07T03:33:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2017-04-07T03:34:30.000', 'level': 'asleep', 'seconds': 60}, {'dateTime': '2017-04-07T03:35:30.000', 'level': 'restless', 'seconds': 300}, {'dateTime': '2017-04-07T03:40:30.000', 'level': 'asleep', 'seconds': 180}, {'dateTime': '2017-04-07T03:43:30.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2017-04-07T03:45:30.000', 'level': 'asleep', 'seconds': 120}, {'dateTime': '2017-04-07T03:47:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2017-04-07T03:48:30.000', 'level': 'asleep', 'seconds': 600}, {'dateTime': '2017-04-07T03:58:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2017-04-07T03:59:30.000', 'level': 'asleep', 'seconds': 780}, {'dateTime': '2017-04-07T04:12:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2017-04-07T04:13:30.000', 'level': 'asleep', 'seconds': 120}, {'dateTime': '2017-04-07T04:15:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2017-04-07T04:16:30.000', 'level': 'asleep', 'seconds': 1920}, {'dateTime': '2017-04-07T04:48:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2017-04-07T04:49:30.000', 'level': 'asleep', 'seconds': 300}, {'dateTime': '2017-04-07T04:54:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2017-04-07T04:55:30.000', 'level': 'asleep', 'seconds': 360}, {'dateTime': '2017-04-07T05:01:30.000', 'level': 'restless', 'seconds': 480}, {'dateTime': '2017-04-07T05:09:30.000', 'level': 'awake', 'seconds': 60}, {'dateTime': '2017-04-07T05:10:30.000', 'level': 'restless', 'seconds': 240}, {'dateTime': '2017-04-07T05:14:30.000', 'level': 'asleep', 'seconds': 180}, {'dateTime': '2017-04-07T05:17:30.000', 'level': 'restless', 'seconds': 180}, {'dateTime': '2017-04-07T05:20:30.000', 'level': 'asleep', 'seconds': 9600}]}",14296295531,0,365,38,0,2017-04-07T01:17:30.000,403,classic
2017-04-06,20760000,98,2017-04-06T08:26:30.000,0,"{'summary': {'restless': {'count': 4, 'minutes': 7}, 'awake': {'count': 1, 'minutes': 1}, 'asleep': {'count': 0, 'minutes': 338}}, 'data': [{'dateTime': '2017-04-06T02:40:00.000', 'level': 'asleep', 'seconds': 1920}, {'dateTime': '2017-04-06T03:12:00.000', 'level': 'awake', 'seconds': 60}, {'dateTime': '2017-04-06T03:13:00.000', 'level': 'asleep', 'seconds': 8760}, {'dateTime': '2017-04-06T05:39:00.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2017-04-06T05:41:00.000', 'level': 'asleep', 'seconds': 2280}, {'dateTime': '2017-04-06T06:19:00.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2017-04-06T06:21:00.000', 'level': 'asleep', 'seconds': 4200}, {'dateTime': '2017-04-06T07:31:00.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2017-04-06T07:33:00.000', 'level': 'asleep', 'seconds': 1200}, {'dateTime': '2017-04-06T07:53:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2017-04-06T07:54:00.000', 'level': 'asleep', 'seconds': 1920}]}",14286851429,0,338,8,0,2017-04-06T02:40:00.000,346,classic
2017-04-05,11520000,94,2017-04-05T22:50:30.000,0,"{'summary': {'restless': {'count': 5, 'minutes': 7}, 'awake': {'count': 1, 'minutes': 4}, 'asleep': {'count': 0, 'minutes': 181}}, 'data': [{'dateTime': '2017-04-05T19:38:00.000', 'level': 'awake', 'seconds': 240}, {'dateTime': '2017-04-05T19:42:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2017-04-05T19:43:00.000', 'level': 'asleep', 'seconds': 2280}, {'dateTime': '2017-04-05T20:21:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2017-04-05T20:22:00.000', 'level': 'asleep', 'seconds': 5040}, {'dateTime': '2017-04-05T21:46:00.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2017-04-05T21:48:00.000', 'level': 'asleep', 'seconds': 420}, {'dateTime': '2017-04-05T21:55:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2017-04-05T21:56:00.000', 'level': 'asleep', 'seconds': 540}, {'dateTime': '2017-04-05T22:05:00.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2017-04-05T22:07:00.000', 'level': 'asleep', 'seconds': 2580}]}",14282395957,0,181,11,0,2017-04-05T19:38:00.000,192,classic
2017-04-04,8820000,98,2017-04-04T17:30:00.000,0,"{'summary': {'restless': {'count': 3, 'minutes': 7}, 'awake': {'count': 0, 'minutes': 0}, 'asleep': {'count': 0, 'minutes': 140}}, 'data': [{'dateTime': '2017-04-04T15:03:00.000', 'level': 'asleep', 'seconds': 4800}, {'dateTime': '2017-04-04T16:23:00.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2017-04-04T16:25:00.000', 'level': 'asleep', 'seconds': 2760}, {'dateTime': '2017-04-04T17:11:00.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2017-04-04T17:12:00.000', 'level': 'asleep', 'seconds': 840}, {'dateTime': '2017-04-04T17:26:00.000', 'level': 'restless', 'seconds': 240}]}",14271259045,4,140,3,0,2017-04-04T15:03:00.000,147,classic
