dateTime,value
11/23/17 00:00:00,"{'date': '11/23/17', 'value': 62.63389015197754, 'error': 11.13779067993164}"
11/24/17 00:00:00,"{'date': '11/24/17', 'value': 62.43434524536133, 'error': 14.166906356811523}"
11/25/17 00:00:00,"{'date': '11/25/17', 'value': 62.57578182220459, 'error': 8.720428466796875}"
11/26/17 00:00:00,"{'date': '11/26/17', 'value': 59.90879726409912, 'error': 7.386395454406738}"
11/27/17 00:00:00,"{'date': '11/27/17', 'value': 58.64452648162842, 'error': 6.981595039367676}"
11/28/17 00:00:00,"{'date': '11/28/17', 'value': 57.686699867248535, 'error': 6.851128578186035}"
11/29/17 00:00:00,"{'date': '11/29/17', 'value': 58.464720726013184, 'error': 6.808271408081055}"
11/30/17 00:00:00,"{'date': '11/30/17', 'value': 59.12581825256348, 'error': 6.794105529785156}"
12/01/17 00:00:00,"{'date': '12/01/17', 'value': 60.53100109100342, 'error': 6.7894134521484375}"
12/02/17 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
12/03/17 00:00:00,"{'date': '12/03/17', 'value': 61.101966857910156, 'error': 7.107842445373535}"
12/04/17 00:00:00,"{'date': '12/04/17', 'value': 61.281354904174805, 'error': 10.963495254516602}"
12/05/17 00:00:00,"{'date': '12/05/17', 'value': 60.30689811706543, 'error': 7.990862846374512}"
12/06/17 00:00:00,"{'date': '12/06/17', 'value': 61.42400646209717, 'error': 7.169631004333496}"
12/07/17 00:00:00,"{'date': '12/07/17', 'value': 61.38374710083008, 'error': 11.014131546020508}"
12/08/17 00:00:00,"{'date': '12/08/17', 'value': 61.66075897216797, 'error': 8.003530502319336}"
12/09/17 00:00:00,"{'date': '12/09/17', 'value': 61.59759521484375, 'error': 7.173487663269043}"
12/10/17 00:00:00,"{'date': '12/10/17', 'value': 62.45641613006592, 'error': 6.913442611694336}"
12/11/17 00:00:00,"{'date': '12/11/17', 'value': 62.41390609741211, 'error': 10.803862571716309}"
12/12/17 00:00:00,"{'date': '12/12/17', 'value': 61.65169620513916, 'error': 7.950662612915039}"
12/13/17 00:00:00,"{'date': '12/13/17', 'value': 61.95674419403076, 'error': 7.157369613647461}"
12/14/17 00:00:00,"{'date': '12/14/17', 'value': 62.7708625793457, 'error': 6.908241271972656}"
12/15/17 00:00:00,"{'date': '12/15/17', 'value': 63.338361740112305, 'error': 10.823351860046387}"
12/16/17 00:00:00,"{'date': '12/16/17', 'value': 64.70362854003906, 'error': 7.955592155456543}"
12/17/17 00:00:00,"{'date': '12/17/17', 'value': 65.17726516723633, 'error': 7.15887451171875}"
12/18/17 00:00:00,"{'date': '12/18/17', 'value': 63.89826679229736, 'error': 6.908726692199707}"
12/19/17 00:00:00,"{'date': '12/19/17', 'value': 62.28930473327637, 'error': 6.827240943908691}"
12/20/17 00:00:00,"{'date': '12/20/17', 'value': 63.35103130340576, 'error': 6.800380706787109}"
12/21/17 00:00:00,"{'date': '12/21/17', 'value': 64.88359928131104, 'error': 6.791492462158203}"
12/22/17 00:00:00,"{'date': '12/22/17', 'value': 65.30941677093506, 'error': 6.788547515869141}"
12/23/17 00:00:00,"{'date': '12/23/17', 'value': 65.47235298156738, 'error': 6.787570953369141}"
12/24/17 00:00:00,"{'date': '12/24/17', 'value': 64.89241600036621, 'error': 10.778166770935059}"
12/25/17 00:00:00,"{'date': '12/25/17', 'value': 63.98576736450195, 'error': 7.944153785705566}"
12/26/17 00:00:00,"{'date': '12/26/17', 'value': 62.52425575256348, 'error': 7.155381202697754}"
12/27/17 00:00:00,"{'date': '12/27/17', 'value': 64.95835304260254, 'error': 6.907599449157715}"
12/28/17 00:00:00,"{'date': '12/28/17', 'value': 66.45997142791748, 'error': 6.826870918273926}"
12/29/17 00:00:00,"{'date': '12/29/17', 'value': 66.32489109039307, 'error': 10.73261833190918}"
12/30/17 00:00:00,"{'date': '12/30/17', 'value': 65.05942821502686, 'error': 7.932590484619141}"
12/31/17 00:00:00,"{'date': '12/31/17', 'value': 63.63080024719238, 'error': 7.151845932006836}"
01/01/18 00:00:00,"{'date': '01/01/18', 'value': 64.72310161590576, 'error': 6.90645694732666}"
01/02/18 00:00:00,"{'date': '01/02/18', 'value': 64.16815376281738, 'error': 6.826495170593262}"
01/03/18 00:00:00,"{'date': '01/03/18', 'value': 64.0600757598877, 'error': 10.732308387756348}"
01/04/18 00:00:00,"{'date': '01/04/18', 'value': 63.42492389678955, 'error': 7.932512283325195}"
01/05/18 00:00:00,"{'date': '01/05/18', 'value': 64.52146911621094, 'error': 7.151822090148926}"
01/06/18 00:00:00,"{'date': '01/06/18', 'value': 65.01705169677734, 'error': 6.906449317932129}"
01/07/18 00:00:00,"{'date': '01/07/18', 'value': 65.22255229949951, 'error': 6.826493263244629}"
01/08/18 00:00:00,"{'date': '01/08/18', 'value': 64.36432933807373, 'error': 6.80013370513916}"
01/09/18 00:00:00,"{'date': '01/09/18', 'value': 65.11681652069092, 'error': 6.791410446166992}"
01/10/18 00:00:00,"{'date': '01/10/18', 'value': 65.19195365905762, 'error': 6.788519859313965}"
01/11/18 00:00:00,"{'date': '01/11/18', 'value': 65.13471508026123, 'error': 6.787562370300293}"
01/12/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
01/13/18 00:00:00,"{'date': '01/13/18', 'value': 65.22063064575195, 'error': 11.517860412597656}"
01/14/18 00:00:00,"{'date': '01/14/18', 'value': 67.50045013427734, 'error': 8.127403259277344}"
01/15/18 00:00:00,"{'date': '01/15/18', 'value': 66.95530033111572, 'error': 7.211025238037109}"
01/16/18 00:00:00,"{'date': '01/16/18', 'value': 65.53303813934326, 'error': 10.593982696533203}"
01/17/18 00:00:00,"{'date': '01/17/18', 'value': 64.87736892700195, 'error': 13.746084213256836}"
01/18/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
01/19/18 00:00:00,"{'date': '01/19/18', 'value': 65.6225233078003, 'error': 16.873751640319824}"
01/20/18 00:00:00,"{'date': '01/20/18', 'value': 63.785993576049805, 'error': 9.240700721740723}"
01/21/18 00:00:00,"{'date': '01/21/18', 'value': 63.435516357421875, 'error': 7.5345869064331055}"
01/22/18 00:00:00,"{'date': '01/22/18', 'value': 63.465946197509766, 'error': 7.028430938720703}"
01/23/18 00:00:00,"{'date': '01/23/18', 'value': 63.48261547088623, 'error': 6.866416931152344}"
01/24/18 00:00:00,"{'date': '01/24/18', 'value': 63.594682693481445, 'error': 6.813314437866211}"
01/25/18 00:00:00,"{'date': '01/25/18', 'value': 65.08818531036377, 'error': 6.795774459838867}"
01/26/18 00:00:00,"{'date': '01/26/18', 'value': 65.06281089782715, 'error': 6.789966583251953}"
01/27/18 00:00:00,"{'date': '01/27/18', 'value': 64.86721229553223, 'error': 6.788042068481445}"
01/28/18 00:00:00,"{'date': '01/28/18', 'value': 66.26898860931396, 'error': 6.7874040603637695}"
01/29/18 00:00:00,"{'date': '01/29/18', 'value': 66.15281963348389, 'error': 6.787192344665527}"
01/30/18 00:00:00,"{'date': '01/30/18', 'value': 65.68935298919678, 'error': 6.787121772766113}"
01/31/18 00:00:00,"{'date': '01/31/18', 'value': 66.17920780181885, 'error': 10.699873924255371}"
02/01/18 00:00:00,"{'date': '02/01/18', 'value': 68.01184558868408, 'error': 7.924257278442383}"
02/02/18 00:00:00,"{'date': '02/02/18', 'value': 67.76967811584473, 'error': 7.149296760559082}"
02/03/18 00:00:00,"{'date': '02/03/18', 'value': 67.07549285888672, 'error': 6.9056339263916025}"
02/04/18 00:00:00,"{'date': '02/04/18', 'value': 67.16154670715332, 'error': 10.797440528869629}"
02/05/18 00:00:00,"{'date': '02/05/18', 'value': 66.11758613586426, 'error': 7.949036598205566}"
02/06/18 00:00:00,"{'date': '02/06/18', 'value': 66.18355178833008, 'error': 7.156872749328613}"
02/07/18 00:00:00,"{'date': '02/07/18', 'value': 65.6985559463501, 'error': 6.9080810546875}"
02/08/18 00:00:00,"{'date': '02/08/18', 'value': 66.45436000823975, 'error': 6.827029228210449}"
02/09/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
02/10/18 00:00:00,"{'date': '02/10/18', 'value': 66.40911960601807, 'error': 11.549869537353516}"
02/11/18 00:00:00,"{'date': '02/11/18', 'value': 66.94845867156982, 'error': 8.135144233703613}"
02/12/18 00:00:00,"{'date': '02/12/18', 'value': 66.64855194091797, 'error': 11.79908561706543}"
02/13/18 00:00:00,"{'date': '02/13/18', 'value': 67.68630599975586, 'error': 8.194904327392578}"
02/14/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
02/15/18 00:00:00,"{'date': '02/15/18', 'value': 67.01816463470459, 'error': 7.521747589111328}"
02/16/18 00:00:00,"{'date': '02/16/18', 'value': 67.16253757476807, 'error': 11.301765441894531}"
02/17/18 00:00:00,"{'date': '02/17/18', 'value': 69.14175605773926, 'error': 8.074735641479492}"
02/18/18 00:00:00,"{'date': '02/18/18', 'value': 68.9248046875, 'error': 11.75031852722168}"
02/19/18 00:00:00,"{'date': '02/19/18', 'value': 67.51123332977295, 'error': 8.183281898498535}"
02/20/18 00:00:00,"{'date': '02/20/18', 'value': 66.94828510284424, 'error': 7.227853775024414}"
02/21/18 00:00:00,"{'date': '02/21/18', 'value': 69.23703098297119, 'error': 6.930943489074707}"
02/22/18 00:00:00,"{'date': '02/22/18', 'value': 66.88182640075684, 'error': 6.834537506103516}"
02/23/18 00:00:00,"{'date': '02/23/18', 'value': 66.2759599685669, 'error': 10.92483139038086}"
02/24/18 00:00:00,"{'date': '02/24/18', 'value': 65.0652265548706, 'error': 7.981163024902344}"
02/25/18 00:00:00,"{'date': '02/25/18', 'value': 66.50619983673096, 'error': 7.166675567626953}"
02/26/18 00:00:00,"{'date': '02/26/18', 'value': 66.83660507202148, 'error': 6.911245346069336}"
02/27/18 00:00:00,"{'date': '02/27/18', 'value': 67.22430515289307, 'error': 10.802055358886719}"
02/28/18 00:00:00,"{'date': '02/28/18', 'value': 66.74766731262207, 'error': 7.9502058029174805}"
03/01/18 00:00:00,"{'date': '03/01/18', 'value': 66.89034843444824, 'error': 7.157230377197266}"
03/02/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
03/03/18 00:00:00,"{'date': '03/03/18', 'value': 66.36651515960693, 'error': 7.220016479492187}"
03/04/18 00:00:00,"{'date': '03/04/18', 'value': 64.95088481903076, 'error': 6.928424835205078}"
03/05/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
03/06/18 00:00:00,"{'date': '03/06/18', 'value': 64.99592018127441, 'error': 11.632014274597168}"
03/07/18 00:00:00,"{'date': '03/07/18', 'value': 65.36604595184326, 'error': 8.154942512512207}"
03/08/18 00:00:00,"{'date': '03/08/18', 'value': 65.62637424468994, 'error': 7.219326972961426}"
03/09/18 00:00:00,"{'date': '03/09/18', 'value': 67.32097911834717, 'error': 6.9282026290893555}"
03/10/18 00:00:00,"{'date': '03/10/18', 'value': 66.74927520751953, 'error': 10.84935188293457}"
03/11/18 00:00:00,"{'date': '03/11/18', 'value': 66.30050754547119, 'error': 7.962159156799316}"
03/12/18 00:00:00,"{'date': '03/12/18', 'value': 65.20619678497314, 'error': 7.160879135131836}"
03/13/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
03/14/18 00:00:00,"{'date': '03/14/18', 'value': 64.87950038909912, 'error': 11.81984806060791}"
03/15/18 00:00:00,"{'date': '03/15/18', 'value': 64.35466957092285, 'error': 8.199841499328613}"
03/16/18 00:00:00,"{'date': '03/16/18', 'value': 66.30754661560059, 'error': 7.2328290939331055}"
03/17/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
03/18/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
03/19/18 00:00:00,"{'date': '03/19/18', 'value': 65.72034740447998, 'error': 7.532382965087891}"
03/20/18 00:00:00,"{'date': '03/20/18', 'value': 65.95960330963135, 'error': 7.027737617492676}"
03/21/18 00:00:00,"{'date': '03/21/18', 'value': 65.57365322113037, 'error': 6.8661909103393555}"
03/22/18 00:00:00,"{'date': '03/22/18', 'value': 65.70602035522461, 'error': 10.764988899230957}"
03/23/18 00:00:00,"{'date': '03/23/18', 'value': 65.38551902770996, 'error': 7.940812110900879}"
03/24/18 00:00:00,"{'date': '03/24/18', 'value': 67.39499950408936, 'error': 7.154359817504883}"
03/25/18 00:00:00,"{'date': '03/25/18', 'value': 67.38992977142334, 'error': 6.907269477844238}"
03/26/18 00:00:00,"{'date': '03/26/18', 'value': 67.16744327545166, 'error': 10.798786163330078}"
03/27/18 00:00:00,"{'date': '03/27/18', 'value': 64.32471561431885, 'error': 7.94937801361084}"
03/28/18 00:00:00,"{'date': '03/28/18', 'value': 65.19265270233154, 'error': 7.156976699829102}"
03/29/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
03/30/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
03/31/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
04/01/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
04/02/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
04/03/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
04/04/18 00:00:00,"{'date': '04/04/18', 'value': 64.96356678009033, 'error': 15.69958782196045}"
04/05/18 00:00:00,"{'date': '04/05/18', 'value': 66.37719631195068, 'error': 9.024444580078125}"
04/06/18 00:00:00,"{'date': '04/06/18', 'value': 68.01313304901123, 'error': 7.473613739013672}"
04/07/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
04/08/18 00:00:00,"{'date': '04/08/18', 'value': 67.35076141357422, 'error': 12.201067924499512}"
04/09/18 00:00:00,"{'date': '04/09/18', 'value': 66.51470375061035, 'error': 15.244660377502441}"
04/10/18 00:00:00,"{'date': '04/10/18', 'value': 65.02934646606445, 'error': 8.936890602111816}"
04/11/18 00:00:00,"{'date': '04/11/18', 'value': 65.04372882843018, 'error': 7.448677062988281}"
04/12/18 00:00:00,"{'date': '04/12/18', 'value': 65.03949069976807, 'error': 11.242205619812012}"
04/13/18 00:00:00,"{'date': '04/13/18', 'value': 64.22781276702881, 'error': 14.602371215820312}"
04/14/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
04/15/18 00:00:00,"{'date': '04/15/18', 'value': 63.756075859069824, 'error': 17.495121002197266}"
04/16/18 00:00:00,"{'date': '04/16/18', 'value': 64.28297138214111, 'error': 18.841341972351074}"
04/17/18 00:00:00,"{'date': '04/17/18', 'value': 66.19003963470459, 'error': 9.57451343536377}"
04/18/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
04/19/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
04/20/18 00:00:00,"{'date': '04/20/18', 'value': 66.8309211730957, 'error': 8.141095161437988}"
04/21/18 00:00:00,"{'date': '04/21/18', 'value': 67.21286296844482, 'error': 7.215154647827148}"
04/22/18 00:00:00,"{'date': '04/22/18', 'value': 65.40375518798828, 'error': 6.926860809326172}"
04/23/18 00:00:00,"{'date': '04/23/18', 'value': 64.99318408966064, 'error': 10.814896583557129}"
04/24/18 00:00:00,"{'date': '04/24/18', 'value': 64.44272804260254, 'error': 7.95345401763916}"
04/25/18 00:00:00,"{'date': '04/25/18', 'value': 63.06545639038086, 'error': 7.158222198486328}"
04/26/18 00:00:00,"{'date': '04/26/18', 'value': 61.677011489868164, 'error': 6.908516883850098}"
04/27/18 00:00:00,"{'date': '04/27/18', 'value': 60.323204040527344, 'error': 6.82717227935791}"
04/28/18 00:00:00,"{'date': '04/28/18', 'value': 60.908063888549805, 'error': 6.800358772277832}"
04/29/18 00:00:00,"{'date': '04/29/18', 'value': 61.95265007019043, 'error': 6.791484832763672}"
04/30/18 00:00:00,"{'date': '04/30/18', 'value': 61.43971347808838, 'error': 6.788544654846191}"
05/01/18 00:00:00,"{'date': '05/01/18', 'value': 60.0103645324707, 'error': 6.787569999694824}"
05/02/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
05/03/18 00:00:00,"{'date': '05/03/18', 'value': 61.39150047302246, 'error': 7.107272148132324}"
05/04/18 00:00:00,"{'date': '05/04/18', 'value': 62.393364906311035, 'error': 6.892036437988281}"
05/05/18 00:00:00,"{'date': '05/05/18', 'value': 61.62009620666504, 'error': 6.821752548217773}"
05/06/18 00:00:00,"{'date': '05/06/18', 'value': 61.596975326538086, 'error': 6.798565864562988}"
05/07/18 00:00:00,"{'date': '05/07/18', 'value': 62.04552459716797, 'error': 6.790891647338867}"
05/08/18 00:00:00,"{'date': '05/08/18', 'value': 62.760924339294434, 'error': 6.788348197937012}"
05/09/18 00:00:00,"{'date': '05/09/18', 'value': 61.55288600921631, 'error': 6.787505149841309}"
05/10/18 00:00:00,"{'date': '05/10/18', 'value': 61.59412860870361, 'error': 10.700189590454102}"
05/11/18 00:00:00,"{'date': '05/11/18', 'value': 62.24935817718506, 'error': 7.924338340759277}"
05/12/18 00:00:00,"{'date': '05/12/18', 'value': 64.22751426696777, 'error': 7.149321556091309}"
05/13/18 00:00:00,"{'date': '05/13/18', 'value': 65.38924884796143, 'error': 6.905641555786133}"
05/14/18 00:00:00,"{'date': '05/14/18', 'value': 65.25993537902832, 'error': 10.797447204589844}"
05/15/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
05/16/18 00:00:00,"{'date': '05/16/18', 'value': 65.11321544647217, 'error': 14.672750473022461}"
05/17/18 00:00:00,"{'date': '05/17/18', 'value': 64.80679512023926, 'error': 16.82017230987549}"
05/18/18 00:00:00,"{'date': '05/18/18', 'value': 63.458367347717285, 'error': 9.231124877929688}"
05/19/18 00:00:00,"{'date': '05/19/18', 'value': 65.0062026977539, 'error': 7.5319061279296875}"
05/20/18 00:00:00,"{'date': '05/20/18', 'value': 65.20059776306152, 'error': 11.310040473937988}"
05/21/18 00:00:00,"{'date': '05/21/18', 'value': 64.3419542312622, 'error': 8.076766014099121}"
05/22/18 00:00:00,"{'date': '05/22/18', 'value': 65.3072156906128, 'error': 7.195718765258789}"
05/23/18 00:00:00,"{'date': '05/23/18', 'value': 64.72437763214111, 'error': 11.068735122680664}"
05/24/18 00:00:00,"{'date': '05/24/18', 'value': 64.43144607543945, 'error': 8.017146110534668}"
05/25/18 00:00:00,"{'date': '05/25/18', 'value': 64.5897045135498, 'error': 11.703784942626953}"
05/26/18 00:00:00,"{'date': '05/26/18', 'value': 64.35989475250244, 'error': 8.172159194946289}"
05/27/18 00:00:00,"{'date': '05/27/18', 'value': 66.02634048461914, 'error': 7.224509239196777}"
05/28/18 00:00:00,"{'date': '05/28/18', 'value': 66.94366931915283, 'error': 6.929868698120117}"
05/29/18 00:00:00,"{'date': '05/29/18', 'value': 67.61321830749512, 'error': 6.834184646606445}"
05/30/18 00:00:00,"{'date': '05/30/18', 'value': 67.74159812927246, 'error': 10.738640785217285}"
05/31/18 00:00:00,"{'date': '05/31/18', 'value': 68.12322998046875, 'error': 7.934122085571289}"
06/01/18 00:00:00,"{'date': '06/01/18', 'value': 68.75753593444824, 'error': 11.74109172821045}"
06/02/18 00:00:00,"{'date': '06/02/18', 'value': 68.73821640014648, 'error': 8.181078910827637}"
06/03/18 00:00:00,"{'date': '06/03/18', 'value': 68.86696243286133, 'error': 11.836137771606445}"
06/04/18 00:00:00,"{'date': '06/04/18', 'value': 68.41492176055908, 'error': 8.20371150970459}"
06/05/18 00:00:00,"{'date': '06/05/18', 'value': 68.57690525054932, 'error': 11.854384422302246}"
06/06/18 00:00:00,"{'date': '06/06/18', 'value': 67.72250270843506, 'error': 8.208041191101074}"
06/07/18 00:00:00,"{'date': '06/07/18', 'value': 66.82817363739014, 'error': 7.235289573669434}"
06/08/18 00:00:00,"{'date': '06/08/18', 'value': 69.25935459136963, 'error': 6.933331489562988}"
06/09/18 00:00:00,"{'date': '06/09/18', 'value': 69.26276969909668, 'error': 6.8353214263916025}"
06/10/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
06/11/18 00:00:00,"{'date': '06/11/18', 'value': 68.59721565246582, 'error': 11.913070678710938}"
06/12/18 00:00:00,"{'date': '06/12/18', 'value': 66.29824638366699, 'error': 8.22193431854248}"
06/13/18 00:00:00,"{'date': '06/13/18', 'value': 66.69996356964111, 'error': 7.239457130432129}"
06/14/18 00:00:00,"{'date': '06/14/18', 'value': 67.10666084289551, 'error': 6.934669494628906}"
06/15/18 00:00:00,"{'date': '06/15/18', 'value': 67.93113040924072, 'error': 6.835760116577148}"
06/16/18 00:00:00,"{'date': '06/16/18', 'value': 69.8934154510498, 'error': 6.803196907043457}"
06/17/18 00:00:00,"{'date': '06/17/18', 'value': 70.01962757110596, 'error': 6.792425155639648}"
06/18/18 00:00:00,"{'date': '06/18/18', 'value': 69.3253116607666, 'error': 6.788856506347656}"
06/19/18 00:00:00,"{'date': '06/19/18', 'value': 68.86589527130127, 'error': 6.7876739501953125}"
06/20/18 00:00:00,"{'date': '06/20/18', 'value': 69.75394344329834, 'error': 6.7872819900512695}"
06/21/18 00:00:00,"{'date': '06/21/18', 'value': 69.68439769744873, 'error': 10.700005531311035}"
06/22/18 00:00:00,"{'date': '06/22/18', 'value': 69.12596893310547, 'error': 13.828402519226074}"
06/23/18 00:00:00,"{'date': '06/23/18', 'value': 68.56375408172607, 'error': 16.199069023132324}"
06/24/18 00:00:00,"{'date': '06/24/18', 'value': 65.65436267852783, 'error': 12.534185409545898}"
06/25/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
06/26/18 00:00:00,"{'date': '06/26/18', 'value': 64.79077339172363, 'error': 16.12885856628418}"
06/27/18 00:00:00,"{'date': '06/27/18', 'value': 64.94411849975586, 'error': 9.105093002319336}"
06/28/18 00:00:00,"{'date': '06/28/18', 'value': 64.43403244018555, 'error': 7.496455192565918}"
06/29/18 00:00:00,"{'date': '06/29/18', 'value': 63.93474006652832, 'error': 11.281157493591309}"
06/30/18 00:00:00,"{'date': '06/30/18', 'value': 63.89473533630371, 'error': 8.069676399230957}"
07/01/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
07/02/18 00:00:00,"{'date': '07/02/18', 'value': 63.731648445129395, 'error': 7.486439704895019}"
07/03/18 00:00:00,"{'date': '07/03/18', 'value': 64.00272750854492, 'error': 7.013267517089844}"
07/04/18 00:00:00,"{'date': '07/04/18', 'value': 63.692970275878906, 'error': 6.861472129821777}"
07/05/18 00:00:00,"{'date': '07/05/18', 'value': 64.72037887573242, 'error': 6.811683654785156}"
07/06/18 00:00:00,"{'date': '07/06/18', 'value': 62.34174346923828, 'error': 6.795234680175781}"
07/07/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
07/08/18 00:00:00,"{'date': '07/08/18', 'value': 62.6058292388916, 'error': 11.524084091186523}"
07/09/18 00:00:00,"{'date': '07/09/18', 'value': 64.26824760437012, 'error': 8.12890911102295}"
07/10/18 00:00:00,"{'date': '07/10/18', 'value': 64.03762817382812, 'error': 11.794054985046387}"
07/11/18 00:00:00,"{'date': '07/11/18', 'value': 63.77993583679199, 'error': 14.670162200927734}"
07/12/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
07/13/18 00:00:00,"{'date': '07/13/18', 'value': 62.905771255493164, 'error': 17.543981552124023}"
07/14/18 00:00:00,"{'date': '07/14/18', 'value': 62.54684638977051, 'error': 18.87560749053955}"
07/15/18 00:00:00,"{'date': '07/15/18', 'value': 61.6000452041626, 'error': 19.800238609313965}"
07/16/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
07/17/18 00:00:00,"{'date': '07/17/18', 'value': 59.354644775390625, 'error': 9.875632286071777}"
07/18/18 00:00:00,"{'date': '07/18/18', 'value': 60.9923620223999, 'error': 7.708671569824219}"
07/19/18 00:00:00,"{'date': '07/19/18', 'value': 60.99311542510986, 'error': 11.453819274902344}"
07/20/18 00:00:00,"{'date': '07/20/18', 'value': 60.99397087097168, 'error': 14.40987491607666}"
07/21/18 00:00:00,"{'date': '07/21/18', 'value': 64.07832431793213, 'error': 10.034320831298828}"
07/22/18 00:00:00,"{'date': '07/22/18', 'value': 64.29880905151367, 'error': 13.309347152709961}"
07/23/18 00:00:00,"{'date': '07/23/18', 'value': 63.84910869598389, 'error': 15.813376426696777}"
07/24/18 00:00:00,"{'date': '07/24/18', 'value': 62.88411045074463, 'error': 17.88089656829834}"
07/25/18 00:00:00,"{'date': '07/25/18', 'value': 62.73845100402832, 'error': 19.11122417449951}"
07/26/18 00:00:00,"{'date': '07/26/18', 'value': 64.04513645172119, 'error': 9.617746353149414}"
07/27/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
07/28/18 00:00:00,"{'date': '07/28/18', 'value': 64.11097621917725, 'error': 13.764546394348145}"
07/29/18 00:00:00,"{'date': '07/29/18', 'value': 65.57293891906738, 'error': 8.636175155639648}"
07/30/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
07/31/18 00:00:00,"{'date': '07/31/18', 'value': 65.17263507843018, 'error': 12.99637222290039}"
08/01/18 00:00:00,"{'date': '08/01/18', 'value': 64.88083934783936, 'error': 15.579370498657227}"
08/02/18 00:00:00,"{'date': '08/02/18', 'value': 64.89879417419434, 'error': 17.478532791137695}"
08/03/18 00:00:00,"{'date': '08/03/18', 'value': 64.91522216796875, 'error': 18.82970428466797}"
08/04/18 00:00:00,"{'date': '08/04/18', 'value': 65.27050876617432, 'error': 19.76865863800049}"
08/05/18 00:00:00,"{'date': '08/05/18', 'value': 66.27862930297852, 'error': 20.410539627075195}"
08/06/18 00:00:00,"{'date': '08/06/18', 'value': 66.40825462341309, 'error': 20.844432830810547}"
08/07/18 00:00:00,"{'date': '08/07/18', 'value': 65.18466567993164, 'error': 9.882101058959961}"
08/08/18 00:00:00,"{'date': '08/08/18', 'value': 64.80378246307373, 'error': 7.7104082107543945}"
08/09/18 00:00:00,"{'date': '08/09/18', 'value': 65.40450286865234, 'error': 11.478141784667969}"
08/10/18 00:00:00,"{'date': '08/10/18', 'value': 64.57578182220459, 'error': 14.853325843811035}"
08/11/18 00:00:00,"{'date': '08/11/18', 'value': 64.3454999923706, 'error': 16.952001571655273}"
08/12/18 00:00:00,"{'date': '08/12/18', 'value': 65.33839797973633, 'error': 18.62663459777832}"
08/13/18 00:00:00,"{'date': '08/13/18', 'value': 66.45354270935059, 'error': 20.18778133392334}"
08/14/18 00:00:00,"{'date': '08/14/18', 'value': 67.52796649932861, 'error': 20.71204376220703}"
08/15/18 00:00:00,"{'date': '08/15/18', 'value': 68.83687114715576, 'error': 22.49828338623047}"
08/16/18 00:00:00,"{'date': '08/16/18', 'value': 70.15290927886963, 'error': 23.548890113830566}"
08/17/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
08/18/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
08/19/18 00:00:00,"{'date': '08/19/18', 'value': 70.74639987945557, 'error': 24.180811882019043}"
08/20/18 00:00:00,"{'date': '08/20/18', 'value': 70.3953800201416, 'error': 23.31557559967041}"
08/21/18 00:00:00,"{'date': '08/21/18', 'value': 70.5301342010498, 'error': 10.223249435424805}"
08/22/18 00:00:00,"{'date': '08/22/18', 'value': 70.93267345428467, 'error': 13.457195281982422}"
08/23/18 00:00:00,"{'date': '08/23/18', 'value': 71.34582233428955, 'error': 8.570491790771484}"
08/24/18 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
08/25/18 00:00:00,"{'date': '08/25/18', 'value': 70.60534954071045, 'error': 13.27774429321289}"
08/26/18 00:00:00,"{'date': '08/26/18', 'value': 71.06742572784424, 'error': 15.789796829223633}"
