dateTime,value
07/16/16 00:00:00,"{'valuesInZones': {'BELOW_DEFAULT_ZONE_1': 1128.0, 'IN_DEFAULT_ZONE_2': 3.0, 'IN_DEFAULT_ZONE_1': 220.0, 'IN_DEFAULT_ZONE_3': 6.0}}"
07/17/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_1': 76.0, 'IN_DEFAULT_ZONE_3': 0.0, 'BELOW_DEFAULT_ZONE_1': 1312.0, 'IN_DEFAULT_ZONE_2': 0.0}}"
07/18/16 00:00:00,"{'valuesInZones': {'BELOW_DEFAULT_ZONE_1': 1045.0, 'IN_DEFAULT_ZONE_1': 130.0, 'IN_DEFAULT_ZONE_3': 0.0, 'IN_DEFAULT_ZONE_2': 2.0}}"
07/19/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_3': 4.0, 'IN_DEFAULT_ZONE_1': 166.0, 'IN_DEFAULT_ZONE_2': 7.0, 'BELOW_DEFAULT_ZONE_1': 760.0}}"
07/20/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_2': 1.0, 'IN_DEFAULT_ZONE_3': 10.0, 'IN_DEFAULT_ZONE_1': 94.0, 'BELOW_DEFAULT_ZONE_1': 1301.0}}"
07/21/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_1': 115.0, 'BELOW_DEFAULT_ZONE_1': 1299.0, 'IN_DEFAULT_ZONE_2': 14.0, 'IN_DEFAULT_ZONE_3': 0.0}}"
07/22/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_2': 17.0, 'BELOW_DEFAULT_ZONE_1': 549.0, 'IN_DEFAULT_ZONE_3': 0.0, 'IN_DEFAULT_ZONE_1': 225.0}}"
07/23/16 00:00:00,"{'valuesInZones': {'BELOW_DEFAULT_ZONE_1': 1275.0, 'IN_DEFAULT_ZONE_1': 126.0, 'IN_DEFAULT_ZONE_3': 0.0, 'IN_DEFAULT_ZONE_2': 24.0}}"
07/24/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_1': 61.0, 'IN_DEFAULT_ZONE_2': 0.0, 'IN_DEFAULT_ZONE_3': 0.0, 'BELOW_DEFAULT_ZONE_1': 1074.0}}"
07/25/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_3': 7.0, 'IN_DEFAULT_ZONE_2': 10.0, 'IN_DEFAULT_ZONE_1': 174.0, 'BELOW_DEFAULT_ZONE_1': 1209.0}}"
07/26/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_3': 3.0, 'IN_DEFAULT_ZONE_1': 94.0, 'IN_DEFAULT_ZONE_2': 2.0, 'BELOW_DEFAULT_ZONE_1': 1283.0}}"
07/27/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_1': 190.0, 'IN_DEFAULT_ZONE_2': 36.0, 'IN_DEFAULT_ZONE_3': 15.0, 'BELOW_DEFAULT_ZONE_1': 1126.0}}"
07/28/16 00:00:00,"{'valuesInZones': {'BELOW_DEFAULT_ZONE_1': 989.0, 'IN_DEFAULT_ZONE_2': 42.0, 'IN_DEFAULT_ZONE_1': 149.0, 'IN_DEFAULT_ZONE_3': 20.0}}"
07/29/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_1': 41.0, 'IN_DEFAULT_ZONE_2': 0.0, 'IN_DEFAULT_ZONE_3': 0.0, 'BELOW_DEFAULT_ZONE_1': 860.0}}"
07/30/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_1': 190.0, 'IN_DEFAULT_ZONE_2': 4.0, 'IN_DEFAULT_ZONE_3': 0.0, 'BELOW_DEFAULT_ZONE_1': 1083.0}}"
07/31/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_1': 128.0, 'IN_DEFAULT_ZONE_2': 11.0, 'IN_DEFAULT_ZONE_3': 0.0, 'BELOW_DEFAULT_ZONE_1': 1295.0}}"
08/01/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_1': 156.0, 'IN_DEFAULT_ZONE_3': 0.0, 'BELOW_DEFAULT_ZONE_1': 1220.0, 'IN_DEFAULT_ZONE_2': 2.0}}"
08/02/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_1': 159.0, 'IN_DEFAULT_ZONE_2': 10.0, 'IN_DEFAULT_ZONE_3': 3.0, 'BELOW_DEFAULT_ZONE_1': 1223.0}}"
08/03/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_1': 234.0, 'IN_DEFAULT_ZONE_2': 7.0, 'IN_DEFAULT_ZONE_3': 0.0, 'BELOW_DEFAULT_ZONE_1': 1150.0}}"
08/04/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_3': 0.0, 'IN_DEFAULT_ZONE_1': 154.0, 'IN_DEFAULT_ZONE_2': 0.0, 'BELOW_DEFAULT_ZONE_1': 1237.0}}"
08/05/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_2': 10.0, 'BELOW_DEFAULT_ZONE_1': 641.0, 'IN_DEFAULT_ZONE_3': 0.0, 'IN_DEFAULT_ZONE_1': 48.0}}"
08/06/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_1': 300.0, 'IN_DEFAULT_ZONE_2': 28.0, 'BELOW_DEFAULT_ZONE_1': 1041.0, 'IN_DEFAULT_ZONE_3': 20.0}}"
08/07/16 00:00:00,"{'valuesInZones': {'BELOW_DEFAULT_ZONE_1': 1295.0, 'IN_DEFAULT_ZONE_2': 0.0, 'IN_DEFAULT_ZONE_3': 0.0, 'IN_DEFAULT_ZONE_1': 121.0}}"
08/08/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_2': 36.0, 'BELOW_DEFAULT_ZONE_1': 1199.0, 'IN_DEFAULT_ZONE_1': 156.0, 'IN_DEFAULT_ZONE_3': 0.0}}"
08/09/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_1': 176.0, 'BELOW_DEFAULT_ZONE_1': 1194.0, 'IN_DEFAULT_ZONE_2': 13.0, 'IN_DEFAULT_ZONE_3': 2.0}}"
08/10/16 00:00:00,"{'valuesInZones': {'BELOW_DEFAULT_ZONE_1': 1165.0, 'IN_DEFAULT_ZONE_2': 6.0, 'IN_DEFAULT_ZONE_3': 0.0, 'IN_DEFAULT_ZONE_1': 209.0}}"
08/11/16 00:00:00,"{'valuesInZones': {'BELOW_DEFAULT_ZONE_1': 1212.0, 'IN_DEFAULT_ZONE_2': 4.0, 'IN_DEFAULT_ZONE_1': 76.0, 'IN_DEFAULT_ZONE_3': 0.0}}"
08/12/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_1': 136.0, 'IN_DEFAULT_ZONE_2': 13.0, 'IN_DEFAULT_ZONE_3': 0.0, 'BELOW_DEFAULT_ZONE_1': 1230.0}}"
08/13/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_1': 49.0, 'IN_DEFAULT_ZONE_2': 0.0, 'IN_DEFAULT_ZONE_3': 0.0, 'BELOW_DEFAULT_ZONE_1': 1346.0}}"
08/14/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_2': 3.0, 'BELOW_DEFAULT_ZONE_1': 1262.0, 'IN_DEFAULT_ZONE_1': 129.0, 'IN_DEFAULT_ZONE_3': 0.0}}"
08/15/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_1': 130.0, 'BELOW_DEFAULT_ZONE_1': 1151.0, 'IN_DEFAULT_ZONE_2': 13.0, 'IN_DEFAULT_ZONE_3': 0.0}}"
08/16/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_3': 0.0, 'IN_DEFAULT_ZONE_1': 120.0, 'IN_DEFAULT_ZONE_2': 8.0, 'BELOW_DEFAULT_ZONE_1': 1256.0}}"
08/17/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_2': 18.0, 'BELOW_DEFAULT_ZONE_1': 1162.0, 'IN_DEFAULT_ZONE_1': 145.0, 'IN_DEFAULT_ZONE_3': 2.0}}"
08/18/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_1': 35.0, 'BELOW_DEFAULT_ZONE_1': 1310.0, 'IN_DEFAULT_ZONE_2': 1.0, 'IN_DEFAULT_ZONE_3': 0.0}}"
08/19/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_1': 70.0, 'IN_DEFAULT_ZONE_3': 0.0, 'BELOW_DEFAULT_ZONE_1': 1276.0, 'IN_DEFAULT_ZONE_2': 0.0}}"
08/20/16 00:00:00,"{'valuesInZones': {'BELOW_DEFAULT_ZONE_1': 1062.0, 'IN_DEFAULT_ZONE_2': 35.0, 'IN_DEFAULT_ZONE_3': 8.0, 'IN_DEFAULT_ZONE_1': 304.0}}"
08/21/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_1': 52.0, 'IN_DEFAULT_ZONE_2': 3.0, 'IN_DEFAULT_ZONE_3': 0.0, 'BELOW_DEFAULT_ZONE_1': 1115.0}}"
08/22/16 00:00:00,"{'valuesInZones': {'BELOW_DEFAULT_ZONE_1': 1052.0, 'IN_DEFAULT_ZONE_2': 9.0, 'IN_DEFAULT_ZONE_1': 182.0, 'IN_DEFAULT_ZONE_3': 2.0}}"
08/23/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_2': 2.0, 'BELOW_DEFAULT_ZONE_1': 1239.0, 'IN_DEFAULT_ZONE_1': 142.0, 'IN_DEFAULT_ZONE_3': 0.0}}"
08/24/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_2': 9.0, 'BELOW_DEFAULT_ZONE_1': 1222.0, 'IN_DEFAULT_ZONE_1': 165.0, 'IN_DEFAULT_ZONE_3': 0.0}}"
08/25/16 00:00:00,"{'valuesInZones': {'BELOW_DEFAULT_ZONE_1': 1172.0, 'IN_DEFAULT_ZONE_2': 14.0, 'IN_DEFAULT_ZONE_1': 178.0, 'IN_DEFAULT_ZONE_3': 1.0}}"
08/26/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_1': 35.0, 'IN_DEFAULT_ZONE_3': 0.0, 'BELOW_DEFAULT_ZONE_1': 929.0, 'IN_DEFAULT_ZONE_2': 0.0}}"
08/27/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_1': 362.0, 'IN_DEFAULT_ZONE_2': 16.0, 'IN_DEFAULT_ZONE_3': 5.0, 'BELOW_DEFAULT_ZONE_1': 1029.0}}"
08/28/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_1': 224.0, 'IN_DEFAULT_ZONE_2': 6.0, 'BELOW_DEFAULT_ZONE_1': 1126.0, 'IN_DEFAULT_ZONE_3': 0.0}}"
08/29/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_1': 129.0, 'IN_DEFAULT_ZONE_3': 0.0, 'BELOW_DEFAULT_ZONE_1': 1273.0, 'IN_DEFAULT_ZONE_2': 0.0}}"
08/30/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_1': 247.0, 'BELOW_DEFAULT_ZONE_1': 942.0, 'IN_DEFAULT_ZONE_2': 19.0, 'IN_DEFAULT_ZONE_3': 3.0}}"
08/31/16 00:00:00,"{'valuesInZones': {'BELOW_DEFAULT_ZONE_1': 752.0, 'IN_DEFAULT_ZONE_2': 6.0, 'IN_DEFAULT_ZONE_3': 0.0, 'IN_DEFAULT_ZONE_1': 120.0}}"
09/01/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_3': 0.0, 'IN_DEFAULT_ZONE_1': 246.0, 'IN_DEFAULT_ZONE_2': 15.0, 'BELOW_DEFAULT_ZONE_1': 1149.0}}"
09/02/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_1': 194.0, 'IN_DEFAULT_ZONE_2': 20.0, 'IN_DEFAULT_ZONE_3': 0.0, 'BELOW_DEFAULT_ZONE_1': 1165.0}}"
09/03/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_2': 3.0, 'IN_DEFAULT_ZONE_3': 1.0, 'IN_DEFAULT_ZONE_1': 252.0, 'BELOW_DEFAULT_ZONE_1': 1067.0}}"
09/04/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_3': 0.0, 'IN_DEFAULT_ZONE_1': 142.0, 'IN_DEFAULT_ZONE_2': 0.0, 'BELOW_DEFAULT_ZONE_1': 605.0}}"
09/05/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_1': 132.0, 'IN_DEFAULT_ZONE_3': 0.0, 'BELOW_DEFAULT_ZONE_1': 1262.0, 'IN_DEFAULT_ZONE_2': 14.0}}"
09/06/16 00:00:00,"{'valuesInZones': {'BELOW_DEFAULT_ZONE_1': 1334.0, 'IN_DEFAULT_ZONE_2': 0.0, 'IN_DEFAULT_ZONE_1': 77.0, 'IN_DEFAULT_ZONE_3': 0.0}}"
09/07/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_1': 158.0, 'BELOW_DEFAULT_ZONE_1': 1035.0, 'IN_DEFAULT_ZONE_2': 6.0, 'IN_DEFAULT_ZONE_3': 2.0}}"
09/08/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_1': 183.0, 'IN_DEFAULT_ZONE_2': 4.0, 'IN_DEFAULT_ZONE_3': 0.0, 'BELOW_DEFAULT_ZONE_1': 1246.0}}"
09/09/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_1': 188.0, 'IN_DEFAULT_ZONE_2': 0.0, 'IN_DEFAULT_ZONE_3': 0.0, 'BELOW_DEFAULT_ZONE_1': 1219.0}}"
09/10/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_1': 225.0, 'IN_DEFAULT_ZONE_2': 23.0, 'IN_DEFAULT_ZONE_3': 4.0, 'BELOW_DEFAULT_ZONE_1': 1177.0}}"
09/11/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_2': 3.0, 'BELOW_DEFAULT_ZONE_1': 1136.0, 'IN_DEFAULT_ZONE_3': 0.0, 'IN_DEFAULT_ZONE_1': 80.0}}"
09/12/16 00:00:00,"{'valuesInZones': {'BELOW_DEFAULT_ZONE_1': 1225.0, 'IN_DEFAULT_ZONE_2': 27.0, 'IN_DEFAULT_ZONE_3': 9.0, 'IN_DEFAULT_ZONE_1': 138.0}}"
09/13/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_3': 0.0, 'IN_DEFAULT_ZONE_1': 46.0, 'IN_DEFAULT_ZONE_2': 0.0, 'BELOW_DEFAULT_ZONE_1': 1380.0}}"
