id,date,routine,category,exercise,sets,reps,volume,one_rep_max
374,2018-08-03,Princess Diana Gains Guide,Chest,Flat Barbell Bench Press,3,24,1080.0,171
374,2018-08-03,Princess Diana Gains Guide,Chest,Incline Pushup,3,3,1.0,1
374,2018-08-03,Princess Diana Gains Guide,Chest,Lower Chest Bracket Pushups,4,33,33.0,1
375,2018-08-04,Princess Diana Gains Guide,Abs,Ab-Wheel Rollout Side-Side-Front,3,30,20.0,1
375,2018-08-04,Princess Diana Gains Guide,Abs,Decline Oblique Chops,3,30,20.0,1
375,2018-08-04,Princess Diana Gains Guide,Abs,Med Ball Straight Leg Spread Eagles,3,30,20.0,1
376,2018-08-07,Princess Diana Gains Guide,Abs,Ab-Wheel Rollout Side-Side-Front,3,30,20.0,1
376,2018-08-07,Princess Diana Gains Guide,Abs,Decline Oblique Chops,3,30,20.0,1
376,2018-08-07,Princess Diana Gains Guide,Abs,Med Ball Straight Leg Spread Eagles,3,30,20.0,1
377,2018-08-08,,Back,Dumbbell Row,4,28,1820.0,82
377,2018-08-08,,Back,Pull Up,6,33,33.0,1
378,2018-08-10,Princess Diana Gains Guide,Chest,Decline Cable Fly,3,20,2200.0,146
378,2018-08-10,Princess Diana Gains Guide,Chest,Decline Dumbbell Benchpress,4,40,2400.0,86
378,2018-08-10,Princess Diana Gains Guide,Chest,Decline Dumbbell Fly,4,40,1150.0,46
378,2018-08-10,Princess Diana Gains Guide,Chest,Flat Barbell Bench Press,3,23,3105.0,175
378,2018-08-10,Princess Diana Gains Guide,Chest,Incline Pushup,3,15,15.0,1
378,2018-08-10,Princess Diana Gains Guide,Chest,Lower Chest Bracket Pushups,5,40,40.0,1
378,2018-08-10,Princess Diana Gains Guide,Chest,Single Arm Hammer Strength Press,3,15,450.0,36
379,2018-08-22,Princess Diana Gains Guide,Chest,Decline Dumbbell Benchpress,4,40,2400.0,86
379,2018-08-22,Princess Diana Gains Guide,Chest,Decline Dumbbell Fly,4,40,1100.0,40
379,2018-08-22,Princess Diana Gains Guide,Chest,Flat Barbell Bench Press,3,21,945.0,166
379,2018-08-22,Princess Diana Gains Guide,Chest,Incline Pushup,3,9,3.0,1
379,2018-08-22,Princess Diana Gains Guide,Chest,Lower Chest Bracket Pushups,4,40,40.0,1
379,2018-08-22,Princess Diana Gains Guide,Chest,Single Arm Hammer Strength Press,3,24,240.0,38
380,2018-08-23,Princess Diana Gains Guide,Abs,Ab-Wheel Rollout Side-Side-Front,3,30,30.0,1
380,2018-08-23,Princess Diana Gains Guide,Abs,Decline Oblique Chops,3,30,30.0,1
380,2018-08-23,Princess Diana Gains Guide,Abs,Med Ball Straight Leg Spread Eagles,3,30,30.0,1
381,2018-08-24,,Back,Decline Dumbbell Hammer Curls,2,8,240.0,34
381,2018-08-24,,Back,Dumbbell Row,4,29,1990.0,88
381,2018-08-24,,Back,Lat Pulldown,3,19,2850.0,190
381,2018-08-24,,Back,Pull Up,6,32,32.0,1
382,2018-08-28,Princess Diana Gains Guide,Abs,Ab-Wheel Rollout Side-Side-Front,3,30,30.0,1
382,2018-08-28,Princess Diana Gains Guide,Abs,Decline Oblique Chops,3,30,30.0,1
382,2018-08-28,Princess Diana Gains Guide,Abs,Med Ball Straight Leg Spread Eagles,3,30,30.0,1
383,2018-08-30,Princess Diana Gains Guide,Chest,Decline Dumbbell Benchpress,4,38,2360.0,93
383,2018-08-30,Princess Diana Gains Guide,Chest,Decline Dumbbell Fly,4,40,1100.0,40
383,2018-08-30,Princess Diana Gains Guide,Chest,Flat Barbell Bench Press,3,14,1350.0,162
383,2018-08-30,Princess Diana Gains Guide,Chest,Incline Pushup,3,9,5.0,1
383,2018-08-30,Princess Diana Gains Guide,Chest,Lower Chest Bracket Pushups,5,40,40.0,1
383,2018-08-30,Princess Diana Gains Guide,Chest,Single Arm Hammer Strength Press,3,12,270.0,36
384,2018-09-01,,Back,Decline Dumbbell Hammer Curls,3,13,405.0,38
384,2018-09-01,,Back,Dumbbell Row,4,28,1920.0,88
384,2018-09-01,,Back,Lat Pulldown,3,14,2100.0,190
384,2018-09-01,,Back,Pull Up,6,30,30.0,1
385,2018-09-04,Princess Diana Gains Guide,Chest,Decline Cable Fly,5,27,3225.0,150
385,2018-09-04,Princess Diana Gains Guide,Chest,Decline Dumbbell Benchpress,4,40,2600.0,100
385,2018-09-04,Princess Diana Gains Guide,Chest,Decline Dumbbell Fly,4,40,1100.0,40
385,2018-09-04,Princess Diana Gains Guide,Chest,Flat Barbell Bench Press,3,14,1890.0,162
385,2018-09-04,Princess Diana Gains Guide,Chest,Incline Pushup,3,5,5.0,1
385,2018-09-04,Princess Diana Gains Guide,Chest,Lower Chest Bracket Pushups,9,40,40.0,1
385,2018-09-04,Princess Diana Gains Guide,Chest,Single Arm Hammer Strength Press,3,12,360.0,35
386,2018-09-05,,Back,Dumbbell Row,2,12,860.0,88
386,2018-09-05,,Back,Pull Up,6,32,32.0,1
387,2018-09-06,Princess Diana Gains Guide,Abs,Ab-Wheel Rollout Side-Side-Front,3,36,36.0,1
387,2018-09-06,Princess Diana Gains Guide,Abs,Decline Oblique Chops,3,36,36.0,1
387,2018-09-06,Princess Diana Gains Guide,Abs,Med Ball Straight Leg Spread Eagles,3,36,36.0,1
387,2018-09-06,Princess Diana Gains Guide,Abs,Mounted Oblique Leans,3,30,10.0,1
388,2018-09-12,Princess Diana Gains Guide,Chest,Decline Cable Fly,6,30,3675.0,166
388,2018-09-12,Princess Diana Gains Guide,Chest,Decline Dumbbell Benchpress,4,40,2600.0,100
388,2018-09-12,Princess Diana Gains Guide,Chest,Decline Dumbbell Fly,4,40,1150.0,40
388,2018-09-12,Princess Diana Gains Guide,Chest,Flat Barbell Bench Press,3,15,2025.0,166
388,2018-09-12,Princess Diana Gains Guide,Chest,Incline Pushup,3,6,6.0,1
388,2018-09-12,Princess Diana Gains Guide,Chest,Lower Chest Bracket Pushups,4,40,40.0,1
388,2018-09-12,Princess Diana Gains Guide,Chest,Single Arm Hammer Strength Press,3,15,450.0,35
389,2018-09-14,Princess Diana Gains Guide,Abs,Decline Oblique Chops,3,36,24.0,1
390,2018-09-17,,Back,Dumbbell Row,4,24,1710.0,90
390,2018-09-17,,Back,Pull Up,6,34,34.0,1
391,2018-09-18,Princess Diana Gains Guide,Abs,Ab-Wheel Rollout Side-Side-Front,3,36,12.0,1
391,2018-09-18,Princess Diana Gains Guide,Abs,Decline Oblique Chops,3,36,24.0,1
391,2018-09-18,Princess Diana Gains Guide,Abs,Med Ball Straight Leg Spread Eagles,3,36,12.0,1
392,2018-09-19,Princess Diana Gains Guide,Chest,Decline Dumbbell Benchpress,4,40,2700.0,100
392,2018-09-19,Princess Diana Gains Guide,Chest,Decline Dumbbell Fly,3,30,850.0,40
392,2018-09-19,Princess Diana Gains Guide,Chest,Lower Chest Bracket Pushups,3,30,30.0,1
393,2018-09-21,Princess Diana Gains Guide,Abs,Decline Oblique Chops,3,36,24.0,1
394,2018-10-01,Princess Diana Gains Guide,Chest,Decline Barbell Bench Press,4,40,5000.0,180
394,2018-10-01,Princess Diana Gains Guide,Chest,Decline Cable Fly,3,20,2500.0,166
394,2018-10-01,Princess Diana Gains Guide,Chest,Decline Dumbbell Fly,4,40,1150.0,40
394,2018-10-01,Princess Diana Gains Guide,Chest,Lower Chest Bracket Pushups,4,40,40.0,1
395,2018-10-03,Princess Diana Gains Guide,Abs,Ab-Wheel Rollout Side-Side-Front,3,36,24.0,1
395,2018-10-03,Princess Diana Gains Guide,Abs,Decline Oblique Chops,3,36,24.0,1
395,2018-10-03,Princess Diana Gains Guide,Abs,Med Ball Straight Leg Spread Eagles,3,36,12.0,1
396,2018-10-04,Princess Diana Gains Guide,Cooldown,Cooldown And Stretch,1,1,1.0,1
396,2018-10-04,,Back,Dumbbell Row,4,31,2325.0,95
396,2018-10-04,,Back,Pull Up,6,31,31.0,1
397,2018-10-09,Princess Diana Gains Guide,Abs,Ab-Wheel Rollout Side-Side-Front,3,36,24.0,1
397,2018-10-09,Princess Diana Gains Guide,Abs,Decline Oblique Chops,3,36,24.0,1
397,2018-10-09,Princess Diana Gains Guide,Abs,Med Ball Straight Leg Spread Eagles,3,36,12.0,1
398,2018-10-10,Princess Diana Gains Guide,Chest,Decline Barbell Bench Press,4,40,5000.0,180
398,2018-10-10,Princess Diana Gains Guide,Chest,Decline Dumbbell Fly,4,38,1090.0,40
398,2018-10-10,Princess Diana Gains Guide,Chest,Incline Barbell Bench Press,3,26,2470.0,123
398,2018-10-10,Princess Diana Gains Guide,Chest,Incline Pushup,3,6,6.0,1
398,2018-10-10,Princess Diana Gains Guide,Chest,Lower Chest Bracket Pushups,4,40,40.0,1
398,2018-10-10,Princess Diana Gains Guide,Chest,Single Arm Hammer Strength Press,3,16,480.0,36
399,2018-10-12,,Back,Dumbbell Row,3,21,1680.0,101
399,2018-10-12,,Back,Pull Up,6,28,28.0,1
400,2018-10-23,Princess Diana Gains Guide,Chest,Decline Barbell Bench Press,4,40,5050.0,186
400,2018-10-23,Princess Diana Gains Guide,Chest,Decline Cable Fly,3,21,2625.0,166
400,2018-10-23,Princess Diana Gains Guide,Chest,Decline Dumbbell Fly,4,40,1150.0,40
400,2018-10-23,Princess Diana Gains Guide,Chest,Incline Barbell Bench Press,3,29,2755.0,126
400,2018-10-23,Princess Diana Gains Guide,Chest,Incline Pushup,3,10,10.0,1
400,2018-10-23,Princess Diana Gains Guide,Chest,Lower Chest Bracket Pushups,4,40,40.0,1
400,2018-10-23,Princess Diana Gains Guide,Chest,Single Arm Hammer Strength Press,3,20,390.0,37
401,2018-10-24,Princess Diana Gains Guide,Abs,Decline Oblique Chops,3,36,36.0,1
401,2018-10-24,Princess Diana Gains Guide,Abs,Med Ball Straight Leg Spread Eagles,3,36,24.0,1
402,2018-10-25,,Back,Pull Up,6,32,32.0,1
403,2018-10-27,Princess Diana Gains Guide,Abs,Ab-Wheel Rollout Side-Side-Front,3,39,39.0,1
403,2018-10-27,Princess Diana Gains Guide,Abs,Decline Oblique Chops,3,39,39.0,1
403,2018-10-27,Princess Diana Gains Guide,Abs,Hanging Front Snap Kick Raise,3,39,39.0,1
403,2018-10-27,Princess Diana Gains Guide,Abs,Med Ball Straight Leg Spread Eagles,3,39,39.0,1
403,2018-10-27,Princess Diana Gains Guide,Abs,Mounted Oblique Leans,3,39,39.0,1
404,2018-11-02,Princess Diana Gains Guide,Chest,Decline Barbell Bench Press,4,40,2400.0,193
404,2018-11-02,Princess Diana Gains Guide,Chest,Decline Dumbbell Fly,4,40,600.0,40
404,2018-11-02,Princess Diana Gains Guide,Chest,Incline Barbell Bench Press,3,30,3050.0,140
404,2018-11-02,Princess Diana Gains Guide,Chest,Lower Chest Bracket Pushups,4,40,20.0,1
405,2018-11-05,Princess Diana Gains Guide,Abs,Ab-Wheel Rollout Side-Side-Front,3,42,14.0,1
405,2018-11-05,Princess Diana Gains Guide,Abs,Decline Oblique Chops,3,42,28.0,1
405,2018-11-05,Princess Diana Gains Guide,Abs,Hanging Front Snap Kick Raise,3,42,14.0,1
405,2018-11-05,Princess Diana Gains Guide,Abs,Med Ball Straight Leg Spread Eagles,3,42,14.0,1
405,2018-11-05,Princess Diana Gains Guide,Abs,Mounted Oblique Leans,3,42,14.0,1
406,2018-11-06,,Back,Dumbbell Row,2,12,960.0,98
406,2018-11-06,,Back,Pull Up,6,32,32.0,1
407,2018-11-12,Princess Diana Gains Guide,Chest,Close Grip Dip,1,4,4.0,1
407,2018-11-12,Princess Diana Gains Guide,Cooldown,Cooldown And Stretch,1,1,1.0,1
407,2018-11-12,Princess Diana Gains Guide,Chest,Decline Barbell Bench Press,4,40,5300.0,193
407,2018-11-12,Princess Diana Gains Guide,Chest,Decline Cable Fly,3,18,2250.0,158
407,2018-11-12,Princess Diana Gains Guide,Chest,Decline Dumbbell Fly,4,40,1200.0,40
407,2018-11-12,Princess Diana Gains Guide,Chest,Flat Barbell Bench Press,3,14,1890.0,162
407,2018-11-12,Princess Diana Gains Guide,Chest,Incline Barbell Bench Press,3,23,2185.0,126
407,2018-11-12,Princess Diana Gains Guide,Chest,Lower Chest Bracket Pushups,4,40,40.0,1
407,2018-11-12,Princess Diana Gains Guide,Chest,Single Arm Hammer Strength Press,3,14,420.0,36
408,2018-11-16,,Back,Dumbbell Hammer Curl,3,10,350.0,39
408,2018-11-16,,Back,Dumbbell Row,4,20,1600.0,93
408,2018-11-16,,Back,Pull Up,6,32,32.0,1
409,2018-11-24,Princess Diana Gains Guide,Abs,Ab-Wheel Rollout Side-Side-Front,3,45,45.0,1
409,2018-11-24,Princess Diana Gains Guide,Abs,Decline Oblique Chops,3,45,45.0,1
409,2018-11-24,Princess Diana Gains Guide,Abs,Hanging Front Snap Kick Raise,3,45,45.0,1
409,2018-11-24,Princess Diana Gains Guide,Abs,Med Ball Straight Leg Spread Eagles,3,45,45.0,1
409,2018-11-24,Princess Diana Gains Guide,Abs,Mounted Oblique Leans,3,45,45.0,1
410,2018-11-26,Princess Diana Gains Guide,Chest,Decline Barbell Bench Press,4,40,5650.0,200
410,2018-11-26,Princess Diana Gains Guide,Chest,Decline Dumbbell Fly,4,35,1050.0,40
410,2018-11-26,Princess Diana Gains Guide,Chest,Lower Chest Bracket Pushups,4,34,34.0,1
411,2018-11-30,,Back,Dumbbell Row,2,10,800.0,93
411,2018-11-30,,Back,Pull Up,6,34,34.0,1
412,2018-12-01,Princess Diana Gains Guide,Abs,Ab-Wheel Rollout Side-Side-Front,3,48,48.0,1
412,2018-12-01,Princess Diana Gains Guide,Abs,Decline Oblique Chops,3,48,48.0,1
412,2018-12-01,Princess Diana Gains Guide,Abs,Hanging Front Snap Kick Raise,3,48,48.0,1
412,2018-12-01,Princess Diana Gains Guide,Abs,Med Ball Straight Leg Spread Eagles,3,48,48.0,1
412,2018-12-01,Princess Diana Gains Guide,Abs,Mounted Oblique Leans,3,48,48.0,1
413,2018-12-03,Princess Diana Gains Guide,Chest,Decline Barbell Bench Press,4,40,5800.0,206
413,2018-12-03,Princess Diana Gains Guide,Chest,Decline Cable Fly,3,30,1250.0,166
413,2018-12-03,Princess Diana Gains Guide,Chest,Decline Dumbbell Fly,4,40,1200.0,40
413,2018-12-03,Princess Diana Gains Guide,Chest,Incline Barbell Bench Press,3,24,2400.0,133
413,2018-12-03,Princess Diana Gains Guide,Chest,Incline Pushup,3,7,7.0,1
413,2018-12-03,Princess Diana Gains Guide,Chest,Lower Chest Bracket Pushups,5,36,36.0,1
413,2018-12-03,Princess Diana Gains Guide,Chest,Single Arm Hammer Strength Press,3,9,310.0,40
414,2018-12-05,,Back,Dumbbell Hammer Curl,2,8,280.0,40
414,2018-12-05,,Back,Dumbbell Row,4,24,1920.0,96
414,2018-12-05,,Back,Pull Up,6,30,30.0,1
415,2018-12-08,Princess Diana Gains Guide,Abs,Ab-Wheel Rollout Side-Side-Front,3,51,51.0,1
415,2018-12-08,Princess Diana Gains Guide,Abs,Decline Oblique Chops,3,51,51.0,1
415,2018-12-08,Princess Diana Gains Guide,Abs,Hanging Front Snap Kick Raise,3,51,51.0,1
415,2018-12-08,Princess Diana Gains Guide,Abs,Med Ball Straight Leg Spread Eagles,3,51,51.0,1
415,2018-12-08,Princess Diana Gains Guide,Abs,Mounted Oblique Leans,3,51,51.0,1
416,2018-12-10,Princess Diana Gains Guide,Chest,Decline Barbell Bench Press,3,30,1600.0,213
416,2018-12-10,Princess Diana Gains Guide,Chest,Decline Cable Fly,3,22,2750.0,166
416,2018-12-10,Princess Diana Gains Guide,Chest,Decline Dumbbell Fly,3,30,300.0,40
416,2018-12-10,Princess Diana Gains Guide,Chest,Incline Barbell Bench Press,4,40,4100.0,140
416,2018-12-10,Princess Diana Gains Guide,Chest,Incline Pushup,3,30,30.0,1
416,2018-12-10,Princess Diana Gains Guide,Chest,Lower Chest Bracket Pushups,3,15,5.0,1
416,2018-12-10,Princess Diana Gains Guide,Chest,Single Arm Hammer Strength Press,3,30,1050.0,46
417,2018-12-14,,Back,Dumbbell Hammer Curl,3,12,420.0,40
417,2018-12-14,,Back,Dumbbell Row,4,22,1760.0,96
417,2018-12-14,,Back,Pull Up,6,31,31.0,1
418,2018-12-15,Princess Diana Gains Guide,Abs,Ab-Wheel Rollout Side-Side-Front,3,54,18.0,1
418,2018-12-15,Princess Diana Gains Guide,Abs,Decline Oblique Chops,3,54,18.0,1
418,2018-12-15,Princess Diana Gains Guide,Abs,Med Ball Straight Leg Spread Eagles,3,54,18.0,1
419,2018-12-26,Princess Diana Gains Guide,Chest,Close Grip Dip,1,8,8.0,1
419,2018-12-26,Princess Diana Gains Guide,Cooldown,Cooldown And Stretch,1,1,1.0,1
419,2018-12-26,Princess Diana Gains Guide,Chest,Decline Barbell Bench Press,5,40,6100.0,220
419,2018-12-26,Princess Diana Gains Guide,Chest,Decline Cable Fly,3,12,600.0,58
419,2018-12-26,Princess Diana Gains Guide,Chest,Decline Dumbbell Fly,5,40,1200.0,40
419,2018-12-26,Princess Diana Gains Guide,Chest,Incline Barbell Bench Press,3,12,1380.0,138
419,2018-12-26,Princess Diana Gains Guide,Chest,Incline Pushup,3,11,11.0,1
419,2018-12-26,Princess Diana Gains Guide,Chest,Lower Chest Bracket Pushups,4,36,36.0,1
419,2018-12-26,Princess Diana Gains Guide,Chest,Single Arm Hammer Strength Press,3,10,265.0,33
420,2018-12-29,Princess Diana Gains Guide,Abs,Ab-Wheel Rollout Side-Side-Front,3,56,56.0,1
420,2018-12-29,Princess Diana Gains Guide,Abs,Decline Oblique Chops,3,36,36.0,1
420,2018-12-29,Princess Diana Gains Guide,Abs,Med Ball Straight Leg Spread Eagles,3,56,36.0,1
421,2019-01-02,Princess Diana Gains Guide,Chest,Close Grip Dip,1,10,10.0,1
421,2019-01-02,Princess Diana Gains Guide,Cooldown,Cooldown And Stretch,1,1,1.0,1
421,2019-01-02,Princess Diana Gains Guide,Chest,Decline Barbell Bench Press,4,40,6250.0,226
421,2019-01-02,Princess Diana Gains Guide,Chest,Decline Cable Fly,8,31,1630.0,66
421,2019-01-02,Princess Diana Gains Guide,Chest,Decline Dumbbell Fly,5,40,1300.0,46
421,2019-01-02,Princess Diana Gains Guide,Chest,Incline Barbell Bench Press,4,30,3450.0,153
421,2019-01-02,Princess Diana Gains Guide,Chest,Incline Pushup,3,19,19.0,1
421,2019-01-02,Princess Diana Gains Guide,Chest,Lower Chest Bracket Pushups,4,40,40.0,1
421,2019-01-02,Princess Diana Gains Guide,Chest,Single Arm Hammer Strength Press,3,13,390.0,35
422,2019-01-04,Princess Diana Gains Guide,Abs,Ab-Wheel Rollout Side-Side-Front,3,54,54.0,1
422,2019-01-04,Princess Diana Gains Guide,Cooldown,Cooldown And Stretch,1,1,1.0,1
422,2019-01-04,Princess Diana Gains Guide,Abs,Decline Oblique Chops,3,54,54.0,1
422,2019-01-04,Princess Diana Gains Guide,Abs,Hanging Front Snap Kick Raise,3,54,54.0,1
422,2019-01-04,Princess Diana Gains Guide,Abs,Med Ball Straight Leg Spread Eagles,3,54,54.0,1
422,2019-01-04,Princess Diana Gains Guide,Abs,Mounted Oblique Leans,3,54,54.0,1
423,2019-01-08,Princess Diana Gains Guide,Chest,Close Grip Dip,1,10,10.0,1
423,2019-01-08,Princess Diana Gains Guide,Chest,Decline Barbell Bench Press,6,40,6300.0,226
423,2019-01-08,Princess Diana Gains Guide,Chest,Decline Cable Fly,3,19,2375.0,166
423,2019-01-08,Princess Diana Gains Guide,Chest,Decline Dumbbell Fly,4,40,1400.0,46
423,2019-01-08,Princess Diana Gains Guide,Chest,Incline Barbell Bench Press,3,15,2025.0,162
423,2019-01-08,Princess Diana Gains Guide,Chest,Incline Pushup,3,12,12.0,1
423,2019-01-08,Princess Diana Gains Guide,Chest,Lower Chest Bracket Pushups,5,40,40.0,1
423,2019-01-08,Princess Diana Gains Guide,Chest,Single Arm Hammer Strength Press,3,14,490.0,43
424,2019-01-15,Princess Diana Gains Guide,Abs,Ab-Wheel Rollout Side-Side-Front,3,59,19.0,1
424,2019-01-15,Princess Diana Gains Guide,Abs,Hanging Front Snap Kick Raise,3,57,57.0,1
424,2019-01-15,Princess Diana Gains Guide,Abs,Mounted Oblique Leans,3,57,57.0,1
425,2019-01-19,Princess Diana Gains Guide,Chest,Close Grip Dip,1,5,5.0,1
425,2019-01-19,Princess Diana Gains Guide,Cooldown,Cooldown And Stretch,1,1,1.0,1
425,2019-01-19,Princess Diana Gains Guide,Chest,Decline Barbell Bench Press,4,40,6400.0,233
425,2019-01-19,Princess Diana Gains Guide,Chest,Decline Cable Fly,5,31,2680.0,132
425,2019-01-19,Princess Diana Gains Guide,Chest,Decline Dumbbell Fly,4,40,1400.0,46
425,2019-01-19,Princess Diana Gains Guide,Chest,Incline Barbell Bench Press,3,14,1890.0,162
425,2019-01-19,Princess Diana Gains Guide,Chest,Incline Pushup,3,15,15.0,1
425,2019-01-19,Princess Diana Gains Guide,Chest,Lower Chest Bracket Pushups,6,40,40.0,1
425,2019-01-19,Princess Diana Gains Guide,Chest,Single Arm Hammer Strength Press,3,14,490.0,42
426,2019-01-21,Princess Diana Gains Guide,Back,Barbell Row,4,40,2600.0,93
426,2019-01-21,Princess Diana Gains Guide,Back,Bent Over EZ Bar Cable Rows,4,60,2775.0,75
426,2019-01-21,Princess Diana Gains Guide,Back,Bent Over Rope Pulldowns,4,48,2880.0,84
426,2019-01-21,Princess Diana Gains Guide,Back,Bent Over Single Arm Cable Rows with Twist,4,48,1320.0,42
426,2019-01-21,Princess Diana Gains Guide,Cooldown,Cooldown And Stretch,1,1,1.0,1
426,2019-01-21,Princess Diana Gains Guide,Back,Decline Pullups,4,40,40.0,1
426,2019-01-21,Princess Diana Gains Guide,Back,Pull Up,4,27,27.0,1
426,2019-01-21,Princess Diana Gains Guide,Back,Reverse Cable Fly,4,60,600.0,15
426,2019-01-21,Princess Diana Gains Guide,Back,Seated Back Extension,4,60,60.0,1
426,2019-01-21,Princess Diana Gains Guide,Back,Single Arm Lat Cable Pulldown,4,48,1920.0,56
426,2019-01-21,Princess Diana Gains Guide,Back,Wide Lat Pulldown Supinated,4,60,4950.0,135
427,2019-01-28,Princess Diana Gains Guide,Abs,Ab-Wheel Rollout Side-Side-Front,3,57,57.0,1
427,2019-01-28,Princess Diana Gains Guide,Cooldown,Cooldown And Stretch,1,1,1.0,1
427,2019-01-28,Princess Diana Gains Guide,Abs,Decline Oblique Chops,3,57,57.0,1
427,2019-01-28,Princess Diana Gains Guide,Abs,Hanging Front Snap Kick Raise,3,57,57.0,1
427,2019-01-28,Princess Diana Gains Guide,Abs,Med Ball Straight Leg Spread Eagles,3,57,57.0,1
427,2019-01-28,Princess Diana Gains Guide,Abs,Mounted Oblique Leans,3,57,57.0,1
428,2019-02-01,Princess Diana Gains Guide,Chest,Close Grip Dip,1,6,6.0,1
428,2019-02-01,Princess Diana Gains Guide,Cooldown,Cooldown And Stretch,1,1,1.0,1
428,2019-02-01,Princess Diana Gains Guide,Chest,Decline Barbell Bench Press,4,40,6400.0,233
428,2019-02-01,Princess Diana Gains Guide,Chest,Decline Cable Fly,5,30,2660.0,140
428,2019-02-01,Princess Diana Gains Guide,Chest,Decline Dumbbell Fly,4,40,1400.0,46
428,2019-02-01,Princess Diana Gains Guide,Chest,Incline Barbell Bench Press,3,19,2305.0,162
428,2019-02-01,Princess Diana Gains Guide,Chest,Incline Pushup,3,14,14.0,1
428,2019-02-01,Princess Diana Gains Guide,Chest,Lower Chest Bracket Pushups,5,40,40.0,1
428,2019-02-01,Princess Diana Gains Guide,Chest,Single Arm Hammer Strength Press,3,19,665.0,46
429,2019-02-02,Princess Diana Gains Guide,Abs,Ab-Wheel Rollout Side-Side-Front,3,30,30.0,1
429,2019-02-02,Princess Diana Gains Guide,Cooldown,Cooldown And Stretch,1,1,1.0,1
429,2019-02-02,Princess Diana Gains Guide,Abs,Decline Oblique Chops,3,30,30.0,1
429,2019-02-02,Princess Diana Gains Guide,Abs,Hanging Front Snap Kick Raise,3,30,30.0,1
429,2019-02-02,Princess Diana Gains Guide,Abs,Med Ball Straight Leg Spread Eagles,3,30,30.0,1
429,2019-02-02,Princess Diana Gains Guide,Abs,Mounted Oblique Leans,3,30,30.0,1
430,2019-02-04,Princess Diana Gains Guide,Cooldown,Cooldown And Stretch,1,1,1.0,1
430,2019-02-04,Princess Diana Gains Guide,Back,Pull Up,4,29,29.0,1
430,2019-02-04,Princess Diana Gains Guide,Back,Reverse Cable Fly,4,60,900.0,22
430,2019-02-04,Princess Diana Gains Guide,Back,Single Arm Lat Cable Pulldown,4,48,2400.0,70
430,2019-02-04,Princess Diana Gains Guide,Back,Wide Lat Pulldown Supinated,4,60,4650.0,135
431,2019-02-08,Princess Diana Gains Guide,Abs,Ab-Wheel Rollout Side-Side-Front,3,60,20.0,1
431,2019-02-08,Princess Diana Gains Guide,Cooldown,Cooldown And Stretch,1,1,1.0,1
431,2019-02-08,Princess Diana Gains Guide,Abs,Decline Oblique Chops,3,60,20.0,1
431,2019-02-08,Princess Diana Gains Guide,Abs,Med Ball Straight Leg Spread Eagles,3,60,60.0,1
432,2019-02-09,Princess Diana Gains Guide,Back,Barbell Row,4,40,2800.0,93
432,2019-02-09,Princess Diana Gains Guide,Back,Bent Over EZ Bar Cable Rows,4,60,3150.0,90
432,2019-02-09,Princess Diana Gains Guide,Back,Bent Over Rope Pulldowns,4,48,3240.0,98
432,2019-02-09,Princess Diana Gains Guide,Back,Bent Over Single Arm Cable Rows with Twist,4,48,1920.0,56
432,2019-02-09,Princess Diana Gains Guide,Cooldown,Cooldown And Stretch,1,1,1.0,1
432,2019-02-09,Princess Diana Gains Guide,Back,Decline Pullups,4,38,38.0,1
432,2019-02-09,Princess Diana Gains Guide,Back,Pull Up,4,35,35.0,1
432,2019-02-09,Princess Diana Gains Guide,Back,Reverse Cable Fly,4,60,900.0,22
432,2019-02-09,Princess Diana Gains Guide,Back,Seated Back Extension,4,60,60.0,1
432,2019-02-09,Princess Diana Gains Guide,Back,Single Arm Lat Cable Pulldown,4,48,2400.0,70
432,2019-02-09,Princess Diana Gains Guide,Back,Wide Lat Pulldown Supinated,4,60,5250.0,135
433,2019-02-11,Princess Diana Gains Guide,Cooldown,Cooldown And Stretch,1,1,1.0,1
433,2019-02-11,Princess Diana Gains Guide,Chest,Decline Barbell Bench Press,4,40,6600.0,233
433,2019-02-11,Princess Diana Gains Guide,Chest,Decline Cable Fly,5,30,2600.0,140
433,2019-02-11,Princess Diana Gains Guide,Chest,Decline Dumbbell Fly,4,40,1350.0,46
433,2019-02-11,Princess Diana Gains Guide,Chest,Lower Chest Bracket Pushups,4,40,40.0,1
434,2019-02-14,Princess Diana Gains Guide,Abs,Ab-Wheel Rollout Side-Side-Front,3,50,30.0,1
434,2019-02-14,Princess Diana Gains Guide,Abs,Decline Oblique Chops,3,60,40.0,1
434,2019-02-14,Princess Diana Gains Guide,Abs,Med Ball Straight Leg Spread Eagles,3,60,20.0,1
435,2019-02-18,,Warmup,Active Stretching,1,1,1.0,1
435,2019-02-18,Princess Diana Gains Guide,Back,Barbell Row,4,42,3570.0,119
435,2019-02-18,Princess Diana Gains Guide,Back,Bent Over EZ Bar Cable Rows,4,60,3600.0,90
435,2019-02-18,Princess Diana Gains Guide,Back,Bent Over Rope Pulldowns,4,48,3840.0,112
435,2019-02-18,Princess Diana Gains Guide,Back,Bent Over Single Arm Cable Rows with Twist,4,48,1920.0,56
435,2019-02-18,Princess Diana Gains Guide,Cooldown,Cooldown And Stretch,1,1,1.0,1
435,2019-02-18,Princess Diana Gains Guide,Back,Decline Pullups,4,40,40.0,1
435,2019-02-18,Princess Diana Gains Guide,Back,Pull Up,4,40,40.0,1
