date,exercise,category,weight,reps,distance,distance_unit,time,comment,volume,one_rep_max,speed,workout_day,set_completed,routine
2017-08-07,Forearm Roll-ups,Forearms,10.0,5.0,,,,,50.0,11.666666666666666,,Back,1,
2017-08-09,Flat Barbell Bench Press,Chest,135.0,5.0,,,,,675.0,157.5,,Chest,1,
2017-08-09,Flat Barbell Bench Press,Chest,155.0,3.0,,,,,465.0,170.5,,Chest,1,
2017-08-09,Flat Barbell Bench Press,Chest,185.0,3.0,,,,,555.0,203.5,,Chest,1,
2017-08-09,Flat Barbell Bench Press,Chest,205.0,2.0,,,,,410.0,218.66666666666666,,Chest,1,
2017-08-09,Flat Barbell Bench Press,Chest,215.0,5.0,,,,,1075.0,250.83333333333334,,Chest,1,
2017-08-09,Flat Barbell Bench Press,Chest,215.0,5.0,,,,,1075.0,250.83333333333334,,Chest,1,
2017-08-09,Flat Barbell Bench Press,Chest,215.0,5.0,,,,,1075.0,250.83333333333334,,Chest,1,
2017-08-09,Flat Barbell Bench Press,Chest,210.0,5.0,,,,,1050.0,245.0,,Chest,1,
2017-08-09,Flat Barbell Bench Press,Chest,210.0,3.0,,,,,630.0,231.0,,Chest,1,
2017-08-09,T-Bar Row,Back,110.0,8.0,,,,,880.0,139.33333333333334,,Chest,1,
2017-08-09,T-Bar Row,Back,110.0,8.0,,,,,880.0,139.33333333333334,,Chest,1,
2017-08-09,T-Bar Row,Back,110.0,8.0,,,,,880.0,139.33333333333334,,Chest,1,
2017-08-09,T-Bar Row,Back,110.0,8.0,,,,,880.0,139.33333333333334,,Chest,1,
2017-08-09,T-Bar Row,Back,110.0,8.0,,,,,880.0,139.33333333333334,,Chest,1,
2017-08-09,Flat Barbell Bench Press,Chest,210.0,1.0,,,,Failed before second rep. Need to make sure I have a spotter,210.0,217.0,,Chest,1,
2017-08-14,Pull Up,Back,1.0,5.0,,,,,5.0,1.1666666666666667,,Back,1,
2017-08-14,Pull Up,Back,25.0,4.0,,,,,100.0,28.333333333333332,,Back,1,
2017-08-14,Pull Up,Back,50.0,2.0,,,,,100.0,53.333333333333336,,Back,1,
2017-08-14,Pull Up,Back,55.0,5.0,,,,,275.0,64.16666666666667,,Back,1,
2017-08-14,Pull Up,Back,55.0,5.0,,,,,275.0,64.16666666666667,,Back,1,
2017-08-14,Pull Up,Back,55.0,5.0,,,,,275.0,64.16666666666667,,Back,1,
2017-08-14,Pull Up,Back,55.0,5.0,,,,,275.0,64.16666666666667,,Back,1,
2017-08-14,Lateral to Front Dumbbell Raise,Shoulders,15.0,12.0,,,,,180.0,21.0,,Back,1,
2017-08-14,Lateral to Front Dumbbell Raise,Shoulders,20.0,12.0,,,,,240.0,28.0,,Back,1,
2017-08-14,Lateral to Front Dumbbell Raise,Shoulders,25.0,12.0,,,,,300.0,35.0,,Back,1,
2017-08-14,Lateral to Front Dumbbell Raise,Shoulders,25.0,12.0,,,,,300.0,35.0,,Back,1,
2017-08-14,Lateral to Front Dumbbell Raise,Shoulders,25.0,12.0,,,,,300.0,35.0,,Back,1,
2017-08-14,Lateral to Front Dumbbell Raise,Shoulders,25.0,12.0,,,,,300.0,35.0,,Back,1,
2017-08-14,Lateral to Front Dumbbell Raise,Shoulders,25.0,12.0,,,,,300.0,35.0,,Back,1,
2017-08-14,Pull Up,Back,55.0,5.0,,,,,275.0,64.16666666666667,,Back,1,
2017-08-17,Flat Barbell Bench Press,Chest,135.0,5.0,,,,,675.0,157.5,,Chest,1,
2017-08-17,Flat Barbell Bench Press,Chest,155.0,5.0,,,,,775.0,180.83333333333334,,Chest,1,
2017-08-17,Flat Barbell Bench Press,Chest,185.0,3.0,,,,,555.0,203.5,,Chest,1,
2017-08-17,Flat Barbell Bench Press,Chest,205.0,2.0,,,,,410.0,218.66666666666666,,Chest,1,
2017-08-17,Flat Barbell Bench Press,Chest,215.0,5.0,,,,Left shoulder still hurts,1075.0,250.83333333333334,,Chest,1,
2017-08-17,Seated Machine Fly,Chest,165.0,12.0,,,,,1980.0,231.0,,Chest,1,
2017-08-17,Seated Machine Fly,Chest,165.0,12.0,,,,,1980.0,231.0,,Chest,1,
2017-08-17,Seated Machine Fly,Chest,170.0,12.0,,,,,2040.0,238.0,,Chest,1,
2017-08-17,Seated Machine Fly,Chest,175.0,12.0,,,,,2100.0,245.0,,Chest,1,
2017-08-17,Seated Machine Fly,Chest,175.0,12.0,,,,,2100.0,245.0,,Chest,1,
2017-08-17,Rear Delt Machine Fly,Shoulders,125.0,12.0,,,,,1500.0,175.0,,Chest,1,
2017-08-17,Rear Delt Machine Fly,Shoulders,125.0,12.0,,,,,1500.0,175.0,,Chest,1,
2017-08-17,Rear Delt Machine Fly,Shoulders,120.0,12.0,,,,Lowered weigh to correct form,1440.0,168.0,,Chest,1,
2017-08-17,Rear Delt Machine Fly,Shoulders,120.0,12.0,,,,,1440.0,168.0,,Chest,1,
2017-08-17,Rear Delt Machine Fly,Shoulders,120.0,8.0,,,,,960.0,152.0,,Chest,1,
2017-08-17,Rear Delt Machine Fly,Shoulders,115.0,4.0,,,,,460.0,130.33333333333334,,Chest,1,
2017-09-11,Flat Barbell Bench Press,Chest,115.0,8.0,,,,,920.0,145.66666666666666,,Chest,1,
2017-09-11,Flat Barbell Bench Press,Chest,135.0,5.0,,,,,675.0,157.5,,Chest,1,
2017-09-11,Flat Barbell Bench Press,Chest,165.0,5.0,,,,,825.0,192.5,,Chest,1,
2017-09-11,Flat Barbell Bench Press,Chest,185.0,5.0,,,,,925.0,215.83333333333334,,Chest,1,
2017-09-11,Flat Barbell Bench Press,Chest,185.0,5.0,,,,,925.0,215.83333333333334,,Chest,1,
2017-09-11,Flat Barbell Bench Press,Chest,180.0,5.0,,,,,900.0,210.0,,Chest,1,
2017-09-11,Flat Barbell Bench Press,Chest,180.0,5.0,,,,,900.0,210.0,,Chest,1,
2017-09-11,Flat Barbell Bench Press,Chest,175.0,4.0,,,,,700.0,198.33333333333334,,Chest,1,
2017-09-11,Seated Cable Row,Back,110.0,10.0,,,,,1100.0,146.66666666666666,,Chest,1,
2017-09-11,Seated Cable Row,Back,150.0,8.0,,,,,1200.0,190.0,,Chest,1,
2017-09-11,Seated Cable Row,Back,150.0,8.0,,,,,1200.0,190.0,,Chest,1,
2017-09-11,Seated Cable Row,Back,150.0,8.0,,,,,1200.0,190.0,,Chest,1,
2017-09-11,Seated Cable Row,Back,140.0,8.0,,,,,1120.0,177.33333333333334,,Chest,1,
2017-09-11,Seated Cable Row,Back,140.0,8.0,,,,,1120.0,177.33333333333334,,Chest,1,
2017-09-13,Pull Up,Back,1.0,5.0,,,,,5.0,1.1666666666666667,,Back,1,
2017-09-13,Pull Up,Back,25.0,5.0,,,,,125.0,29.166666666666668,,Back,1,
2017-09-13,Pull Up,Back,45.0,5.0,,,,,225.0,52.5,,Back,1,
2017-09-13,Pull Up,Back,45.0,5.0,,,,,225.0,52.5,,Back,1,
2017-09-13,Pull Up,Back,45.0,5.0,,,,,225.0,52.5,,Back,1,
2017-09-13,Pull Up,Back,45.0,5.0,,,,,225.0,52.5,,Back,1,
2017-09-13,Pull Up,Back,45.0,5.0,,,,,225.0,52.5,,Back,1,
2017-09-13,Lateral to Front Dumbbell Raise,Shoulders,15.0,12.0,,,,,180.0,21.0,,Back,1,
2017-09-13,Lateral to Front Dumbbell Raise,Shoulders,20.0,12.0,,,,,240.0,28.0,,Back,1,
2017-09-13,Lateral to Front Dumbbell Raise,Shoulders,20.0,12.0,,,,,240.0,28.0,,Back,1,
2017-09-13,Lateral to Front Dumbbell Raise,Shoulders,20.0,12.0,,,,,240.0,28.0,,Back,1,
2017-09-13,Lateral to Front Dumbbell Raise,Shoulders,20.0,12.0,,,,,240.0,28.0,,Back,1,
2017-09-13,Lateral to Front Dumbbell Raise,Shoulders,20.0,12.0,,,,,240.0,28.0,,Back,1,
2017-09-14,One-Legged Dumbbell Deadlift,Legs,40.0,8.0,,,,,320.0,50.666666666666664,,Legs,1,
2017-09-14,One-Legged Dumbbell Deadlift,Legs,40.0,8.0,,,,,320.0,50.666666666666664,,Legs,1,
2017-09-14,Bosu Ball Squats,Legs,1.0,8.0,,,,,8.0,1.2666666666666666,,Legs,1,
2017-09-14,Bosu Ball Squats,Legs,1.0,8.0,,,,,8.0,1.2666666666666666,,Legs,1,
2017-09-14,Bosu Ball Squats,Legs,1.0,8.0,,,,,8.0,1.2666666666666666,,Legs,1,
2017-09-14,Bosu Ball Squats,Legs,1.0,8.0,,,,,8.0,1.2666666666666666,,Legs,1,
2017-09-14,Bosu Ball Squats,Legs,1.0,8.0,,,,,8.0,1.2666666666666666,,Legs,1,
2017-09-14,One-Legged Dumbbell Deadlift,Legs,40.0,8.0,,,,,320.0,50.666666666666664,,Legs,1,
2017-09-14,One-Legged Dumbbell Deadlift,Legs,40.0,8.0,,,,,320.0,50.666666666666664,,Legs,1,
2017-09-14,One-Legged Dumbbell Deadlift,Legs,40.0,8.0,,,,,320.0,50.666666666666664,,Legs,1,
2017-09-18,Flat Barbell Bench Press,Chest,135.0,8.0,,,,,1080.0,171.0,,Chest,1,
2017-09-18,Flat Barbell Bench Press,Chest,165.0,5.0,,,,,825.0,192.5,,Chest,1,
2017-09-18,Flat Barbell Bench Press,Chest,185.0,5.0,,,,,925.0,215.83333333333334,,Chest,1,
2017-09-18,Flat Barbell Bench Press,Chest,185.0,5.0,,,,,925.0,215.83333333333334,,Chest,1,
2017-09-18,Flat Barbell Bench Press,Chest,185.0,5.0,,,,,925.0,215.83333333333334,,Chest,1,
2017-09-18,Flat Barbell Bench Press,Chest,185.0,5.0,,,,,925.0,215.83333333333334,,Chest,1,
2017-09-18,Flat Barbell Bench Press,Chest,185.0,5.0,,,,,925.0,215.83333333333334,,Chest,1,
2017-09-18,Seated Cable Row,Back,110.0,8.0,,,,,880.0,139.33333333333334,,Chest,1,
2017-09-18,Seated Cable Row,Back,150.0,8.0,,,,,1200.0,190.0,,Chest,1,
2017-09-18,Seated Cable Row,Back,150.0,8.0,,,,,1200.0,190.0,,Chest,1,
2017-09-18,Seated Cable Row,Back,150.0,8.0,,,,,1200.0,190.0,,Chest,1,
2017-09-18,Seated Cable Row,Back,150.0,10.0,,,,,1500.0,200.0,,Chest,1,
2017-09-18,Seated Cable Row,Back,150.0,8.0,,,,,1200.0,190.0,,Chest,1,
2017-09-20,Pull Up,Back,1.0,5.0,,,,,5.0,1.1666666666666667,,Back,1,
2017-09-20,Pull Up,Back,25.0,5.0,,,,,125.0,29.166666666666668,,Back,1,
2017-09-20,Pull Up,Back,50.0,5.0,,,,,250.0,58.333333333333336,,Back,1,
2017-09-20,Pull Up,Back,50.0,5.0,,,,,250.0,58.333333333333336,,Back,1,
2017-09-20,Pull Up,Back,50.0,5.0,,,,,250.0,58.333333333333336,,Back,1,
2017-09-20,Pull Up,Back,50.0,5.0,,,,,250.0,58.333333333333336,,Back,1,
2017-09-20,Lateral to Front Dumbbell Raise,Shoulders,15.0,12.0,,,,,180.0,21.0,,Back,1,
2017-09-20,Lateral to Front Dumbbell Raise,Shoulders,20.0,12.0,,,,,240.0,28.0,,Back,1,
2017-09-20,Lateral to Front Dumbbell Raise,Shoulders,20.0,12.0,,,,,240.0,28.0,,Back,1,
2017-09-20,Lateral to Front Dumbbell Raise,Shoulders,20.0,12.0,,,,,240.0,28.0,,Back,1,
2017-09-20,Lateral to Front Dumbbell Raise,Shoulders,20.0,12.0,,,,,240.0,28.0,,Back,1,
2017-09-20,Lateral to Front Dumbbell Raise,Shoulders,20.0,12.0,,,,,240.0,28.0,,Back,1,
2017-09-20,Pull Up,Back,50.0,5.0,,,,Definitely stick with this weight next week. I was barely getting reps in here.,250.0,58.333333333333336,,Back,1,
2017-09-27,One-Legged Dumbbell Deadlift,Legs,30.0,8.0,,,,,240.0,38.0,,Legs,1,
2017-09-27,One-Legged Dumbbell Deadlift,Legs,45.0,8.0,,,,,360.0,57.0,,Legs,1,
2017-09-27,One-Legged Dumbbell Deadlift,Legs,45.0,8.0,,,,,360.0,57.0,,Legs,1,
2017-09-27,One-Legged Dumbbell Deadlift,Legs,45.0,8.0,,,,,360.0,57.0,,Legs,1,
2017-09-27,One-Legged Dumbbell Deadlift,Legs,45.0,8.0,,,,,360.0,57.0,,Legs,1,
2017-09-27,Bosu Ball Squats,Legs,1.0,8.0,,,,,8.0,1.2666666666666666,,Legs,1,
2017-09-27,Bosu Ball Squats,Legs,10.0,8.0,,,,,80.0,12.666666666666666,,Legs,1,
2017-09-27,One-Legged Dumbbell Deadlift,Legs,45.0,8.0,,,,,360.0,57.0,,Legs,1,
2017-09-27,Bosu Ball Squats,Legs,10.0,8.0,,,,,80.0,12.666666666666666,,Legs,1,
2017-09-27,Bosu Ball Squats,Legs,10.0,8.0,,,,,80.0,12.666666666666666,,Legs,1,
2017-09-27,Bosu Ball Squats,Legs,10.0,8.0,,,,,80.0,12.666666666666666,,Legs,1,
2017-09-27,Bosu Ball Squats,Legs,10.0,8.0,,,,,80.0,12.666666666666666,,Legs,1,
2017-09-28,Pull Up,Back,1.0,5.0,,,,,5.0,1.1666666666666667,,Back,1,
2017-09-28,Pull Up,Back,25.0,5.0,,,,,125.0,29.166666666666668,,Back,1,
2017-09-28,Pull Up,Back,50.0,5.0,,,,,250.0,58.333333333333336,,Back,1,
2017-09-28,Pull Up,Back,50.0,5.0,,,,,250.0,58.333333333333336,,Back,1,
2017-09-28,Pull Up,Back,50.0,5.0,,,,,250.0,58.333333333333336,,Back,1,
2017-09-28,Pull Up,Back,50.0,4.0,,,,,200.0,56.666666666666664,,Back,1,
2017-09-28,Pull Up,Back,50.0,1.0,,,,,50.0,51.666666666666664,,Back,1,
2017-09-28,Incline Dumbbell Press Yoga Ball,Shoulders,25.0,8.0,,,,,200.0,31.666666666666668,,Back,1,
2017-09-28,Incline Dumbbell Press Yoga Ball,Shoulders,30.0,8.0,,,,,240.0,38.0,,Back,1,
2017-09-28,Incline Dumbbell Press Yoga Ball,Shoulders,30.0,8.0,,,,,240.0,38.0,,Back,1,
2017-09-28,Incline Dumbbell Press Yoga Ball,Shoulders,30.0,8.0,,,,,240.0,38.0,,Back,1,
2017-09-28,Incline Dumbbell Press Yoga Ball,Shoulders,30.0,8.0,,,,,240.0,38.0,,Back,1,
2017-09-28,Incline Dumbbell Press Yoga Ball,Shoulders,30.0,8.0,,,,,240.0,38.0,,Back,1,
2017-09-28,Pull Up,Back,50.0,3.0,,,,,150.0,55.0,,Back,1,
2017-09-28,Pull Up,Back,50.0,2.0,,,,,100.0,53.333333333333336,,Back,1,
2017-09-29,Flat Barbell Bench Press,Chest,135.0,8.0,,,,,1080.0,171.0,,Chest,1,
2017-09-29,Flat Barbell Bench Press,Chest,165.0,5.0,,,,,825.0,192.5,,Chest,1,
2017-09-29,Flat Barbell Bench Press,Chest,185.0,5.0,,,,,925.0,215.83333333333334,,Chest,1,
2017-09-29,Flat Barbell Bench Press,Chest,190.0,5.0,,,,,950.0,221.66666666666666,,Chest,1,
2017-09-29,Flat Barbell Bench Press,Chest,190.0,5.0,,,,,950.0,221.66666666666666,,Chest,1,
2017-09-29,Flat Barbell Bench Press,Chest,190.0,5.0,,,,,950.0,221.66666666666666,,Chest,1,
2017-09-29,Flat Barbell Bench Press,Chest,190.0,5.0,,,,,950.0,221.66666666666666,,Chest,1,
2017-09-29,Seated Cable Row,Back,110.0,10.0,,,,,1100.0,146.66666666666666,,Chest,1,
2017-09-29,Seated Cable Row,Back,150.0,10.0,,,,,1500.0,200.0,,Chest,1,
2017-09-29,Seated Cable Row,Back,150.0,8.0,,,,,1200.0,190.0,,Chest,1,
2017-09-29,Seated Cable Row,Back,150.0,8.0,,,,,1200.0,190.0,,Chest,1,
2017-09-29,Seated Cable Row,Back,150.0,8.0,,,,,1200.0,190.0,,Chest,1,
2017-09-29,Seated Cable Row,Back,150.0,8.0,,,,,1200.0,190.0,,Chest,1,
2017-09-29,Decline Dumbbell Press Yoga Ball,Chest,25.0,8.0,,,,,200.0,31.666666666666668,,Chest,1,
2017-09-29,Decline Dumbbell Press Yoga Ball,Chest,30.0,8.0,,,,,240.0,38.0,,Chest,1,
2017-09-29,Decline Dumbbell Press Yoga Ball,Chest,35.0,8.0,,,,,280.0,44.333333333333336,,Chest,1,
2017-09-29,Decline Dumbbell Press Yoga Ball,Chest,35.0,8.0,,,,,280.0,44.333333333333336,,Chest,1,
2017-09-29,Decline Dumbbell Press Yoga Ball,Chest,35.0,8.0,,,,,280.0,44.333333333333336,,Chest,1,
2017-10-04,Pull Up,Back,1.0,5.0,,,,,5.0,1.1666666666666667,,Back,1,
2017-10-04,Pull Up,Back,25.0,5.0,,,,,125.0,29.166666666666668,,Back,1,
2017-10-04,Pull Up,Back,55.0,5.0,,,,,275.0,64.16666666666667,,Back,1,
2017-10-04,Pull Up,Back,55.0,5.0,,,,,275.0,64.16666666666667,,Back,1,
2017-10-04,Pull Up,Back,55.0,4.0,,,,,220.0,62.333333333333336,,Back,1,
2017-10-04,Pull Up,Back,55.0,3.0,,,,,165.0,60.5,,Back,1,
2017-10-04,Pull Up,Back,55.0,3.0,,,,,165.0,60.5,,Back,1,
2017-10-04,Incline Dumbbell Press Yoga Ball,Shoulders,25.0,10.0,,,,,250.0,33.333333333333336,,Back,1,
2017-10-04,Incline Dumbbell Press Yoga Ball,Shoulders,35.0,10.0,,,,,350.0,46.666666666666664,,Back,1,
2017-10-04,Incline Dumbbell Press Yoga Ball,Shoulders,35.0,10.0,,,,,350.0,46.666666666666664,,Back,1,
2017-10-04,Incline Dumbbell Press Yoga Ball,Shoulders,35.0,10.0,,,,,350.0,46.666666666666664,,Back,1,
2017-10-04,Incline Dumbbell Press Yoga Ball,Shoulders,35.0,10.0,,,,,350.0,46.666666666666664,,Back,1,
2017-10-04,Incline Dumbbell Press Yoga Ball,Shoulders,35.0,10.0,,,,,350.0,46.666666666666664,,Back,1,
2017-10-05,One-Legged Dumbbell Deadlift,Legs,30.0,8.0,,,,,240.0,38.0,,Legs,1,
2017-10-05,One-Legged Dumbbell Deadlift,Legs,45.0,8.0,,,,,360.0,57.0,,Legs,1,
2017-10-05,One-Legged Dumbbell Deadlift,Legs,50.0,8.0,,,,,400.0,63.333333333333336,,Legs,1,
2017-10-05,One-Legged Dumbbell Deadlift,Legs,50.0,8.0,,,,,400.0,63.333333333333336,,Legs,1,
2017-10-05,One-Legged Dumbbell Deadlift,Legs,50.0,8.0,,,,,400.0,63.333333333333336,,Legs,1,
2017-10-05,Bosu Ball Squats,Legs,1.0,8.0,,,,,8.0,1.2666666666666666,,Legs,1,
2017-10-05,Bosu Ball Squats,Legs,10.0,8.0,,,,,80.0,12.666666666666666,,Legs,1,
2017-10-05,Bosu Ball Squats,Legs,10.0,8.0,,,,,80.0,12.666666666666666,,Legs,1,
2017-10-05,Bosu Ball Squats,Legs,10.0,8.0,,,,,80.0,12.666666666666666,,Legs,1,
2017-10-05,Bosu Ball Squats,Legs,10.0,8.0,,,,,80.0,12.666666666666666,,Legs,1,
2017-10-06,Flat Barbell Bench Press,Chest,135.0,8.0,,,,,1080.0,171.0,,Chest,1,
2017-10-06,Flat Barbell Bench Press,Chest,165.0,4.0,,,,,660.0,187.0,,Chest,1,
2017-10-06,Flat Barbell Bench Press,Chest,185.0,3.0,,,,,555.0,203.5,,Chest,1,
2017-10-06,Flat Barbell Bench Press,Chest,195.0,5.0,,,,,975.0,227.5,,Chest,1,
2017-10-06,Flat Barbell Bench Press,Chest,195.0,5.0,,,,,975.0,227.5,,Chest,1,
2017-10-06,Flat Barbell Bench Press,Chest,195.0,5.0,,,,,975.0,227.5,,Chest,1,
2017-10-06,Flat Barbell Bench Press,Chest,195.0,5.0,,,,,975.0,227.5,,Chest,1,
2017-10-06,Seated Cable Row,Back,110.0,10.0,,,,,1100.0,146.66666666666666,,Chest,1,
2017-10-06,Seated Cable Row,Back,150.0,8.0,,,,,1200.0,190.0,,Chest,1,
2017-10-06,Seated Cable Row,Back,170.0,5.0,,,,,850.0,198.33333333333334,,Chest,1,
2017-10-06,Seated Cable Row,Back,170.0,5.0,,,,,850.0,198.33333333333334,,Chest,1,
2017-10-06,Seated Cable Row,Back,170.0,5.0,,,,,850.0,198.33333333333334,,Chest,1,
2017-10-06,Seated Cable Row,Back,170.0,5.0,,,,,850.0,198.33333333333334,,Chest,1,
2017-10-11,Pull Up,Back,1.0,5.0,,,,,5.0,1.1666666666666667,,Back,1,
2017-10-11,Pull Up,Back,25.0,5.0,,,,,125.0,29.166666666666668,,Back,1,
2017-10-11,Pull Up,Back,55.0,5.0,,,,,275.0,64.16666666666667,,Back,1,
2017-10-11,Pull Up,Back,55.0,5.0,,,,,275.0,64.16666666666667,,Back,1,
2017-10-11,Pull Up,Back,55.0,5.0,,,,,275.0,64.16666666666667,,Back,1,
2017-10-11,Pull Up,Back,55.0,5.0,,,,,275.0,64.16666666666667,,Back,1,
2017-10-11,Pull Up,Back,55.0,5.0,,,,,275.0,64.16666666666667,,Back,1,
2017-10-11,Incline Dumbbell Press Yoga Ball,Shoulders,25.0,10.0,,,,,250.0,33.333333333333336,,Back,1,
2017-10-11,Incline Dumbbell Press Yoga Ball,Shoulders,40.0,10.0,,,,,400.0,53.333333333333336,,Back,1,
2017-10-11,Incline Dumbbell Press Yoga Ball,Shoulders,40.0,10.0,,,,,400.0,53.333333333333336,,Back,1,
2017-10-11,Incline Dumbbell Press Yoga Ball,Shoulders,40.0,10.0,,,,,400.0,53.333333333333336,,Back,1,
2017-10-11,Incline Dumbbell Press Yoga Ball,Shoulders,40.0,10.0,,,,,400.0,53.333333333333336,,Back,1,
2017-10-11,Incline Dumbbell Press Yoga Ball,Shoulders,40.0,10.0,,,,,400.0,53.333333333333336,,Back,1,
2017-10-12,One-Legged Dumbbell Deadlift,Legs,30.0,8.0,,,,,240.0,38.0,,Legs,1,
2017-10-12,One-Legged Dumbbell Deadlift,Legs,50.0,8.0,,,,,400.0,63.333333333333336,,Legs,1,
2017-10-12,One-Legged Dumbbell Deadlift,Legs,50.0,8.0,,,,,400.0,63.333333333333336,,Legs,1,
2017-10-12,One-Legged Dumbbell Deadlift,Legs,50.0,8.0,,,,,400.0,63.333333333333336,,Legs,1,
2017-10-12,One-Legged Dumbbell Deadlift,Legs,50.0,8.0,,,,,400.0,63.333333333333336,,Legs,1,
2017-10-12,Bosu Ball Squats,Legs,1.0,10.0,,,,,10.0,1.3333333333333333,,Legs,1,
2017-10-12,Bosu Ball Squats,Legs,15.0,8.0,,,,,120.0,19.0,,Legs,1,
2017-10-12,Bosu Ball Squats,Legs,15.0,8.0,,,,,120.0,19.0,,Legs,1,
2017-10-12,Bosu Ball Squats,Legs,15.0,8.0,,,,,120.0,19.0,,Legs,1,
2017-10-12,Bosu Ball Squats,Legs,15.0,8.0,,,,,120.0,19.0,,Legs,1,
2017-10-12,Bosu Ball Squats,Legs,15.0,8.0,,,,,120.0,19.0,,Legs,1,
2017-10-12,One-Legged Dumbbell Deadlift,Legs,50.0,8.0,,,,,400.0,63.333333333333336,,Legs,1,
2017-10-13,Flat Barbell Bench Press,Chest,135.0,8.0,,,,,1080.0,171.0,,Chest,1,
2017-10-13,Flat Barbell Bench Press,Chest,165.0,5.0,,,,,825.0,192.5,,Chest,1,
2017-10-13,Flat Barbell Bench Press,Chest,185.0,3.0,,,,,555.0,203.5,,Chest,1,
2017-10-13,Flat Barbell Bench Press,Chest,200.0,5.0,,,,,1000.0,233.33333333333334,,Chest,1,
2017-10-13,Flat Barbell Bench Press,Chest,200.0,5.0,,,,,1000.0,233.33333333333334,,Chest,1,
2017-10-13,Flat Barbell Bench Press,Chest,200.0,5.0,,,,,1000.0,233.33333333333334,,Chest,1,
2017-10-13,Flat Barbell Bench Press,Chest,200.0,5.0,,,,,1000.0,233.33333333333334,,Chest,1,
2017-10-13,Seated Cable Row,Back,110.0,10.0,,,,,1100.0,146.66666666666666,,Chest,1,
2017-10-13,Seated Cable Row,Back,170.0,8.0,,,,,1360.0,215.33333333333334,,Chest,1,
2017-10-13,Seated Cable Row,Back,170.0,8.0,,,,,1360.0,215.33333333333334,,Chest,1,
2017-10-13,Seated Cable Row,Back,170.0,8.0,,,,,1360.0,215.33333333333334,,Chest,1,
2017-10-13,Seated Cable Row,Back,170.0,8.0,,,,,1360.0,215.33333333333334,,Chest,1,
2017-10-13,Seated Cable Row,Back,170.0,8.0,,,,,1360.0,215.33333333333334,,Chest,1,
2017-10-13,Flat Barbell Bench Press,Chest,200.0,5.0,,,,,1000.0,233.33333333333334,,Chest,1,
2017-10-18,Pull Up,Back,1.0,5.0,,,,,5.0,1.1666666666666667,,Back,1,
2017-10-18,Pull Up,Back,25.0,5.0,,,,,125.0,29.166666666666668,,Back,1,
2017-10-18,Pull Up,Back,55.0,5.0,,,,,275.0,64.16666666666667,,Back,1,
2017-10-18,Pull Up,Back,55.0,5.0,,,,,275.0,64.16666666666667,,Back,1,
2017-10-18,Pull Up,Back,55.0,5.0,,,,,275.0,64.16666666666667,,Back,1,
2017-10-18,Pull Up,Back,55.0,5.0,,,,,275.0,64.16666666666667,,Back,1,
2017-10-18,Pull Up,Back,55.0,5.0,,,,,275.0,64.16666666666667,,Back,1,
2017-10-18,Incline Dumbbell Press Yoga Ball,Shoulders,30.0,10.0,,,,,300.0,40.0,,Back,1,
2017-10-18,Incline Dumbbell Press Yoga Ball,Shoulders,45.0,10.0,,,,,450.0,60.0,,Back,1,
2017-10-18,Incline Dumbbell Press Yoga Ball,Shoulders,45.0,10.0,,,,,450.0,60.0,,Back,1,
2017-10-18,Incline Dumbbell Press Yoga Ball,Shoulders,45.0,10.0,,,,,450.0,60.0,,Back,1,
2017-10-18,Incline Dumbbell Press Yoga Ball,Shoulders,45.0,10.0,,,,,450.0,60.0,,Back,1,
2017-10-18,Incline Dumbbell Press Yoga Ball,Shoulders,45.0,10.0,,,,,450.0,60.0,,Back,1,
2017-10-19,One-Legged Dumbbell Deadlift,Legs,30.0,8.0,,,,,240.0,38.0,,Back,1,
2017-10-19,One-Legged Dumbbell Deadlift,Legs,55.0,8.0,,,,,440.0,69.66666666666667,,Back,1,
2017-10-19,One-Legged Dumbbell Deadlift,Legs,55.0,8.0,,,,,440.0,69.66666666666667,,Back,1,
2017-10-19,One-Legged Dumbbell Deadlift,Legs,55.0,8.0,,,,,440.0,69.66666666666667,,Back,1,
2017-10-19,One-Legged Dumbbell Deadlift,Legs,55.0,8.0,,,,,440.0,69.66666666666667,,Back,1,
2017-10-19,One-Legged Dumbbell Deadlift,Legs,55.0,8.0,,,,,440.0,69.66666666666667,,Back,1,
2017-10-19,Deadlift,Back,135.0,8.0,,,,,1080.0,171.0,,Back,1,
2017-10-19,Deadlift,Back,225.0,5.0,,,,,1125.0,262.5,,Back,1,
2017-10-19,Deadlift,Back,225.0,5.0,,,,,1125.0,262.5,,Back,1,
2017-10-19,Deadlift,Back,225.0,5.0,,,,,1125.0,262.5,,Back,1,
2017-10-19,Deadlift,Back,225.0,5.0,,,,,1125.0,262.5,,Back,1,
2017-10-19,Deadlift,Back,225.0,5.0,,,,,1125.0,262.5,,Back,1,
2017-10-20,Flat Barbell Bench Press,Chest,135.0,5.0,,,,,675.0,157.5,,Chest,1,
2017-10-20,Flat Barbell Bench Press,Chest,165.0,3.0,,,,,495.0,181.5,,Chest,1,
2017-10-20,Flat Barbell Bench Press,Chest,185.0,2.0,,,,,370.0,197.33333333333334,,Chest,1,
2017-10-20,Flat Barbell Bench Press,Chest,205.0,5.0,,,,,1025.0,239.16666666666666,,Chest,1,
2017-10-20,Flat Barbell Bench Press,Chest,205.0,5.0,,,,,1025.0,239.16666666666666,,Chest,1,
