date,routine,category,exercise,sets,reps,avg_intensity,volume,relative_volume
2019-05-11,Princess Diana Gains Guide,Triceps,Close Grip Dip,3,16,0.7600000000000001,3168.0,2406.0
2019-05-11,Princess Diana Gains Guide,Cooldown,Cooldown And Stretch,1,1,1.0,1.0,1.0
2019-05-11,Princess Diana Gains Guide,Chest,Decline Barbell Bench Press,4,40,0.7075,6600.0,4719.0
2019-05-11,Princess Diana Gains Guide,Chest,Decline Dumbbell Fly,5,50,0.6420000000000001,1700.0,1094.0
2019-05-11,,Chest,Lower Chest Bracket Pushup,5,50,1.0,50.0,50.0
2019-05-14,Princess Diana Gains Guide,Abs,Ab-Wheel Rollout Side-Side-Front,3,30,1.0,30.0,30.0
2019-05-14,Princess Diana Gains Guide,Cooldown,Cooldown And Stretch,1,1,1.0,1.0,1.0
2019-05-14,,Abs,Decline Oblique Chop,3,30,0.75,450.0,336.0
2019-05-14,Princess Diana Gains Guide,Abs,Hanging Knee Raise,1,10,0.77,100.0,77.0
2019-05-14,,Abs,Med Ball Spread Eagle,3,30,1.0,30.0,30.0
2019-05-14,,Abs,Mounted Oblique Lean,1,10,0.75,120.0,90.0
2019-05-18,Princess Diana Gains Guide,Back,Barbell Row,4,40,0.75,3800.0,2848.0
2019-05-18,,Back,Bent Over EZ Bar Cable Row,4,60,0.61,4950.0,3028.0
2019-05-18,,Back,Bent Over Rope Pulldown,2,24,0.6599999999999999,1560.0,1035.0
2019-05-18,,Back,Bent Over Single Arm Cable Row with Twist,4,48,0.625,1680.0,1068.0
2019-05-18,,Back,Inverted Row,4,40,1.0,40.0,40.0
2019-05-18,Princess Diana Gains Guide,Back,Pull Up,4,40,0.75,7920.0,5940.0
2019-05-18,Princess Diana Gains Guide,Back,Reverse Cable Fly,4,60,0.67,600.0,400.0
2019-05-18,Princess Diana Gains Guide,Back,Seated Back Extension,2,30,0.67,360.0,240.0
2019-05-18,Princess Diana Gains Guide,Back,Single Arm Cable Pulldown,4,48,0.6,2400.0,1440.0
2019-05-18,Princess Diana Gains Guide,Back,Wide Lat Pulldown Supinated,4,60,0.67,7200.0,4824.0
2019-05-22,Princess Diana Gains Guide,Triceps,Close Grip Dip,3,19,0.77,3800.0,2926.0
2019-05-22,Princess Diana Gains Guide,Cooldown,Cooldown And Stretch,1,1,1.0,1.0,1.0
2019-05-22,Princess Diana Gains Guide,Chest,Decline Barbell Bench Press,6,47,0.6983333333333333,7875.0,5564.0
2019-05-22,Princess Diana Gains Guide,Chest,Decline Cable Fly,3,24,0.79,2160.0,1704.0
2019-05-22,Princess Diana Gains Guide,Chest,Decline Dumbbell Fly,6,60,0.7066666666666667,2000.0,1420.0
2019-05-22,,Chest,Lower Chest Bracket Pushup,7,60,1.0,60.0,60.0
2019-05-23,Episode VI: Return of the Legs,Legs,Bent Knee Eccentric Heel Lowering on Step,3,30,1.0,30.0,30.0
2019-05-23,Episode VI: Return of the Legs,Legs,Eccentric Heel Lowering on Step,3,30,1.0,30.0,30.0
2019-05-23,,Legs,Side Stepping with Resistance at Ankle,1,10,0.8,40.0,32.0
2019-05-24,Episode VI: Return of the Legs,Legs,Ankle Dorsiflexion with Resistance,3,90,0.5,360.0,180.0
2019-05-24,Episode VI: Return of the Legs,Legs,Ankle Inversion with Resistance,3,70,0.5,280.0,140.0
2019-05-24,Episode VI: Return of the Legs,Legs,Bent Knee Eccentric Heel Lowering on Step,3,30,1.0,30.0,30.0
2019-05-24,,Abs,Dead Bug,3,90,0.5,90.0,45.0
2019-05-24,Episode VI: Return of the Legs,Legs,Eccentric Heel Lowering on Step,3,30,1.0,30.0,30.0
2019-05-24,Episode VI: Return of the Legs,Legs,Long Sitting Ankle Eversion with Resistance,3,70,0.5,280.0,140.0
2019-05-24,,Legs,Side Stepping with Resistance at Ankle,3,30,0.8000000000000002,120.0,96.0
2019-05-25,Princess Diana Gains Guide,Abs,Ab-Wheel Rollout Side-Side-Front,3,30,1.0,30.0,30.0
2019-05-25,,Abs,Decline Oblique Chop,3,30,0.7399999999999999,600.0,444.0
2019-05-25,Princess Diana Gains Guide,Abs,Hanging Front Snap Kick Raise,2,20,1.0,20.0,20.0
2019-05-25,,Abs,Med Ball Spread Eagle,3,30,1.0,30.0,30.0
2019-05-25,,Abs,Mounted Oblique Lean,3,30,0.7000000000000001,420.0,296.0
2019-05-27,,Back,Bent Over EZ Bar Cable Row,4,60,0.67,5400.0,3616.0
2019-05-27,,Back,Bent Over Single Arm Cable Row with Twist,4,48,0.71,1920.0,1360.0
2019-05-27,,Cooldown,Cooldown And Stretch,1,1,1.0,1.0,1.0
2019-05-27,,Back,Pull Up,4,40,0.75,8040.0,6028.0
2019-05-27,,Back,Reverse Cable Fly,4,60,0.67,600.0,400.0
2019-05-27,,Back,Single Arm Cable Pulldown,4,48,0.6,2400.0,1440.0
2019-05-27,,Back,Wide Lat Pulldown Supinated,4,60,0.67,7200.0,4824.0
2019-06-03,Episode VI: Return of the Legs,Chest,Flat Barbell Bench Press,7,32,0.5,3700.0,2104.0
2019-06-03,Episode VI: Return of the Legs,Back,Pull Up,7,26,0.8171428571428573,5949.0,4740.0
2019-06-03,Episode VI: Return of the Legs,Shoulders,Seated Dumbbell Overhead Press,8,34,0.565,945.0,558.0
2019-06-06,Episode VI: Return of the Legs,Chest,Flat Barbell Bench Press,3,30,0.67,4800.0,3216.0
2019-06-06,Episode VI: Return of the Legs,Chest,Incline Barbell Bench Press,7,32,0.5057142857142857,2895.0,1652.0
2019-06-06,Episode VI: Return of the Legs,Back,Pull Up,2,24,0.69,4800.0,3310.0
2019-06-06,Episode VI: Return of the Legs,Back,Seated Cable Row,2,24,0.71,3120.0,2214.0
2019-06-10,Episode VI: Return of the Legs,Legs,Ankle Dorsiflexion with Resistance,3,30,0.5,120.0,60.0
2019-06-10,Episode VI: Return of the Legs,Legs,Ankle Inversion with Resistance,3,30,0.5,120.0,60.0
2019-06-10,Episode VI: Return of the Legs,Legs,Bent Knee Eccentric Heel Lowering on Step,3,30,1.0,30.0,30.0
2019-06-10,,Abs,Dead Bug,3,90,0.5,90.0,45.0
2019-06-10,Episode VI: Return of the Legs,Legs,Eccentric Heel Lowering on Step,3,30,1.0,30.0,30.0
2019-06-10,Episode VI: Return of the Legs,Legs,Long Sitting Ankle Eversion with Resistance,3,30,0.5,120.0,60.0
2019-06-10,,Legs,Side Stepping with Resistance at Ankle,3,30,0.8000000000000002,120.0,96.0
2019-06-11,Episode VI: Return of the Legs,Back,Dumbbell Row,3,30,0.77,300.0,231.0
2019-06-11,Episode VI: Return of the Legs,Shoulders,Standing High Shoulder Row with Anchored Resistance,3,30,0.71,150.0,105.0
2019-06-12,Episode VI: Return of the Legs,Shoulders,Cable Face Pull,3,30,0.77,300.0,231.0
2019-06-12,Episode VI: Return of the Legs,Back,Dumbbell Row,3,30,0.7399999999999999,375.0,276.0
2019-06-12,Episode VI: Return of the Legs,Chest,Flat Barbell Bench Press,7,29,0.7457142857142857,5165.0,3904.0
2019-06-12,Episode VI: Return of the Legs,Back,Pull Up,2,12,0.79,2988.0,2359.0
2019-06-12,Episode VI: Return of the Legs,Back,Seated Cable Row,3,15,0.82,2250.0,1845.0
2019-06-12,Episode VI: Return of the Legs,Shoulders,Seated Dumbbell Overhead Press,2,16,0.75,640.0,480.0
2019-06-12,Episode VI: Return of the Legs,Chest,Standing Incline Cable Fly,2,30,0.67,1200.0,804.0
2019-06-15,Episode VI: Return of the Legs,Shoulders,Cable Face Pull,3,30,0.77,300.0,231.0
2019-06-15,Episode VI: Return of the Legs,Triceps,Close Grip Dip,2,24,0.71,4920.0,3492.0
2019-06-15,Episode VI: Return of the Legs,Back,Dumbbell Row,3,30,0.7399999999999999,375.0,276.0
2019-06-15,Episode VI: Return of the Legs,Chest,Flat Barbell Bench Press,5,43,0.6439999999999999,6655.0,4323.0
2019-06-15,Episode VI: Return of the Legs,Chest,Incline Barbell Bench Press,2,24,0.64,2880.0,1842.0
2019-06-15,,Biceps,Incline Dumbbell Hammer Curl,2,24,0.71,480.0,340.0
2019-06-15,Episode VI: Return of the Legs,Back,Pull Up,2,24,0.68,5136.0,3492.0
2019-06-15,Episode VI: Return of the Legs,Back,Seated Cable Row,3,30,0.71,3900.0,2769.0
2019-06-15,Episode VI: Return of the Legs,Chest,Standing Incline Cable Fly,1,12,0.67,480.0,321.0
2019-06-18,Episode VI: Return of the Legs,Shoulders,Cable Face Pull,3,30,0.77,300.0,231.0
2019-06-18,Episode VI: Return of the Legs,Back,Dumbbell Row,3,30,0.7399999999999999,375.0,276.0
2019-06-20,Episode VI: Return of the Legs,Shoulders,Cable Face Pull,3,30,0.7399999999999999,600.0,444.0
2019-06-20,Episode VI: Return of the Legs,Back,Dumbbell Row,3,30,0.7399999999999999,375.0,276.0
2019-06-20,Episode VI: Return of the Legs,Chest,Flat Barbell Bench Press,7,32,0.7571428571428571,5650.0,4260.0
2019-06-20,Episode VI: Return of the Legs,Back,Pull Up,2,16,0.63,3200.0,2016.0
2019-06-20,Episode VI: Return of the Legs,Back,Seated Cable Row,3,15,0.86,2550.0,2193.0
2019-06-20,Episode VI: Return of the Legs,Shoulders,Seated Dumbbell Overhead Press,2,16,0.79,720.0,568.0
2019-06-20,Episode VI: Return of the Legs,Chest,Standing Incline Cable Fly,2,30,0.66,1350.0,890.0
2019-06-21,Episode VI: Return of the Legs,Shoulders,Cable Face Pull,3,30,0.7399999999999999,600.0,444.0
2019-06-21,Episode VI: Return of the Legs,Triceps,Close Grip Dip,2,24,0.71,4896.0,3476.0
2019-06-21,Episode VI: Return of the Legs,Back,Dumbbell Row,3,30,0.75,450.0,336.0
2019-06-21,Episode VI: Return of the Legs,Chest,Flat Barbell Bench Press,5,43,0.6559999999999999,6805.0,4521.0
2019-06-21,Episode VI: Return of the Legs,Chest,Incline Barbell Bench Press,2,24,0.67,3000.0,2010.0
2019-06-21,,Biceps,Incline Dumbbell Hammer Curl,2,24,0.73,540.0,394.0
2019-06-21,Episode VI: Return of the Legs,Back,Pull Up,3,24,0.6566666666666667,4938.0,3212.0
2019-06-21,Episode VI: Return of the Legs,Back,Seated Cable Row,3,30,0.75,4500.0,3375.0
2019-06-24,Episode VI: Return of the Legs,Legs,Ankle Dorsiflexion with Resistance,3,30,0.20000000000000004,30.0,6.0
2019-06-24,Episode VI: Return of the Legs,Legs,Ankle Inversion with Resistance,3,30,0.71,150.0,105.0
2019-06-24,Episode VI: Return of the Legs,Legs,Bent Knee Eccentric Heel Lowering on Step,3,30,1.0,30.0,30.0
2019-06-24,,Abs,Dead Bug,3,90,0.5,90.0,45.0
2019-06-24,Episode VI: Return of the Legs,Legs,Eccentric Heel Lowering on Step,3,30,1.0,30.0,30.0
2019-06-24,Episode VI: Return of the Legs,Legs,Long Sitting Ankle Eversion with Resistance,3,30,0.71,150.0,105.0
2019-06-24,,Legs,Side Stepping with Resistance at Ankle,3,30,0.71,150.0,105.0
2019-06-26,Episode VI: Return of the Legs,Shoulders,Cable Face Pull,3,30,0.7399999999999999,600.0,444.0
2019-06-26,Episode VI: Return of the Legs,Back,Dumbbell Row,3,30,0.75,450.0,336.0
2019-06-26,Episode VI: Return of the Legs,Chest,Flat Barbell Bench Press,7,33,0.7528571428571429,5920.0,4475.0
2019-06-26,Episode VI: Return of the Legs,Back,Pull Up,2,16,0.63,3200.0,2016.0
2019-06-26,Episode VI: Return of the Legs,Back,Seated Cable Row,3,15,0.86,2850.0,2451.0
2019-06-26,Episode VI: Return of the Legs,Shoulders,Seated Dumbbell Overhead Press,2,16,0.79,720.0,568.0
2019-06-26,Episode VI: Return of the Legs,Chest,Standing Incline Cable Fly,2,24,0.67,1200.0,803.0
2019-06-28,,Legs,Barbell Front Squat,3,30,0.5833333333333334,1750.0,1066.0
2019-06-28,Episode VI: Return of the Legs,Legs,Barbell Squat,1,10,0.75,550.0,412.0
2019-06-28,Episode VI: Return of the Legs,Back,Deadlift,2,16,0.685,1040.0,729.0
2019-06-28,Episode VI: Return of the Legs,Chest,Flat Barbell Bench Press,1,5,0.55,675.0,371.0
2019-06-28,,Legs,Leg Extension Machine,3,60,0.54,4600.0,2544.0
2019-06-28,,Shoulders,Overhead Press,1,8,0.79,440.0,347.0
2019-06-28,,Legs,Seated Leg Curl Machine,3,60,0.54,4600.0,2544.0
2019-06-28,,Legs,Smith Machine Reverse Lunge,2,20,0.65,1300.0,864.0
2019-06-29,Episode VI: Return of the Legs,Shoulders,Cable Face Pull,3,30,0.7399999999999999,600.0,444.0
2019-06-29,Episode VI: Return of the Legs,Triceps,Close Grip Dip,2,24,0.7,4800.0,3360.0
2019-06-29,Episode VI: Return of the Legs,Back,Dumbbell Row,3,30,0.7600000000000001,750.0,570.0
2019-06-29,Episode VI: Return of the Legs,Chest,Flat Barbell Bench Press,6,44,0.6533333333333333,7120.0,4711.0
2019-06-29,Episode VI: Return of the Legs,Chest,Incline Barbell Bench Press,2,24,0.67,3000.0,2010.0
2019-06-29,,Biceps,Incline Dumbbell Hammer Curl,2,24,0.71,600.0,426.0
2019-06-29,Episode VI: Return of the Legs,Back,Pull Up,2,24,0.63,4800.0,3024.0
2019-06-29,Episode VI: Return of the Legs,Back,Seated Cable Row,3,30,0.68,4500.0,3060.0
2019-07-03,Episode VI: Return of the Legs,Legs,Bent Knee Eccentric Heel Lowering on Step,3,30,1.0,30.0,30.0
2019-07-03,Episode VI: Return of the Legs,Legs,Eccentric Heel Lowering on Step,3,30,1.0,30.0,30.0
2019-07-03,,Legs,Side Stepping with Resistance at Ankle,3,30,0.71,150.0,105.0
2019-07-04,Episode VI: Return of the Legs,Shoulders,Cable Face Pull,3,30,0.7600000000000001,750.0,570.0
2019-07-04,Episode VI: Return of the Legs,Back,Dumbbell Row,3,30,0.7600000000000001,750.0,570.0
2019-07-04,Episode VI: Return of the Legs,Chest,Flat Barbell Bench Press,8,34,0.7637500000000002,6125.0,4647.0
2019-07-04,Episode VI: Return of the Legs,Back,Pull Up,2,16,0.63,3200.0,2016.0
2019-07-04,Episode VI: Return of the Legs,Back,Seated Cable Row,3,15,0.86,2850.0,2451.0
2019-07-04,Episode VI: Return of the Legs,Shoulders,Seated Dumbbell Overhead Press,2,16,0.79,800.0,632.0
2019-07-04,Episode VI: Return of the Legs,Chest,Standing Incline Cable Fly,2,30,0.67,1500.0,1004.0
2019-07-06,Episode VI: Return of the Legs,Shoulders,Cable Face Pull,3,30,0.7600000000000001,750.0,570.0
2019-07-06,Episode VI: Return of the Legs,Triceps,Close Grip Dip,2,24,0.71,5016.0,3560.0
2019-07-06,Episode VI: Return of the Legs,Back,Dumbbell Row,3,30,0.7600000000000001,750.0,570.0
2019-07-06,Episode VI: Return of the Legs,Chest,Flat Barbell Bench Press,6,45,0.6633333333333333,7435.0,5029.0
2019-07-06,Episode VI: Return of the Legs,Chest,Incline Barbell Bench Press,2,24,0.69,2880.0,1986.0
2019-07-06,,Biceps,Incline Dumbbell Hammer Curl,2,24,0.71,600.0,426.0
2019-07-06,Episode VI: Return of the Legs,Back,Pull Up,2,24,0.66,5016.0,3310.0
2019-07-06,Episode VI: Return of the Legs,Back,Seated Cable Row,3,30,0.75,5100.0,3825.0
2019-07-09,Episode VI: Return of the Legs,Legs,Ankle Dorsiflexion with Resistance,3,30,0.71,150.0,105.0
2019-07-09,Episode VI: Return of the Legs,Legs,Ankle Inversion with Resistance,3,30,0.71,150.0,105.0
2019-07-09,Episode VI: Return of the Legs,Legs,Bent Knee Eccentric Heel Lowering on Step,3,30,1.0,30.0,30.0
2019-07-09,Episode VI: Return of the Legs,Legs,Eccentric Heel Lowering on Step,3,30,1.0,30.0,30.0
2019-07-09,Episode VI: Return of the Legs,Legs,Long Sitting Ankle Eversion with Resistance,3,30,0.71,150.0,105.0
2019-07-09,,Legs,Side Stepping with Resistance at Ankle,3,30,0.71,150.0,105.0
2019-07-10,Episode VI: Return of the Legs,Shoulders,Cable Face Pull,3,30,0.7600000000000001,750.0,570.0
2019-07-10,Episode VI: Return of the Legs,Back,Dumbbell Row,3,30,0.7600000000000001,750.0,570.0
2019-07-10,Episode VI: Return of the Legs,Chest,Flat Barbell Bench Press,9,34,0.7644444444444445,6215.0,4698.0
2019-07-10,Episode VI: Return of the Legs,Back,Pull Up,2,12,0.77,2928.0,2254.0
2019-07-10,Episode VI: Return of the Legs,Back,Seated Cable Row,3,15,0.86,3150.0,2709.0
2019-07-10,Episode VI: Return of the Legs,Shoulders,Seated Dumbbell Overhead Press,2,16,0.79,880.0,694.0
2019-07-10,Episode VI: Return of the Legs,Chest,Standing Incline Cable Fly,2,23,0.67,1380.0,924.0
2019-07-12,Episode VI: Return of the Legs,Legs,Barbell Squat,3,24,0.79,1560.0,1230.0
2019-07-12,Episode VI: Return of the Legs,Legs,Seated Calf Raise Machine,3,24,0.79,1080.0,852.0
2019-07-13,Episode VI: Return of the Legs,Shoulders,Cable Face Pull,3,30,0.75,900.0,675.0
2019-07-13,Episode VI: Return of the Legs,Triceps,Close Grip Dip,2,24,0.71,5016.0,3560.0
2019-07-13,Episode VI: Return of the Legs,Back,Dumbbell Row,3,30,0.75,900.0,675.0
2019-07-13,Episode VI: Return of the Legs,Chest,Flat Barbell Bench Press,7,46,0.6685714285714285,7760.0,5290.0
2019-07-13,Episode VI: Return of the Legs,Chest,Incline Barbell Bench Press,2,24,0.71,3000.0,2130.0
2019-07-13,,Biceps,Incline Dumbbell Hammer Curl,2,24,0.71,720.0,510.0
2019-07-13,Episode VI: Return of the Legs,Back,Pull Up,2,16,0.74,3664.0,2710.0
2019-07-13,Episode VI: Return of the Legs,Back,Seated Cable Row,3,30,0.75,5700.0,4275.0
2019-07-17,Episode VI: Return of the Legs,Shoulders,Cable Face Pull,3,30,0.75,900.0,675.0
2019-07-17,Episode VI: Return of the Legs,Back,Dumbbell Row,3,30,0.75,900.0,675.0
2019-07-17,Episode VI: Return of the Legs,Chest,Flat Barbell Bench Press,9,36,0.7544444444444446,6620.0,4920.0
2019-07-17,Episode VI: Return of the Legs,Back,Pull Up,2,16,0.65,3200.0,2080.0
2019-07-17,Episode VI: Return of the Legs,Back,Seated Cable Row,3,15,0.83,3150.0,2613.0
2019-07-17,Episode VI: Return of the Legs,Shoulders,Seated Dumbbell Overhead Press,2,16,0.79,880.0,694.0
2019-07-17,Episode VI: Return of the Legs,Chest,Standing Incline Cable Fly,1,8,0.67,480.0,321.0
